TimeElapsed,loss_pol_surr,loss_vf_loss,EpRewMean,EpThisIter,TimestepsSoFar,EpLenMean,loss_kl,loss_ent,EpisodesSoFar,ev_tdlam_before,loss_pol_entpen
414.45992851257324,-0.0436338,531.444,2700.03782927,2,468000,1000.0,0.0314096,1.48977,468,0.963779550046,0.0
416.27214074134827,-0.0369104,648.636,2746.30250508,3,471000,1000.0,0.0379028,1.46524,471,0.327286660671,0.0
418.0697603225708,-0.0383007,686.352,2773.25320214,2,473000,1000.0,0.041404,1.46725,473,0.104466617107,0.0
419.89769220352173,-0.0328734,698.372,2779.38613708,2,475000,1000.0,0.0335161,1.44169,475,0.0918524861336,0.0
421.7007420063019,-0.03565,686.072,2783.81759883,2,477000,1000.0,0.0316043,1.45266,477,0.0662378072739,0.0
423.50823283195496,-0.0415545,677.312,2783.59813052,2,479000,1000.0,0.038848,1.41968,479,0.388587296009,0.0
425.30360436439514,-0.0326589,465.867,2784.25391137,2,481000,1000.0,0.041049,1.3905,481,0.92286003381,0.0
427.1157228946686,-0.0397864,698.614,2789.60133092,2,483000,1000.0,0.0373298,1.34785,483,0.148533344269,0.0
428.89772391319275,-0.0328248,719.957,2793.35332296,2,485000,1000.0,0.0320511,1.36207,485,0.17887699604,0.0
430.71000361442566,-0.038724,692.174,2800.03281688,2,487000,1000.0,0.0257299,1.34007,487,0.18797659874,0.0
432.49198746681213,-0.0364616,715.139,2804.88935482,2,489000,1000.0,0.0283225,1.31463,489,0.122196435928,0.0
434.3040335178375,-0.0366772,678.785,2831.15414284,2,491000,1000.0,0.0262631,1.25622,491,0.0946044325829,0.0
436.10065364837646,-0.0298626,696.776,2855.94578298,2,493000,1000.0,0.0453846,1.26826,493,0.110419631004,0.0
437.9284563064575,-0.0371808,703.361,2862.87270001,2,495000,1000.0,0.0284714,1.24032,495,0.143468439579,0.0
439.71051955223083,-0.0391095,698.584,2863.73536977,2,497000,1000.0,0.0389513,1.18993,497,0.232531964779,0.0
441.5225567817688,-0.0425656,662.87,2866.85052367,2,499000,1000.0,0.029953,1.19025,499,0.513467311859,0.0
443.3203103542328,-0.0461913,75.8546,2833.77034891,2,501000,1000.0,0.031185,1.16258,501,0.989393685013,0.0
445.13313269615173,-0.0336852,691.667,2862.79088247,2,503000,1000.0,0.0396414,1.14658,503,0.165700078011,0.0
446.92881894111633,-0.0356803,437.884,2860.77848484,2,505000,1000.0,0.0291965,1.13259,505,0.972445270047,0.0
448.726571559906,-0.0407295,740.84,2863.98987328,2,507000,1000.0,0.0273632,1.15802,507,0.0421122312546,0.0
450.5228126049042,-0.0404915,442.012,2865.26775564,2,509000,1000.0,0.0340457,1.19161,509,0.889818288386,0.0
452.31956028938293,-0.0315402,1034.18,2868.04203097,3,512000,1000.0,0.0564784,1.18493,512,0.0559541583061,0.0
454.11331725120544,-0.0325202,704.597,2892.39841205,2,514000,1000.0,0.0344146,1.15541,514,0.114137530327,0.0
455.9215006828308,-0.0313554,744.996,2897.41381012,2,516000,1000.0,0.0325251,1.17287,516,0.187930226326,0.0
457.71117329597473,-0.0348856,422.739,2878.08681546,2,518000,1000.0,0.0293173,1.14184,518,0.970746383071,0.0
459.5073673725128,-0.0411698,673.805,2882.25459279,2,520000,1000.0,0.0225533,1.14003,520,0.185884773731,0.0
461.3032720088959,-0.0341717,737.341,2882.80643449,2,522000,1000.0,0.0406851,1.09977,522,0.277981519699,0.0
463.10030031204224,-0.0369748,786.482,2887.26305303,2,524000,1000.0,0.0360035,1.05405,524,0.19823038578,0.0
464.8970742225647,-0.039153,784.366,2891.1248414,2,526000,1000.0,0.0359171,1.04197,526,0.160331428051,0.0
466.70059871673584,-0.0351342,464.391,2883.37627826,2,528000,1000.0,0.0432544,1.0266,528,0.95745941624,0.0
468.49150919914246,-0.0309965,759.431,2896.73884808,2,530000,1000.0,0.038477,1.03982,530,0.0833756327629,0.0
470.2895426750183,-0.0287976,744.499,2902.69874706,2,532000,1000.0,0.0547893,1.03537,532,0.0795806050301,0.0
472.0851378440857,-0.0319866,724.093,2904.34160069,2,534000,1000.0,0.0373715,1.06877,534,0.0179302692413,0.0
473.8820080757141,-0.0336054,751.316,2910.72678104,2,536000,1000.0,0.0338691,1.02735,536,0.0695587396622,0.0
475.6941521167755,-0.0280677,763.522,2915.4745435,2,538000,1000.0,0.0385831,1.00606,538,0.105965733528,0.0
477.49146461486816,-0.0409146,473.137,2898.97542122,2,540000,1000.0,0.0264942,0.97052,540,0.96714855358,0.0
479.3036766052246,-0.039023,777.491,2904.77468038,2,542000,1000.0,0.0337895,0.939075,542,0.0742228627205,0.0
481.11619567871094,-0.0369084,423.491,2887.89319935,2,544000,1000.0,0.0306573,0.900429,544,0.967193417251,0.0
482.9328303337097,-0.0440635,786.469,2892.70751288,2,546000,1000.0,0.0352968,0.877022,546,0.162819385529,0.0
484.72813510894775,-0.0396146,794.827,2895.18102402,2,548000,1000.0,0.0340649,0.880114,548,0.227424502373,0.0
486.53844833374023,-0.0398894,773.237,2900.15803215,2,550000,1000.0,0.0300571,0.856708,550,0.222843229771,0.0
488.33569502830505,-0.0443107,732.757,2905.55363069,2,552000,1000.0,0.0380847,0.82022,552,0.33862310648,0.0
490.14744687080383,-0.0332738,1187.68,2914.43361418,3,555000,1000.0,0.0407569,0.823367,555,0.115748763084,0.0
491.9257287979126,-0.0354389,790.232,2928.48380788,2,557000,1000.0,0.0387612,0.822624,557,0.179735839367,0.0
493.7410545349121,-0.0420423,778.207,2931.24211361,2,559000,1000.0,0.0289481,0.816867,559,0.195008456707,0.0
495.5382442474365,-0.0310472,785.079,2955.71727092,2,561000,1000.0,0.0373331,0.765058,561,0.141713917255,0.0
497.3506393432617,-0.0394485,790.946,2957.33314957,2,563000,1000.0,0.0274173,0.736681,563,0.0962036252022,0.0
499.1635308265686,-0.0445545,439.218,2939.1375496,2,565000,1000.0,0.0256782,0.724762,565,0.969974486157,0.0
500.9917542934418,-0.0385198,546.645,2935.58190033,2,567000,1000.0,0.0351056,0.707743,567,0.937052808702,0.0
502.78889179229736,-0.0341563,810.768,2960.74689893,2,569000,1000.0,0.0364959,0.720158,569,0.129862368107,0.0
504.6006875038147,-0.0366198,769.014,2965.7688482,2,571000,1000.0,0.0311611,0.725947,571,0.216362297535,0.0
506.3975508213043,-0.0354744,783.74,2969.39906923,2,573000,1000.0,0.0415671,0.707596,573,0.206287145615,0.0
508.2039005756378,-0.0409098,890.583,2977.48958076,2,575000,1000.0,0.0336512,0.722335,575,0.629193931818,0.0
509.99195432662964,-0.0381681,423.548,2964.08072341,2,577000,1000.0,0.0272944,0.72007,577,0.9701094497,0.0
511.803466796875,-0.0421031,833.187,2972.17097446,2,579000,1000.0,0.0357867,0.736336,579,0.219062805176,0.0
513.601318359375,-0.0415797,516.522,2960.18979745,2,581000,1000.0,0.0292145,0.71945,581,0.96573715657,0.0
515.4131364822388,-0.0408104,686.593,2961.59483299,2,583000,1000.0,0.0278719,0.694418,583,0.538235127926,0.0
517.2407650947571,-0.0448052,837.551,2967.51755004,2,585000,1000.0,0.0323681,0.680314,585,0.1722266078,0.0
519.0377950668335,-0.0379654,872.355,2970.09262496,2,587000,1000.0,0.0337276,0.686728,587,0.279691159725,0.0
520.8191547393799,-0.0366905,812.463,2971.08399066,2,589000,1000.0,0.0484596,0.6397,589,0.147191882133,0.0
522.6320085525513,-0.0370452,819.66,2975.34405373,2,591000,1000.0,0.0310279,0.639925,591,0.186942219734,0.0
524.429493188858,-0.0456822,850.718,2982.89371553,2,593000,1000.0,0.0323202,0.608022,593,0.866278365254,0.0
526.2358658313751,-0.0399625,496.884,2976.30432766,2,595000,1000.0,0.034259,0.600836,595,0.860602706671,0.0
528.0222887992859,-0.0372344,1261.21,2989.07222795,3,598000,1000.0,0.0388913,0.58337,598,0.188150703907,0.0
529.8039982318878,-0.0354488,807.988,3005.34716269,2,600000,1000.0,0.0313302,0.55654,600,0.133217215538,0.0
531.6170535087585,-0.0338963,832.73,3038.12768143,2,602000,1000.0,0.033302,0.538559,602,0.159714698792,0.0
533.3970868587494,-0.0357249,850.036,3043.46243026,2,604000,1000.0,0.0274386,0.535314,604,0.115156710148,0.0
535.2095839977264,-0.0342713,845.153,3074.67275795,2,606000,1000.0,0.031831,0.553577,606,0.140919446945,0.0
537.0065460205078,-0.0337803,802.941,3077.83048212,2,608000,1000.0,0.0388083,0.574365,608,0.0606253147125,0.0
538.8197929859161,-0.037253,504.822,3062.70783385,2,610000,1000.0,0.0303592,0.55628,610,0.969085454941,0.0
540.6166999340057,-0.0464821,995.799,3066.54599418,2,612000,1000.0,0.0335053,0.540259,612,0.768662914634,0.0
542.4289979934692,-0.0360628,428.336,3048.36280594,2,614000,1000.0,0.0316012,0.552875,614,0.972222412005,0.0
544.2395212650299,-0.0387419,528.199,3034.68232743,2,616000,1000.0,0.0339558,0.53227,616,0.962622173131,0.0
546.0380144119263,-0.0345017,815.132,3065.30996623,2,618000,1000.0,0.0319612,0.550064,618,0.0761807560921,0.0
547.819591999054,-0.0405481,909.058,3066.98228264,2,620000,1000.0,0.046071,0.493174,620,0.189568042755,0.0
549.6476340293884,-0.037587,521.213,3052.88938877,2,622000,1000.0,0.0328673,0.487474,622,0.964741732925,0.0
551.4287021160126,-0.0345807,817.526,3057.89486772,2,624000,1000.0,0.036121,0.482727,624,0.092992246151,0.0
553.2407364845276,-0.0360588,840.891,3064.00149289,2,626000,1000.0,0.0408442,0.434963,626,0.0323298573494,0.0
555.0387423038483,-0.0328445,850.601,3079.55378634,2,628000,1000.0,0.029708,0.449346,628,0.105608582497,0.0
556.8513569831848,-0.0368029,970.549,3078.91399251,2,630000,1000.0,0.0413334,0.438626,630,0.793417349458,0.0
558.6600432395935,-0.036783,499.524,3074.78020048,2,632000,1000.0,0.0308871,0.448132,632,0.960875838995,0.0
560.4754693508148,-0.0454565,301.21,3048.07211805,2,634000,1000.0,0.0345424,0.433061,634,0.975506179035,0.0
562.2728810310364,-0.0351753,852.296,3055.54465287,2,636000,1000.0,0.0255287,0.431712,636,0.0336087942123,0.0
564.085113286972,-0.0327932,872.614,3060.94034641,2,638000,1000.0,0.0373467,0.434304,638,0.0899010896683,0.0
565.8819057941437,-0.0348715,1262.95,3086.47936199,3,641000,1000.0,0.0460506,0.390416,641,0.154445469379,0.0
567.6952605247498,-0.0317847,845.633,3090.8513348,2,643000,1000.0,0.0509163,0.39031,643,0.157856762409,0.0
569.4924449920654,-0.0404826,548.529,3108.03108408,2,645000,1000.0,0.0267993,0.379994,645,0.948630124331,0.0
571.3047986030579,-0.0350474,900.938,3111.40853419,2,647000,1000.0,0.0410289,0.369418,647,0.0647022724152,0.0
573.0849087238312,-0.032431,891.694,3119.38529038,2,649000,1000.0,0.0348157,0.371513,649,0.0647251009941,0.0
574.9130990505219,-0.0306627,907.84,3125.36835515,2,651000,1000.0,0.0411776,0.338456,651,0.0981080532074,0.0
576.6939134597778,-0.0348831,891.435,3130.02455312,2,653000,1000.0,0.0352459,0.309802,653,0.109064102173,0.0
578.5068166255951,-0.0362595,886.911,3131.10403458,2,655000,1000.0,0.0439895,0.326527,655,0.358426988125,0.0
580.3033192157745,-0.0437656,203.121,3105.18277946,2,657000,1000.0,0.0358252,0.343477,657,0.987774179317,0.0
582.1175782680511,-0.0335772,885.712,3110.65803149,2,659000,1000.0,0.0287545,0.310513,659,0.0696258544922,0.0
583.9130790233612,-0.0316958,882.43,3115.03624927,2,661000,1000.0,0.0402552,0.322098,661,0.0640894770622,0.0
585.7413408756256,-0.0390593,827.618,3117.05492678,2,663000,1000.0,0.0283528,0.296692,663,0.188816606998,0.0
587.5229501724243,-0.0372973,911.829,3149.58914791,2,665000,1000.0,0.028745,0.306763,665,0.128886044025,0.0
589.3353366851807,-0.0320613,910.562,3163.08795451,2,667000,1000.0,0.0439459,0.311556,667,0.140069961548,0.0
591.1322453022003,-0.0380653,969.574,3164.82250251,2,669000,1000.0,0.042781,0.303597,669,0.933458164334,0.0
592.9285519123077,-0.042103,489.83,3144.64551552,2,671000,1000.0,0.0314076,0.266488,671,0.95102827251,0.0
594.7258453369141,-0.0475157,715.35,3140.67533525,2,673000,1000.0,0.0308694,0.238292,673,0.942552492023,0.0
596.5228130817413,-0.0368558,479.519,3132.41240579,2,675000,1000.0,0.0321804,0.211086,675,0.939783707261,0.0
598.3502445220947,-0.0307181,967.92,3157.13703516,2,677000,1000.0,0.0587012,0.232012,677,0.132640779018,0.0
600.1751046180725,-0.0384972,979.816,3161.52946062,2,679000,1000.0,0.0366911,0.222056,679,0.935183264315,0.0
601.9601850509644,-0.0401927,252.752,3155.51496833,2,681000,1000.0,0.0345346,0.210281,681,0.982340397313,0.0
603.7565722465515,-0.0393853,1343.33,3166.71861829,3,684000,1000.0,0.0334077,0.203088,684,0.0692570209503,0.0
605.5550940036774,-0.029798,918.235,3172.47343248,2,686000,1000.0,0.0480247,0.19204,686,0.0835481286049,0.0
607.366369009018,-0.0381066,904.827,3184.02964139,2,688000,1000.0,0.0313825,0.194894,688,0.223278701305,0.0
609.1627242565155,-0.0333375,544.966,3168.69236072,2,690000,1000.0,0.0389531,0.193974,690,0.96798427403,0.0
610.9602375030518,-0.0386906,984.861,3176.76163148,2,692000,1000.0,0.0354083,0.189961,692,0.0753946304321,0.0
612.7413957118988,-0.0377469,912.47,3190.59785561,2,694000,1000.0,0.0309158,0.16979,694,0.102493941784,0.0
614.5377681255341,-0.0392319,961.392,3194.58794454,2,696000,1000.0,0.030786,0.158338,696,0.156754374504,0.0
616.3353805541992,-0.0363411,925.264,3199.29163817,2,698000,1000.0,0.028503,0.175422,698,0.178744912148,0.0
618.1319682598114,-0.0335547,971.717,3202.16065425,2,700000,1000.0,0.0452505,0.159069,700,0.23071461916,0.0
619.9293458461761,-0.0338317,993.598,3207.2655662,2,702000,1000.0,0.0330084,0.136924,702,0.158022880554,0.0
621.7313692569733,-0.0381634,1015.81,3211.00818995,2,704000,1000.0,0.0378519,0.114758,704,0.332359075546,0.0
623.537740945816,-0.0366463,637.099,3202.11448169,2,706000,1000.0,0.0359065,0.119018,706,0.954072978348,0.0
625.3357515335083,-0.0290759,1013.92,3209.9222914,2,708000,1000.0,0.0559685,0.139094,708,0.188518047333,0.0
627.1472902297974,-0.0341754,869.718,3239.73583202,2,710000,1000.0,0.0383416,0.135759,710,0.187249243259,0.0
628.9292953014374,-0.0366535,1126.71,3246.69896731,2,712000,1000.0,0.0344377,0.158729,712,0.691101402044,0.0
630.7414734363556,-0.0387235,434.873,3259.74700341,2,714000,1000.0,0.0273638,0.124566,714,0.955007839948,0.0
632.5382308959961,-0.0337173,905.301,3281.33586364,2,716000,1000.0,0.0304628,0.122707,716,0.116572380066,0.0
634.3501272201538,-0.0292049,982.989,3287.23114677,2,718000,1000.0,0.0483943,0.104469,718,0.0319456458092,0.0
636.1477530002594,-0.0337373,943.758,3296.4104304,2,720000,1000.0,0.0334101,0.11459,720,0.0907722711563,0.0
637.9595396518707,-0.0336055,989.396,3319.36633931,2,722000,1000.0,0.0369212,0.115027,722,0.0621931552887,0.0
639.7605957984924,-0.0366871,970.976,3321.33295338,2,724000,1000.0,0.028025,0.119777,724,0.112333118916,0.0
641.5846226215363,-0.0429204,817.05,3306.80282002,3,727000,1000.0,0.0292966,0.103496,727,0.947552304715,0.0
643.3815524578094,-0.0368619,937.918,3312.02485928,2,729000,1000.0,0.0389083,0.124007,729,0.141352772713,0.0
645.1950612068176,-0.0353925,1008.33,3325.30333525,2,731000,1000.0,0.040509,0.149521,731,0.0922423601151,0.0
646.9603803157806,-0.0345821,788.724,3345.62930308,2,733000,1000.0,0.0260984,0.119277,733,0.202598035336,0.0
648.7726409435272,-0.0302567,967.451,3372.3227519,2,735000,1000.0,0.0358958,0.13979,735,0.0926823019981,0.0
650.570143699646,-0.031579,997.864,3374.32666556,2,737000,1000.0,0.0289452,0.133741,737,0.0351244807243,0.0
652.3824405670166,-0.033561,1025.06,3379.60828033,2,739000,1000.0,0.0316514,0.162094,739,0.0846483111382,0.0
654.1785233020782,-0.0390304,670.675,3381.80242438,2,741000,1000.0,0.0273916,0.149155,741,0.728433936834,0.0
655.9919183254242,-0.0289246,1034.09,3386.85884147,2,743000,1000.0,0.0384496,0.164438,743,0.0856909155846,0.0
657.7876069545746,-0.0338787,1013.62,3397.86396269,2,745000,1000.0,0.0400848,0.136437,745,0.0564301013947,0.0
659.6162750720978,-0.0340531,1013.28,3403.92355916,2,747000,1000.0,0.0245083,0.146518,747,0.108847260475,0.0
661.3971493244171,-0.030747,988.544,3406.58355786,2,749000,1000.0,0.0449211,0.139165,749,0.146142780781,0.0
663.2308156490326,-0.0322428,563.018,3385.6554171,2,751000,1000.0,0.0570998,0.112125,751,0.966319169849,0.0
665.006493806839,-0.0352883,982.414,3392.96337132,2,753000,1000.0,0.0375715,0.0875144,753,0.094681084156,0.0
666.8193445205688,-0.0357232,789.131,3397.21083026,2,755000,1000.0,0.0331255,0.0862785,755,0.233939945698,0.0
668.6158924102783,-0.0356767,1012.04,3435.5473802,2,757000,1000.0,0.0490549,0.0677588,757,0.0362049341202,0.0
670.4283678531647,-0.0361503,996.49,3438.4528101,2,759000,1000.0,0.0387663,0.0828172,759,0.159120023251,0.0
672.2104251384735,-0.0376277,1046.07,3445.22419899,2,761000,1000.0,0.0358102,0.110231,761,0.228715240955,0.0
674.0222625732422,-0.0346371,1006.01,3452.63707068,2,763000,1000.0,0.0306167,0.0843894,763,0.0696231126785,0.0
675.8046970367432,-0.0322363,1035.23,3453.61581245,2,765000,1000.0,0.0412426,0.0599246,765,0.142351865768,0.0
677.6160187721252,-0.0428899,1495.17,3459.43119482,3,768000,1000.0,0.0364947,0.0348723,768,0.196141064167,0.0
679.3969831466675,-0.033764,976.089,3486.52637368,2,770000,1000.0,0.0348292,0.0425527,770,0.0727297663689,0.0
681.2105464935303,-0.0342744,991.454,3487.16175215,2,772000,1000.0,0.035491,0.0408882,772,0.0975948572159,0.0
683.0067453384399,-0.0378065,603.256,3503.00392224,2,774000,1000.0,0.0261291,0.0110664,774,0.94059677422,0.0
684.804584980011,-0.0306869,998.435,3503.97291486,2,776000,1000.0,0.0478757,0.00538504,776,0.120828270912,0.0
686.5847828388214,-0.029978,994.657,3508.76585899,2,778000,1000.0,0.034081,-0.0280688,778,0.115334033966,0.0
688.3972494602203,-0.0364685,1052.73,3534.13915204,2,780000,1000.0,0.0378461,-0.0266109,780,0.0800321698189,0.0
690.1797916889191,-0.0327385,1046.0,3547.02277301,2,782000,1000.0,0.0404282,-0.0396477,782,0.275109350681,0.0
691.9876544475555,-0.0307374,982.715,3551.3102144,2,784000,1000.0,0.0328894,-0.0543175,784,0.143706142902,0.0
693.7882940769196,-0.0319687,562.982,3534.54876083,2,786000,1000.0,0.0443858,-0.0518961,786,0.967815402895,0.0
695.6005525588989,-0.0468284,432.708,3528.78798834,2,788000,1000.0,0.0366545,-0.0593058,788,0.957817725837,0.0
697.3820903301239,-0.0425536,1193.05,3553.24016268,2,790000,1000.0,0.0273225,-0.0792128,790,0.92388831079,0.0
699.186532497406,-0.0329961,546.978,3529.33561686,2,792000,1000.0,0.0377243,-0.0942361,792,0.969842294231,0.0
700.9922981262207,-0.0316646,1051.65,3531.38479481,2,794000,1000.0,0.0436121,-0.11618,794,0.137786448002,0.0
702.7728400230408,-0.0307826,1061.78,3533.22667045,2,796000,1000.0,0.0284288,-0.119077,796,0.0975036025047,0.0
704.5852446556091,-0.0267283,1072.27,3538.49607352,2,798000,1000.0,0.047622,-0.120168,798,0.142330169678,0.0
706.3660085201263,-0.0315394,1008.06,3544.32437288,2,800000,1000.0,0.0381149,-0.140154,800,0.170035243034,0.0
708.1636371612549,-0.0267378,1078.23,3545.99455893,2,802000,1000.0,0.040608,-0.126344,802,0.147360682487,0.0
709.9602468013763,-0.0266195,1027.23,3550.60071767,2,804000,1000.0,0.0398476,-0.119258,804,0.190123081207,0.0
711.7575340270996,0.0019469,1056.04,3566.6420903,2,806000,1000.0,0.445244,-0.121098,806,0.113157689571,0.0
713.5546946525574,-0.0400113,622.322,3565.18281258,2,808000,1000.0,0.0311761,-0.132942,808,0.373786389828,0.0
715.367290019989,-0.0391426,1472.96,3564.93367455,3,811000,1000.0,0.030001,-0.118438,811,0.119025588036,0.0
717.1637790203094,-0.0392638,1021.35,3577.15704836,2,813000,1000.0,0.0275332,-0.166455,813,0.128912091255,0.0
718.9752376079559,-0.0376041,1026.29,3577.39156157,2,815000,1000.0,0.0308447,-0.173058,815,0.235905349255,0.0
720.7563714981079,-0.033251,1053.66,3570.73204221,2,817000,1000.0,0.0545525,-0.161981,817,0.321350514889,0.0
722.5694942474365,-0.0296911,1044.92,3571.32006457,2,819000,1000.0,0.0428157,-0.166525,819,0.173040390015,0.0
724.3515100479126,-0.0330841,707.842,3572.60287511,2,821000,1000.0,0.0341009,-0.183898,821,0.170280516148,0.0
726.2019302845001,-0.0428994,369.088,3517.19610377,2,823000,1000.0,0.0265329,-0.18115,823,0.970056563616,0.0
727.9907402992249,-0.0438526,1045.94,3519.63617599,2,825000,1000.0,0.0352904,-0.180889,825,-0.0106514692307,0.0
729.8039479255676,-0.0405773,1051.06,3540.4558122,2,827000,1000.0,0.0370761,-0.205556,827,0.188682198524,0.0
731.6005702018738,-0.033979,978.486,3541.8738049,2,829000,1000.0,0.0285566,-0.227221,829,0.164050996304,0.0
733.4141068458557,-0.0329686,922.978,3543.33834395,2,831000,1000.0,0.0457448,-0.232685,831,0.189782977104,0.0
735.195681810379,-0.0321764,1006.63,3541.9453952,2,833000,1000.0,0.0431297,-0.223543,833,0.0676205158234,0.0
737.0226237773895,-0.0350238,1004.23,3539.18362116,2,835000,1000.0,0.0319919,-0.249455,835,0.17651617527,0.0
738.8046352863312,-0.0336478,1045.18,3541.49884249,2,837000,1000.0,0.0350339,-0.257409,837,0.154007911682,0.0
740.6170358657837,-0.0383093,591.133,3541.14190639,2,839000,1000.0,0.0414768,-0.2667,839,0.751887336373,0.0
742.3976945877075,-0.0295623,1055.81,3544.50526243,2,841000,1000.0,0.0746652,-0.280794,841,0.26915127039,0.0
744.228334903717,-0.0331775,1085.21,3546.08421162,2,843000,1000.0,0.0405152,-0.24861,843,0.242796242237,0.0
746.0077304840088,-0.0391302,1123.2,3549.16703857,2,845000,1000.0,0.0357617,-0.231875,845,0.94223606959,0.0
747.8346357345581,-0.0403981,603.251,3525.81422361,2,847000,1000.0,0.0447406,-0.238371,847,0.906501591206,0.0
749.632208108902,-0.0389832,1145.26,3525.86064957,2,849000,1000.0,0.0472304,-0.290944,849,0.279133856297,0.0
751.4438366889954,-0.0408795,784.606,3549.12497602,2,851000,1000.0,0.034124,-0.326975,851,0.523588240147,0.0
753.2390244007111,-0.0450853,788.376,3523.18916312,3,854000,1000.0,0.0311162,-0.359932,854,0.961016539484,0.0
755.03795170784,-0.0444584,1182.13,3522.85034952,2,856000,1000.0,0.0420483,-0.363653,856,0.269343554974,0.0
756.8346176147461,-0.0371718,618.11,3501.96537468,2,858000,1000.0,0.0426443,-0.356194,858,0.967790678144,0.0
758.6487054824829,-0.0359553,1065.46,3506.31581504,2,860000,1000.0,0.0329143,-0.360271,860,0.0547884702682,0.0
760.451858997345,-0.0329741,1048.14,3509.79444548,2,862000,1000.0,0.0301415,-0.369188,862,0.0828770399094,0.0
762.2571065425873,-0.0335055,1095.86,3513.17942012,2,864000,1000.0,0.0517489,-0.358275,864,0.236376941204,0.0
764.0696105957031,-0.0259037,1054.92,3516.02131198,2,866000,1000.0,0.0424391,-0.369971,866,0.18928194046,0.0
765.8670446872711,-0.0388247,781.736,3521.10429782,2,868000,1000.0,0.0289746,-0.378462,868,0.227550506592,0.0
767.6474575996399,-0.037545,1110.52,3523.81358755,2,870000,1000.0,0.0408447,-0.408184,870,0.103328704834,0.0
769.4598548412323,-0.0350812,1112.59,3524.17130474,2,872000,1000.0,0.0390615,-0.418916,872,0.1238027215,0.0
771.257358789444,-0.037543,1065.06,3535.88203939,2,874000,1000.0,0.0292052,-0.449712,874,0.12237739563,0.0
773.0532517433167,-0.0295585,1079.1,3541.80617443,2,876000,1000.0,0.0527783,-0.442092,876,0.166624724865,0.0
774.8514494895935,-0.0387261,387.12,3537.6996661,2,878000,1000.0,0.0355453,-0.457857,878,0.908616393805,0.0
776.6379408836365,-0.0380179,1221.27,3540.12412858,2,880000,1000.0,0.0368355,-0.463467,880,0.192205488682,0.0
778.429726600647,-0.0345905,1095.84,3545.8176336,2,882000,1000.0,0.0314671,-0.519596,882,0.132628560066,0.0
780.2565584182739,-0.0338786,1135.72,3544.67996376,2,884000,1000.0,0.0308235,-0.530451,884,0.191954910755,0.0
782.0391845703125,-0.042459,661.894,3565.27792306,2,886000,1000.0,0.0289189,-0.5439,886,0.912556365132,0.0
783.8357765674591,-0.0372588,1197.69,3576.51932765,2,888000,1000.0,0.0345132,-0.520805,888,0.0474264025688,0.0
785.6171102523804,-0.0358431,1047.58,3579.93504518,2,890000,1000.0,0.029858,-0.540752,890,0.213090956211,0.0
787.4169924259186,-0.0320233,1137.1,3607.34031075,2,892000,1000.0,0.0455348,-0.589003,892,0.166912615299,0.0
789.234854221344,-0.0323157,1128.74,3611.67399578,2,894000,1000.0,0.0263734,-0.600384,894,0.0890713334084,0.0
791.022159576416,-0.0305935,1663.8,3616.3488047,3,897000,1000.0,0.046914,-0.622481,897,0.199072480202,0.0
792.8273346424103,-0.0323015,1176.78,3617.29353814,2,899000,1000.0,0.0410528,-0.628023,899,0.318642139435,0.0
794.6166326999664,-0.0251618,1144.76,3621.70369531,2,901000,1000.0,0.052436,-0.597252,901,0.153416097164,0.0
796.4136912822723,-0.0264372,1136.6,3623.99380985,2,903000,1000.0,0.047357,-0.571276,903,0.197186768055,0.0
798.2112188339233,-0.0355924,1153.89,3623.43848629,2,905000,1000.0,0.0509981,-0.566314,905,0.379625499249,0.0
800.0225267410278,-0.0390886,1146.87,3626.51224703,2,907000,1000.0,0.0374316,-0.563618,907,0.407235145569,0.0
801.8197994232178,-0.0467531,671.273,3615.51712825,2,909000,1000.0,0.0312452,-0.556095,909,0.944696314633,0.0
803.6331460475922,-0.0330003,1186.58,3621.66827188,2,911000,1000.0,0.0455512,-0.574702,911,0.104445636272,0.0
805.4132940769196,-0.0345023,1171.93,3628.87388292,2,913000,1000.0,0.0424772,-0.583819,913,0.215668976307,0.0
807.2371549606323,-0.0427343,1224.55,3633.90540962,2,915000,1000.0,0.0276435,-0.615805,915,0.351781785488,0.0
809.0234653949738,-0.0347488,1150.14,3644.11786806,2,917000,1000.0,0.0418098,-0.592634,917,0.158342480659,0.0
810.8353846073151,-0.0314656,1147.58,3647.42239922,2,919000,1000.0,0.0410145,-0.584036,919,0.144994080067,0.0
812.6321709156036,-0.0331189,1123.21,3648.3835635,2,921000,1000.0,0.035912,-0.593561,921,0.127712011337,0.0
814.4444932937622,-0.031048,1154.45,3703.62950271,2,923000,1000.0,0.0648596,-0.614756,923,0.155247688293,0.0
816.2421197891235,-0.02915,1120.31,3709.11142708,2,925000,1000.0,0.0505318,-0.628456,925,0.128988862038,0.0
818.0539424419403,-0.0305953,1092.53,3717.08656047,2,927000,1000.0,0.0447186,-0.650396,927,0.124495625496,0.0
819.8352990150452,-0.0406583,1176.52,3718.29615815,2,929000,1000.0,0.034081,-0.653311,929,0.260580122471,0.0
821.6550838947296,-0.0368721,1131.44,3720.52295298,2,931000,1000.0,0.0309489,-0.625356,931,0.128885388374,0.0
823.4447090625763,-0.0353503,1069.01,3721.97639393,2,933000,1000.0,0.0422492,-0.602013,933,0.23474752903,0.0
825.2725245952606,-0.0422279,1026.71,3722.00304465,2,935000,1000.0,0.0354162,-0.6307,935,0.924223609269,0.0
