EpThisIter,EpRewMean,TimeElapsed,loss_ent,EpisodesSoFar,loss_pol_surr,TimestepsSoFar,loss_pol_entpen,ev_tdlam_before,loss_kl,loss_vf_loss,EpLenMean
2,7980.44946813,786.7507448196411,-0.330286,5545,-0.00924017,907049,0.0,-0.0760241746902,0.0242335,5981.04,855.5
2,7931.64067237,788.5244886875153,-0.327145,5547,-0.0182813,908528,0.0,0.508090704679,0.0161434,3839.8,850.29
2,7931.53590406,790.2944362163544,-0.339847,5549,-0.00883525,910528,0.0,-0.00174403190613,0.0150368,5934.61,850.29
4,7769.52726486,792.0788383483887,-0.358367,5553,-0.013488,912795,0.0,0.435605049133,0.0130681,6915.95,832.96
3,7725.55075614,794.046980381012,-0.383427,5556,-0.0113202,915326,0.0,0.248210430145,0.0169356,7209.03,828.27
3,7651.10398044,795.812563419342,-0.393385,5559,-0.0137346,917471,0.0,0.357045650482,0.0151296,6958.54,820.3
2,7787.37169765,797.5863177776337,-0.404928,5561,-0.0145428,919451,0.0,0.446484982967,0.0116409,3946.4,834.91
2,7820.49263662,799.3512930870056,-0.399025,5563,-0.0117659,921451,0.0,-0.118179917336,0.0178669,5922.98,838.46
3,7730.3705832,801.1320352554321,-0.406164,5566,-0.0128226,923463,0.0,0.296687722206,0.0159831,6145.02,828.8
2,7782.90936459,802.8968687057495,-0.416421,5568,-0.011632,925463,0.0,0.0400448441505,0.0143124,5123.03,834.43
2,7831.19124469,804.6723108291626,-0.40537,5570,-0.00878234,927463,0.0,-0.0721086263657,0.0165379,5928.84,839.61
3,7793.36077771,806.4385685920715,-0.416513,5573,-0.0108155,929631,0.0,0.232696592808,0.0159408,7588.0,835.57
2,7829.29427002,808.2190268039703,-0.419382,5575,-0.0124412,931631,0.0,-0.0373545885086,0.0164493,5846.29,839.43
3,7753.99712908,809.9793376922607,-0.427815,5578,-0.00848718,933826,0.0,0.419669508934,0.0169367,7037.43,831.38
3,7655.89769529,811.747330904007,-0.429652,5581,-0.0162565,935778,0.0,0.438085794449,0.018171,5602.74,820.9
2,7655.80601089,813.5200288295746,-0.431849,5583,-0.0129202,937778,0.0,-0.0537555217743,0.0120516,5740.31,820.9
2,7769.82780724,815.2893102169037,-0.432276,5585,-0.00768338,939778,0.0,0.0353033542633,0.0173575,5490.51,833.12
2,7852.46833151,817.0591359138489,-0.450741,5587,-0.0124374,941778,0.0,-0.060945391655,0.010338,5781.4,841.98
2,7878.49934352,818.833300113678,-0.453538,5589,-0.00906453,943558,0.0,0.225864887238,0.0132739,4451.62,844.78
2,7941.85333052,820.6223297119141,-0.468287,5591,-0.00802857,945558,0.0,-0.033856511116,0.0554852,5857.74,851.57
2,7941.90644106,822.4058408737183,-0.462763,5593,-0.00400407,947558,0.0,-0.0289298295975,0.0337442,5844.79,851.57
3,7873.79975356,824.1715247631073,-0.463135,5596,-0.00981403,949828,0.0,0.233289003372,0.0184068,7251.01,844.27
2,7846.30944612,825.9686570167542,-0.471332,5598,-0.00825262,951533,0.0,0.392054796219,0.00853455,4838.58,841.32
2,7846.46210173,827.7189111709595,-0.487076,5600,-0.0111113,953533,0.0,-0.0210081338882,0.00923642,5888.3,841.32
2,7846.51543871,829.5072541236877,-0.496923,5602,-0.0111044,955533,0.0,-0.0636574029922,0.0131385,4733.38,841.32
2,7846.70327477,831.2721312046051,-0.49476,5604,-0.010456,957533,0.0,-0.0413025617599,0.0154999,5913.68,841.32
3,8049.84063202,833.0377283096313,-0.477036,5607,-0.00728637,960166,0.0,0.180977225304,0.00812339,6172.98,863.07
4,7979.49762767,834.802526473999,-0.463213,5611,-0.0112194,962309,0.0,0.678677737713,0.00593037,5222.68,855.51
2,7982.38121648,836.577862739563,-0.459915,5613,-0.00704265,964309,0.0,-0.0647240877151,0.00731809,5910.75,855.79
3,8028.85806923,838.3437314033508,-0.451959,5616,-0.0124534,966519,0.0,0.482817649841,0.01432,4402.84,860.75
2,7983.61833494,840.109258890152,-0.456682,5618,-0.0171565,968033,0.0,0.230494916439,0.012468,5334.94,855.89
2,8072.67996476,841.8751394748688,-0.459135,5620,-0.0106652,970033,0.0,-0.00866305828094,0.00697454,5934.04,865.42
3,7984.17788555,843.6380467414856,-0.449864,5623,-0.0121557,972083,0.0,0.419023990631,0.0153906,6501.17,855.92
2,8015.40174419,845.3972735404968,-0.460891,5625,-0.00828445,974083,0.0,-0.0172373056412,0.00826428,5886.28,859.25
3,7988.61524574,847.1713054180145,-0.459977,5628,-0.00783071,976794,0.0,0.139136195183,0.0147434,8094.39,856.36
2,7947.93991989,848.9372367858887,-0.466335,5630,-0.00861973,978357,0.0,0.399451613426,0.00719634,3956.7,851.99
2,7948.03771914,850.7004315853119,-0.457977,5632,-0.0072956,980357,0.0,-0.0139832496643,0.00923501,5877.03,851.99
5,7825.81536483,852.4753286838531,-0.471815,5637,-0.012549,982935,0.0,0.585426360369,0.0182826,8930.08,838.86
2,7826.00079537,854.2318761348724,-0.465834,5639,-0.00641686,984935,0.0,-0.0400131940842,0.00563,5880.67,838.86
2,7826.17300823,856.0150899887085,-0.470324,5641,-0.00668209,986935,0.0,-0.00436747074127,0.00985675,5869.25,838.86
2,7826.35452571,857.7722060680389,-0.475571,5643,-0.00968316,988935,0.0,0.00172299146652,0.0124002,5831.87,838.86
2,7826.46275003,859.5468382835388,-0.470478,5645,-0.00796884,990935,0.0,-0.00163614749908,0.0130139,5885.73,838.86
2,7875.26939184,861.3126821517944,-0.460033,5647,-0.00826961,992935,0.0,-0.0253067016602,0.00927687,5896.51,844.07
3,7784.91927931,863.0933244228363,-0.442193,5650,-0.0143276,994966,0.0,0.313553333282,0.00946362,6586.1,834.38
2,7946.71606189,864.8591487407684,-0.446559,5652,-0.0115554,996966,0.0,-0.0589542388916,0.0102351,5900.33,851.71
2,7927.96594353,866.6229615211487,-0.422078,5654,-0.0156917,998764,0.0,0.297901749611,0.012481,5061.13,849.69
3,7909.72496937,868.3944442272186,-0.434449,5657,-0.00579398,1001097,0.0,0.216322004795,0.0237292,7703.49,847.71
