ev_tdlam_before,EpThisIter,EpisodesSoFar,TimestepsSoFar,loss_kl,loss_pol_entpen,EpRewMean,TimeElapsed,loss_pol_surr,loss_vf_loss,loss_ent,EpLenMean
0.984387632459,4,1615,364201,0.0197697,0.0,1940.55664525,405.1240122318268,-0.0337424,18.4855,2.30485,572.48
0.993481238373,3,1618,366359,0.0152425,0.0,1941.78597264,407.2115442752838,-0.0353946,11.0836,2.26946,572.03
0.993629607838,3,1621,368209,0.0201208,0.0,1932.647246,409.3351013660431,-0.0347666,8.36748,2.24469,568.59
0.9963518437,4,1625,370643,0.0218553,0.0,1927.35125729,411.47770977020264,-0.0320718,8.80505,2.19636,566.03
0.996621226892,3,1628,372378,0.01765,0.0,1926.98420717,413.5891387462616,-0.0305434,8.38318,2.1928,564.44
0.801581054926,4,1632,374560,0.0142326,0.0,1925.67295022,415.7126498222351,-0.0275531,339.409,2.17187,564.56
0.967037342489,3,1635,376626,0.0192786,0.0,1951.21084875,417.94953441619873,-0.0207405,15.5315,2.15715,571.36
0.989712651819,3,1638,378762,0.0157905,0.0,1987.42701012,420.28060483932495,-0.031126,11.199,2.1566,581.7
0.994839696679,4,1642,380616,0.0174366,0.0,1942.32739598,422.63613295555115,-0.0390981,12.7837,2.16263,567.27
0.759411171079,2,1644,382227,0.0193858,0.0,1957.65953873,424.95040678977966,-0.0155216,438.343,2.1425,571.92
0.632013380527,3,1647,384888,0.0173674,0.0,2015.59162643,427.2894892692566,-0.019829,710.868,2.13933,589.11
0.893522456288,4,1651,386988,0.0179437,0.0,2005.84620428,429.74377608299255,-0.0255333,33.896,2.14255,585.51
0.975932147354,3,1654,388925,0.0142707,0.0,2023.81476066,432.20965218544006,-0.0258762,14.3944,2.12858,590.0
0.987584818155,3,1657,390376,0.0155552,0.0,2022.68031498,434.8218779563904,-0.0302296,15.2887,2.13033,589.58
0.995163716376,4,1661,392755,0.0155824,0.0,2031.30996498,437.29710602760315,-0.0343961,8.08,2.11568,591.78
0.995123499539,5,1666,395079,0.0175196,0.0,2021.87805604,439.8311550617218,-0.0357677,12.8566,2.0953,588.3
0.997302991804,4,1670,396868,0.0175313,0.0,2029.9513733,442.06552505493164,-0.0315377,5.52348,2.08248,590.41
0.995209751651,4,1674,399101,0.0204484,0.0,2038.58426647,444.2299201488495,-0.0340771,7.98458,2.10455,592.52
0.996743713971,4,1678,401278,0.0156586,0.0,2052.07447934,446.39067816734314,-0.0326095,7.83405,2.05627,595.99
0.955787722021,4,1682,403429,0.0162108,0.0,2064.14990835,448.4913601875305,-0.022075,151.232,2.06873,599.41
0.989223104902,4,1686,405062,0.0171278,0.0,2043.06564961,450.5986542701721,-0.0308208,17.3444,2.07446,592.6
0.996618196601,4,1690,407524,0.0199822,0.0,2032.31143005,452.6930627822876,-0.0308002,8.58638,2.07526,589.13
0.790230318904,2,1692,409360,0.0157775,0.0,2068.74103417,454.8118374347687,-0.0178209,333.526,2.08577,600.14
0.982247592881,3,1695,411515,0.0214058,0.0,2089.77815495,456.9371144771576,-0.0285627,10.877,2.06638,605.93
0.847323164344,3,1698,413131,0.0262047,0.0,2078.70869373,459.03111457824707,-0.0139496,371.686,2.04201,602.86
0.460326969624,2,1700,415131,0.0134385,0.0,2102.95674423,461.12618947029114,-0.0226119,403.542,2.05704,610.73
0.0803468823433,2,1702,417131,0.0204037,0.0,2137.75761052,463.2505497932434,-0.0191268,831.295,2.07715,621.69
0.781647354364,2,1704,418998,0.0214482,0.0,2151.17887396,465.4088363647461,-0.0213969,392.012,2.09064,625.69
0.576171696186,3,1707,421296,0.0157295,0.0,2150.43697262,467.6794636249542,-0.0265258,498.221,2.10569,625.8
0.897572897375,3,1710,423142,0.0176096,0.0,2139.07880975,469.9298503398895,-0.0299665,23.0714,2.12577,621.73
0.721243947744,3,1713,425774,0.0269609,0.0,2157.03935838,472.20678663253784,-0.0257555,548.054,2.14011,627.38
0.824869781733,3,1716,427972,0.0222448,0.0,2176.60501015,474.50843238830566,-0.0239678,444.446,2.15458,633.06
0.970701148733,2,1718,429154,0.0149064,0.0,2159.42686769,476.9684808254242,-0.0352811,29.4094,2.15302,627.95
0.0585111379623,2,1720,431154,0.0132374,0.0,2185.83459802,479.4937767982483,-0.0236844,825.391,2.12992,636.31
0.0963868498802,3,1723,434154,0.0219447,0.0,2204.45577171,481.9058783054352,-0.0268293,1079.89,2.11152,643.14
0.0732947587967,2,1725,436154,0.0248087,0.0,2242.38890696,484.4147984981537,-0.0183218,790.554,2.11906,655.11
0.7406719625,2,1727,438123,0.0194423,0.0,2264.6781767,487.03388023376465,-0.0213714,389.01,2.14466,662.23
0.986311554909,4,1731,440037,0.0167193,0.0,2275.25273188,489.43720054626465,-0.0408939,21.7009,2.13295,664.77
0.965776707977,3,1734,442169,0.0225507,0.0,2258.44771224,491.5695948600769,-0.0341245,59.3222,2.08716,660.14
0.0961319208145,2,1736,444169,0.0142005,0.0,2292.99839647,493.6493134498596,-0.0221658,647.972,2.08909,670.97
0.816927939653,3,1739,446295,0.022658,0.0,2290.51020583,495.73213505744934,-0.0273366,383.612,2.06337,670.62
0.98293415457,4,1743,447994,0.0170164,0.0,2280.77801178,497.84718322753906,-0.0299109,20.5899,2.04858,667.67
0.560132712126,3,1746,450533,0.0235877,0.0,2276.33783536,499.9607720375061,-0.0239971,766.288,2.06545,666.45
0.790785238147,2,1748,452006,0.0155924,0.0,2260.41254227,502.0782268047333,-0.0215331,375.975,2.05342,661.79
0.768313214183,2,1750,453864,0.0230244,0.0,2285.19251315,504.17176508903503,-0.0175045,383.605,2.0951,669.46
0.885934099555,4,1754,456470,0.0157393,0.0,2305.62007945,506.2650394439697,-0.00978615,441.142,2.06325,675.45
0.905373156071,2,1756,458111,0.017713,0.0,2320.58148819,508.37470388412476,-0.0215956,57.9251,2.07563,680.2
0.89092694968,4,1760,460182,0.013898,0.0,2311.50261843,510.5000627040863,-0.0241974,332.791,2.07416,678.31
0.600786596537,3,1763,462804,0.0201069,0.0,2353.2205036,512.6491250991821,-0.0253027,663.102,2.08264,691.63
0.852671727538,3,1766,464456,0.0141964,0.0,2358.829197,514.7965731620789,-0.0192667,406.906,2.08728,693.77
0.861320152879,3,1769,466291,0.0115521,0.0,2373.44257854,517.0783824920654,-0.0194245,374.471,2.0991,698.44
