loss_pol_surr,TimeElapsed,loss_kl,EpisodesSoFar,loss_vf_loss,loss_pol_entpen,EpThisIter,ev_tdlam_before,loss_ent,TimestepsSoFar,EpRewMean,EpLenMean
-0.12827,10311.297208309174,1.23184,54849,0.727405,0.0,22,0.948022760451,-2.54857,6029261,52.0720193857,99.27
-0.133239,10314.782147884369,0.931856,54870,0.612411,0.0,21,0.938629675657,-2.58968,6031348,51.2129053026,97.56
-0.137839,10318.242483139038,0.905157,54891,0.572476,0.0,21,0.942724756896,-2.58242,6033341,50.6881767703,96.57
-0.128822,10321.687279939651,1.11476,54913,0.632083,0.0,22,0.948815595359,-2.59587,6035367,49.5049996299,94.37
-0.138313,10325.236542463303,1.10691,54932,0.522338,0.0,19,0.948875829577,-2.63972,6037460,50.6761685461,97.12
-0.125556,10328.727578163147,1.17306,54953,0.739799,0.0,21,0.936913885176,-2.65317,6039542,51.0008718941,98.28
-0.123666,10332.20310997963,1.11637,54973,0.53128,0.0,20,0.945899963379,-2.70467,6041536,51.4352557249,98.75
-0.0959102,10335.696397542953,1.31111,54993,0.64111,0.0,20,0.923527039587,-2.71163,6043604,52.7189019114,100.88
0.0856339,10339.19504404068,8.43295,55014,0.712458,0.0,21,0.93878338486,-2.71248,6045681,52.8658798852,101.66
-0.137981,10342.710982561111,1.27512,55031,0.476704,0.0,17,0.926096662879,-2.71216,6047645,53.233585171,102.64
-0.141009,10346.18210363388,0.95761,55051,0.556095,0.0,20,0.928754374385,-2.7117,6049721,53.7773209549,103.27
-0.09213,10349.675447940826,1.50626,55072,0.707127,0.0,21,0.942980956286,-2.73602,6051809,53.3262966505,103.77
-0.120659,10353.133582830429,1.41438,55090,0.75275,0.0,18,0.905711941421,-2.74525,6053834,54.2131422118,105.46
-0.123086,10356.594210624695,1.07807,55111,0.663824,0.0,21,0.93648532778,-2.763,6055923,54.1685507438,105.37
-0.114267,10360.07789516449,1.28217,55131,0.697136,0.0,20,0.921914838254,-2.73714,6057962,53.1151399233,103.17
-0.132914,10363.571195363998,1.04587,55152,0.670984,0.0,21,0.937061928213,-2.78876,6059987,51.9494674863,101.71
-0.136224,10367.066433668137,1.09047,55171,0.621776,0.0,19,0.925438739359,-2.79193,6062037,53.0423699655,103.16
-0.125237,10370.571256399155,1.13796,55193,0.81139,0.0,22,0.938294440508,-2.79385,6064128,51.3695748648,100.33
-0.125586,10374.07073020935,1.36226,55211,0.652576,0.0,18,0.938856136054,-2.81893,6066152,52.1868962453,102.29
-0.0985232,10377.59630227089,1.91669,55230,0.554265,0.0,19,0.94133297354,-2.79629,6068203,52.691956065,103.4
0.00887285,10381.11760354042,3.83982,55249,0.563177,0.0,19,0.921644687653,-2.74615,6070264,54.1608735033,106.21
-0.131511,10384.60530781746,1.42211,55268,0.495072,0.0,19,0.951572094113,-2.75298,6072298,53.8124376745,105.44
-0.0755979,10388.118952035904,1.96925,55288,0.624207,0.0,20,0.938367839903,-2.73948,6074334,53.9463574361,106.12
-0.121068,10391.61005806923,1.15295,55307,0.528231,0.0,19,0.944401789457,-2.75508,6076381,54.6168567073,107.54
-0.0387307,10395.06324505806,2.48353,55329,0.826261,0.0,22,0.925624325871,-2.70679,6078411,52.5758325716,102.89
-0.098549,10398.571410417557,2.50525,55349,0.793767,0.0,20,0.911429055035,-2.68667,6080439,52.0723133709,101.75
-0.125043,10402.07209610939,1.28809,55371,0.787269,0.0,22,0.936786405742,-2.716,6082547,50.5493151621,99.4
-0.0947823,10405.548017978668,1.82753,55389,0.782463,0.0,18,0.930602401495,-2.7338,6084476,51.0385522202,100.52
-0.126793,10409.047359228134,1.07383,55412,0.820029,0.0,23,0.939740564674,-2.73443,6086595,49.9426007855,98.2
-0.0679381,10412.507773160934,2.22453,55433,0.533417,0.0,21,0.952203139663,-2.74681,6088668,50.0225802747,98.14
-0.112588,10415.994083881378,1.24391,55453,0.585869,0.0,20,0.942926142365,-2.77197,6090699,50.0349254074,98.41
-0.077484,10419.508256673813,1.99912,55474,0.652852,0.0,21,0.925318606198,-2.74206,6092726,50.3213409069,99.12
-0.1431,10422.976702690125,0.736291,55494,0.598756,0.0,20,0.928887233138,-2.76417,6094766,49.9948790851,97.7
-0.128162,10426.484392642975,0.891006,55513,0.497141,0.0,19,0.939797274768,-2.76634,6096837,51.720369857,101.63
-0.125365,10429.953655004501,1.60418,55533,0.638768,0.0,20,0.931914143264,-2.77949,6098907,52.110512544,102.39
0.0387048,10433.462249279022,4.86634,55553,0.690128,0.0,20,0.933677509427,-2.73006,6100983,52.4370786431,102.84
-0.138135,10436.9727704525,0.738303,55573,0.714057,0.0,20,0.943211305887,-2.74138,6102946,52.7689240192,103.5
-0.0977585,10440.428677082062,1.48633,55595,0.635554,0.0,22,0.930714257061,-2.7495,6104976,51.4126976647,101.14
-0.130663,10443.908011436462,0.996262,55616,0.632826,0.0,21,0.930360764265,-2.77256,6107074,50.3726223121,98.28
-0.0163008,10447.406959533691,3.16898,55637,0.690403,0.0,21,0.9478777349,-2.74369,6109174,50.1153541833,98.02
-0.138752,10450.8761947155,0.911075,55656,0.749932,0.0,19,0.921015381813,-2.75279,6111164,50.500952261,98.83
-0.127993,10454.344900369644,0.907876,55676,0.841818,0.0,20,0.932295568287,-2.77549,6113211,50.9195515363,99.48
-0.132583,10457.8591735363,0.965588,55697,0.888906,0.0,21,0.931891717017,-2.81714,6115256,51.3386742435,100.72
-0.127508,10461.366689443588,1.41708,55714,0.67749,0.0,17,0.923700235784,-2.82548,6117376,53.1183943675,104.62
-0.101659,10464.829009532928,1.5003,55733,0.800499,0.0,19,0.925819262862,-2.83404,6119277,53.0638203048,104.91
0.0439713,10468.344084262848,4.17029,55754,0.729248,0.0,21,0.92008113116,-2.78356,6121399,53.0246189365,104.25
-0.114921,10471.865867853165,1.68781,55774,0.752104,0.0,20,0.939101450145,-2.79865,6123517,53.241616132,105.43
-0.136474,10475.365924358368,0.868619,55793,0.745836,0.0,19,0.938577398658,-2.8059,6125530,54.4251940965,107.3
-0.108815,10478.866613864899,1.89109,55812,0.55131,0.0,19,0.947339482605,-2.80651,6127529,52.8987170352,104.18
-0.130018,10482.359073400497,1.45409,55831,0.55943,0.0,19,0.9561044164,-2.78231,6129604,53.3383200061,105.46
-0.113411,10485.905506849289,1.13966,55849,0.880348,0.0,18,0.906911589205,-2.79069,6131642,53.6082747407,106.88
-0.0985765,10489.405496358871,1.52318,55870,0.754492,0.0,21,0.929388932884,-2.79987,6133716,53.2391927591,106.39
-0.112912,10492.891251802444,1.27905,55891,0.86484,0.0,21,0.9322232306,-2.77201,6135761,52.2154341237,105.03
-0.136387,10496.366310358047,0.942161,55911,0.853838,0.0,20,0.921620488167,-2.78966,6137795,51.8301258225,103.77
-0.113281,10499.86359500885,1.64102,55932,0.896517,0.0,21,0.925582841039,-2.76996,6139832,50.8046728305,100.97
-0.0139567,10503.360944747925,4.17422,55950,0.66914,0.0,18,0.91408149153,-2.71288,6141748,50.7423618889,100.26
-0.121224,10506.828548908234,1.01638,55971,0.945142,0.0,21,0.940893836319,-2.72586,6143990,51.701264986,100.89
-0.125179,10510.312585830688,1.01685,55991,0.742433,0.0,20,0.94238531962,-2.7251,6146043,52.8367200896,102.82
-0.131178,10513.766597747803,0.95019,56011,0.594846,0.0,20,0.945661306381,-2.74528,6148003,52.3702206216,102.08
-0.118218,10517.250198364258,1.44977,56032,0.903762,0.0,21,0.941095668823,-2.75065,6150128,52.5232040098,102.96
-0.127692,10520.727164030075,1.01614,56054,0.703902,0.0,22,0.942773643881,-2.74603,6152137,50.4671509922,98.4
-0.133719,10524.18075966835,1.03908,56075,0.704139,0.0,21,0.942077036947,-2.76598,6154215,50.196460462,97.95
-0.123706,10527.660909414291,1.27033,56094,0.507019,0.0,19,0.935789830983,-2.76884,6156173,50.1763757677,98.38
-0.106165,10531.13298535347,1.53328,56116,0.700423,0.0,22,0.944373268634,-2.76518,6158307,49.8827581704,97.6
-0.119874,10534.79728102684,1.28781,56137,0.557629,0.0,21,0.955011930317,-2.76287,6160313,49.7748501342,97.02
-0.11944,10538.2983148098,1.33651,56159,0.487203,0.0,22,0.961623616517,-2.7852,6162430,49.8915791528,98.18
-0.0131368,10541.781574487686,2.8222,56181,0.544792,0.0,22,0.944641955197,-2.78022,6164460,49.1132553896,96.35
-0.13698,10545.275039196014,1.13465,56200,0.58053,0.0,19,0.946408912539,-2.76816,6166501,49.5926051471,97.17
-0.130057,10548.782725572586,1.43396,56219,0.544873,0.0,19,0.941304631531,-2.74451,6168574,50.6145374595,99.23
-0.134177,10552.31151676178,1.09851,56239,0.789995,0.0,20,0.946973931044,-2.7277,6170533,50.7893540139,100.2
-0.130907,10555.829086303711,0.915609,56262,0.719178,0.0,23,0.941533800215,-2.70895,6172653,50.569973357,99.56
-0.10777,10559.289141178131,1.50197,56281,0.622239,0.0,19,0.934069491923,-2.70496,6174608,51.7580437147,101.48
-0.121324,10562.796846151352,1.27866,56300,0.798811,0.0,19,0.928057834506,-2.73029,6176704,52.0653386675,102.03
-0.131531,10566.261930942535,1.19254,56321,1.12768,0.0,21,0.913489229977,-2.76541,6178772,51.0429820486,100.18
-0.0273791,10569.76625084877,2.74291,56342,0.768413,0.0,21,0.937197104096,-2.73447,6180781,50.5723120166,99.28
-0.133908,10573.235478878021,1.18711,56363,0.749812,0.0,21,0.947943285108,-2.73914,6182884,51.3908681811,101.08
-0.130436,10576.696155786514,0.988764,56383,0.688691,0.0,20,0.947139672935,-2.76378,6184957,51.0903457494,101.26
-0.123838,10580.429051876068,1.04752,56403,0.858515,0.0,20,0.937034383416,-2.78971,6186976,50.479758221,99.85
-0.106606,10583.938128232956,1.39363,56423,0.959443,0.0,20,0.924162961543,-2.78791,6188943,50.022022968,99.48
-0.129934,10587.446026802063,1.18795,56445,0.658009,0.0,22,0.944988694042,-2.83516,6191050,50.2771371219,99.89
-0.0298523,10590.933612585068,2.97493,56467,0.916505,0.0,22,0.930050157011,-2.79907,6193131,50.2481186432,99.24
-0.12254,10594.413857221603,1.09971,56488,0.876759,0.0,21,0.932951815426,-2.78349,6195194,49.720832412,97.71
-0.129732,10597.930421829224,1.11605,56508,0.968861,0.0,20,0.932886004448,-2.77784,6197167,49.3135592609,96.82
-0.133906,10601.445156097412,1.30573,56528,0.828222,0.0,20,0.93765289709,-2.7864,6199261,49.7627811076,97.99
-0.101922,10604.977219820023,1.55482,56547,0.60347,0.0,19,0.937655873597,-2.76432,6201135,50.3016602186,99.12
-0.0677609,10608.452883958817,2.17497,56567,0.697173,0.0,20,0.921614073217,-2.74026,6203331,51.2943744991,102.0
-0.099978,10611.999982118607,1.60838,56588,0.805,0.0,21,0.92772013694,-2.75807,6205425,50.9882704164,102.31
-0.11878,10615.507953643799,1.37691,56606,0.668415,0.0,18,0.926132380962,-2.7517,6207407,51.8138571103,104.51
-0.112408,10619.032655239105,1.5649,56626,0.690613,0.0,20,0.93211466074,-2.75296,6209475,51.6794751326,103.95
-0.092132,10622.532472848892,1.59635,56646,0.676952,0.0,20,0.944136478007,-2.77119,6211514,52.5182128376,105.0
-0.128066,10626.062196493149,1.22696,56666,0.669576,0.0,20,0.928019121289,-2.79151,6213565,51.5434088218,103.29
-0.105055,10629.569721460342,1.51908,56687,0.673876,0.0,21,0.934768311679,-2.75313,6215638,51.485979037,103.11
-0.03644,10633.048084259033,2.55189,56707,0.706984,0.0,20,0.941037479788,-2.71973,6217630,50.4911404304,101.21
-0.116087,10636.594769001007,1.14744,56728,0.803131,0.0,21,0.932808622718,-2.74322,6219718,49.6006414216,100.19
-0.102789,10640.078402042389,1.96237,56749,0.788141,0.0,21,0.938302662224,-2.7695,6221762,49.1733076634,99.86
-0.126921,10643.58540225029,1.31397,56768,0.569613,0.0,19,0.93267467618,-2.78967,6223771,49.2989893164,99.98
-0.0322997,10647.086096048355,2.35484,56789,0.718628,0.0,21,0.94442069158,-2.7372,6225899,49.7377073523,100.86
-0.124808,10650.579220056534,1.25919,56809,0.750522,0.0,20,0.908472858369,-2.72859,6227947,49.8691576059,100.75
-0.0966798,10654.156929254532,1.32212,56827,0.558545,0.0,18,0.932967454195,-2.76313,6229994,51.1956912793,103.71
-0.0792691,10657.648843288422,2.0532,56849,0.61014,0.0,22,0.94844584167,-2.70073,6232044,50.8557402585,102.82
-0.0317292,10661.181021690369,3.00227,56868,0.77117,0.0,19,0.928678996861,-2.66373,6234034,50.6347668262,102.63
-0.140053,10664.689236879349,0.74875,56888,0.731032,0.0,20,0.955645851791,-2.69253,6236081,50.65354779,102.62
-0.131728,10668.194320440292,0.855517,56909,0.857076,0.0,21,0.929484248161,-2.70975,6238113,49.8982584645,101.66
-0.135849,10671.696491003036,0.855698,56932,0.779678,0.0,23,0.950088601559,-2.72329,6240202,48.0634478886,97.47
-0.130874,10675.186562299728,1.14183,56952,0.673424,0.0,20,0.93269829452,-2.73903,6242252,49.1066103463,99.57
-0.130015,10678.686551809311,1.03038,56971,0.693438,0.0,19,0.932418979704,-2.76484,6244287,49.1129250352,99.51
-0.109876,10682.172306060791,1.64625,56992,0.602673,0.0,21,0.944791287184,-2.74074,6246386,49.1021203106,99.14
0.0966931,10685.693591833115,6.83716,57015,0.725746,0.0,23,0.932227410376,-2.68425,6248434,48.4150377566,97.34
-0.126022,10689.21854877472,1.02602,57036,0.682012,0.0,21,0.944078221917,-2.71008,6250480,49.2346539236,99.21
-0.104227,10692.758836269379,1.61518,57057,0.715452,0.0,21,0.943454109132,-2.72208,6252520,48.5006721043,97.64
-0.114375,10696.27382349968,1.34024,57077,0.685218,0.0,20,0.944770008326,-2.71906,6254508,47.5728427356,96.66
-0.119586,10699.781687736511,1.29559,57099,0.68617,0.0,22,0.944061622024,-2.7385,6256592,47.2605513706,95.77
-0.136404,10703.317478895187,0.94501,57120,0.721708,0.0,21,0.938849806786,-2.74774,6258654,48.3500284991,97.58
-0.0907808,10706.82774925232,2.73799,57138,0.579117,0.0,18,0.924651414156,-2.74409,6260728,49.7414848674,100.37
-0.0945345,10710.328652620316,2.12127,57155,0.613994,0.0,17,0.915491834283,-2.7339,6262680,51.0899488192,103.42
-0.135943,10713.828236341476,1.08573,57175,0.599832,0.0,20,0.946031488478,-2.74233,6264819,52.3149381514,104.97
-0.128417,10717.368381023407,0.906175,57194,0.701058,0.0,19,0.936894886196,-2.73522,6266762,52.928170627,106.56
-0.116217,10720.859856843948,1.34616,57216,0.639605,0.0,22,0.945188630372,-2.75718,6268861,52.3865278805,105.67
-0.0944939,10724.376970529556,1.92543,57237,0.590608,0.0,21,0.939485885203,-2.73802,6270965,51.5373277077,103.89
-0.120685,10727.897598743439,1.31024,57257,0.577708,0.0,20,0.949265755713,-2.71988,6272946,50.2557957049,100.52
-0.0659245,10731.46124958992,2.12373,57275,0.46394,0.0,18,0.942696888,-2.72503,6275016,50.8210876887,101.97
-0.0924402,10734.992049455643,1.85096,57292,0.606567,0.0,17,0.941244721413,-2.71509,6277054,52.5682483835,105.16
-0.109134,10738.532493829727,1.27918,57312,0.569728,0.0,20,0.944089315832,-2.69553,6279167,53.2625541497,107.01
-0.117923,10742.039886951447,1.22103,57332,0.710478,0.0,20,0.932957060635,-2.68748,6281101,53.4448235935,106.6
-0.123646,10745.499930143356,1.08362,57352,0.832677,0.0,20,0.945150524378,-2.68813,6283199,53.9310800488,107.31
-0.131311,10749.01703953743,0.994365,57373,0.683898,0.0,21,0.943930223584,-2.67338,6285231,52.7638562485,104.45
-0.109906,10752.53193306923,1.43583,57393,0.809021,0.0,20,0.924447990954,-2.64822,6287270,51.3731212909,101.22
0.125504,10756.031593322754,7.38618,57414,0.599892,0.0,21,0.936459243298,-2.57528,6289385,51.2254714306,100.35
-0.0297761,10759.538483142853,2.42292,57434,0.608428,0.0,20,0.937807943672,-2.5315,6291422,51.1280224366,101.05
-0.140658,10763.009301185608,0.976017,57454,0.832877,0.0,20,0.928417682648,-2.53566,6293433,50.9844674952,100.48
-0.130446,10766.546557188034,0.75078,57474,0.722929,0.0,20,0.935365304351,-2.55439,6295468,50.854918559,100.32
-0.0487658,10770.047260046005,2.25905,57496,0.631497,0.0,22,0.947262171656,-2.53198,6297592,50.454813024,100.06
-0.131734,10773.585557699203,1.07492,57516,0.695909,0.0,20,0.939340233803,-2.54408,6299590,50.4056205223,100.33
-0.139588,10777.102500677109,0.857283,57536,0.667779,0.0,20,0.938743039966,-2.55352,6301648,50.3463072718,100.39
-0.12624,10780.626471042633,1.18632,57554,0.685418,0.0,18,0.9231627509,-2.57875,6303663,50.817825062,102.3
-0.100141,10784.172387361526,1.41283,57574,0.880931,0.0,20,0.949174046516,-2.57337,6305770,50.6475394649,103.02
-0.129641,10787.671850919724,1.02062,57595,0.885959,0.0,21,0.942444000393,-2.56944,6307785,50.4934786094,102.89
-0.117001,10791.196280956268,1.3422,57615,0.593699,0.0,20,0.944283589721,-2.53536,6309887,50.8851615899,103.68
-0.122886,10794.719699144363,0.960179,57632,0.696354,0.0,17,0.919229760766,-2.549,6311916,52.7055848259,106.95
0.143055,10798.249640703201,10.9788,57653,0.659678,0.0,21,0.953061703593,-2.47645,6313952,50.9164050802,103.51
-0.0953636,10801.727048158646,1.34421,57673,0.672631,0.0,20,0.931973561645,-2.49118,6316012,51.6603471129,104.04
-0.11051,10805.211009263992,1.04418,57691,0.647665,0.0,18,0.910599902272,-2.49342,6318044,53.1220525428,106.77
-0.0744424,10808.70388841629,1.90373,57710,0.696355,0.0,19,0.941853519529,-2.5359,6320067,53.5789514688,106.94
-0.130188,10812.156623363495,0.871028,57733,0.853561,0.0,23,0.919235602021,-2.51261,6322166,50.6623522606,101.68
-0.13067,10815.617651700974,0.959626,57755,0.813458,0.0,22,0.940312236547,-2.51564,6324113,49.5748009513,99.19
-0.129877,10819.110109567642,1.19948,57777,0.578317,0.0,22,0.9548224397,-2.52967,6326270,49.3426704974,98.88
-0.139102,10822.58639383316,1.03403,57796,0.634987,0.0,19,0.915066182613,-2.54529,6328254,47.7668617317,95.86
-0.1207,10826.057212352753,1.15207,57819,0.757638,0.0,23,0.940651144832,-2.58473,6330308,46.6868820691,94.06
-0.123291,10829.555310726166,1.32684,57840,0.651862,0.0,21,0.947539798915,-2.60264,6332391,48.1458476038,96.48
-0.125708,10833.024616241455,1.49327,57860,0.792954,0.0,20,0.924100324512,-2.58875,6334384,48.8873860276,97.88
-0.120061,10836.531200170517,1.68218,57880,0.635223,0.0,20,0.944048818201,-2.60752,6336463,49.4463245048,98.98
-0.112966,10840.031658649445,1.34976,57900,0.605921,0.0,20,0.936284609139,-2.62517,6338544,49.3667201781,99.06
-0.0614805,10843.540018558502,4.05114,57920,0.839358,0.0,20,0.937017656863,-2.60651,6340579,50.9203185013,101.67
-0.0746413,10847.027936220169,1.7713,57940,0.709965,0.0,20,0.949709672481,-2.57165,6342590,50.9345981389,101.99
-0.124368,10850.515933275223,1.12426,57962,0.719261,0.0,22,0.937980420887,-2.55541,6344654,50.2778295764,100.33
-0.136724,10853.999084234238,0.994407,57982,0.687151,0.0,20,0.928245231509,-2.55885,6346710,50.4843378034,100.47
-0.0603344,10857.522089958191,2.69324,58002,0.558542,0.0,20,0.950940322131,-2.54421,6348751,50.1316043122,99.67
-0.129471,10861.02376127243,1.37823,58021,0.626134,0.0,19,0.926436431706,-2.52501,6350814,50.8394277906,101.22
-0.0524014,10864.51057100296,2.11582,58042,0.859605,0.0,21,0.932590603828,-2.48502,6352778,49.9318076124,99.37
-0.0885315,10867.988640785217,1.7748,58063,0.842981,0.0,21,0.936391994357,-2.42385,6354898,50.9712759929,101.44
-0.136575,10871.442051172256,1.04484,58086,0.698393,0.0,23,0.946378566325,-2.45833,6356923,49.1636921345,97.25
-0.123434,10874.930543899536,1.176,58108,0.695199,0.0,22,0.928577452898,-2.4723,6359022,49.1310504751,96.73
-0.122698,10878.406224489212,1.40561,58129,0.776765,0.0,21,0.935104347765,-2.47397,6361085,48.2032728772,94.86
-0.127601,10881.875450134277,1.17206,58149,0.764992,0.0,20,0.931925602257,-2.49511,6363059,48.336845158,95.29
-0.0990074,10885.366739749908,1.72139,58169,0.709351,0.0,20,0.940854489803,-2.48546,6365182,48.970481447,97.25
-0.108844,10888.89211153984,1.24876,58189,0.767593,0.0,20,0.940586123616,-2.49444,6367222,50.3452778496,100.57
-0.106449,10892.359415531158,1.46463,58210,0.803929,0.0,21,0.941932883114,-2.47843,6369209,50.0168535937,100.12
-0.113191,10895.859570980072,1.296,58229,0.814375,0.0,19,0.949827302247,-2.46118,6371267,50.5945434983,101.82
-0.0886956,10899.346185445786,1.58016,58250,0.951641,0.0,21,0.919722110033,-2.43235,6373375,50.7736687413,102.13
-0.11648,10902.812955617905,1.23022,58271,1.00971,0.0,21,0.926447615027,-2.40613,6375411,49.6884288663,100.17
-0.112336,10906.305417776108,1.54285,58290,0.746204,0.0,19,0.932124994695,-2.43849,6377416,50.1830406041,100.85
-0.0110725,10909.766744613647,3.99372,58309,0.5949,0.0,19,0.944519989192,-2.39588,6379431,51.0327728696,103.12
-0.128506,10913.281794309616,1.05074,58333,0.800355,0.0,24,0.934527173638,-2.37571,6381557,49.4390904069,99.52
-0.0832601,10916.781307935715,1.9542,58354,1.04271,0.0,21,0.921735346317,-2.32167,6383565,49.418745169,98.98
-0.0318227,10920.250628948212,3.74635,58374,0.697675,0.0,20,0.938361342996,-2.27749,6385648,49.1063335405,98.76
-0.0814154,10923.727282762527,1.79589,58395,0.744284,0.0,21,0.945346966386,-2.2653,6387585,47.9216414305,96.51
-0.129032,10927.19665312767,0.957747,58417,1.05325,0.0,22,0.938261236995,-2.28591,6389683,46.6220709104,93.73
-0.111227,10930.65654373169,1.61439,58440,0.796007,0.0,23,0.944799225777,-2.28273,6391765,48.1611627195,96.38
-0.126754,10934.11750793457,1.00495,58460,0.603207,0.0,20,0.931594051421,-2.28033,6393746,48.1571062485,96.25
-0.12222,10937.627456665039,0.932611,58482,0.836086,0.0,22,0.937676917762,-2.24551,6395874,47.4090059411,94.53
-0.140156,10941.12311077118,0.962438,58500,0.600237,0.0,18,0.930018156767,-2.25618,6397882,48.6451750895,97.39
-0.104006,10944.584052324295,1.46584,58522,0.760168,0.0,22,0.947430379689,-2.24902,6399934,49.1557525929,98.19
-0.102725,10948.07909154892,1.39823,58542,0.803388,0.0,20,0.935826398432,-2.2569,6401946,49.8699959832,100.13
-0.0199246,10951.554778337479,3.29702,58564,0.756652,0.0,22,0.939643666148,-2.20104,6404076,49.4482386718,99.15
-0.128362,10955.039787054062,1.07356,58585,0.979748,0.0,21,0.928210183978,-2.19591,6406091,49.7254476204,99.22
-0.109891,10958.500207185745,1.17233,58605,0.672914,0.0,20,0.945925191045,-2.18819,6408110,48.6319237812,97.26
-0.141794,10961.984642744064,0.877461,58625,0.428143,0.0,20,0.954310044646,-2.23486,6410181,49.905960161,99.93
-0.127583,10965.461709737778,1.20862,58645,0.602891,0.0,20,0.938903640956,-2.23991,6412199,49.5682035226,99.0
-0.128758,10968.931722640991,1.14112,58666,0.62235,0.0,21,0.93638600409,-2.21846,6414311,50.5639837627,100.95
-0.109359,10972.399402141571,1.66844,58688,0.659207,0.0,22,0.943980686367,-2.19631,6416326,49.6062196686,99.29
-0.136964,10975.84507894516,1.20667,58706,0.551387,0.0,18,0.943936463445,-2.20742,6418354,50.8840431793,101.52
-0.126307,10979.330070495605,1.22287,58727,0.673994,0.0,21,0.930362403393,-2.24091,6420460,50.5640770534,100.73
-0.0889925,10982.813341140747,1.83559,58749,0.751482,0.0,22,0.942120093852,-2.25527,6422455,49.5996802541,98.91
-0.100549,10986.297917604446,1.37009,58770,0.669333,0.0,21,0.936543218791,-2.24976,6424508,49.1267428138,98.43
-0.101484,10989.79662656784,1.51216,58792,0.697596,0.0,22,0.952065307647,-2.23412,6426573,49.3421538572,98.36
-0.113731,10993.294935464859,1.43161,58812,0.616213,0.0,20,0.941429525614,-2.22466,6428658,48.1581652356,96.81
-0.138267,10996.765752077103,0.814133,58832,0.619222,0.0,20,0.963547173887,-2.21969,6430684,48.428677858,97.89
-0.132909,11000.25006723404,1.0466,58853,0.570199,0.0,21,0.957676023245,-2.21885,6432738,49.220152786,98.48
-0.120082,11003.711019515991,1.39279,58875,0.6503,0.0,22,0.938955657184,-2.20451,6434805,49.1218353556,98.25
-0.117118,11007.22591471672,1.3721,58896,0.613525,0.0,21,0.951451260597,-2.17364,6436839,49.3693947686,98.82
-0.116295,11010.702924013138,1.2838,58918,0.660798,0.0,22,0.945509430021,-2.1917,6438834,47.958429928,95.87
-0.124976,11014.191775798798,1.12042,58941,0.584576,0.0,23,0.948184601963,-2.24143,6440936,47.0402480732,93.5
-0.123942,11017.656753778458,1.19622,58962,0.629218,0.0,21,0.948861025274,-2.26087,6442971,47.0337030426,94.13
-0.119595,11021.135675907135,1.25576,58982,0.593927,0.0,20,0.938757706434,-2.22799,6444977,47.2390802065,94.2
-0.0738594,11024.659694433212,2.18954,59002,0.611836,0.0,20,0.914015203714,-2.22397,6447063,48.1493682566,96.23
-0.132962,11028.152686595917,1.10574,59022,0.51794,0.0,20,0.939060024917,-2.27681,6449100,49.7170435589,99.24
-0.0894325,11031.609433174133,2.25554,59043,0.485419,0.0,21,0.941971231252,-2.30014,6451150,49.932795032,99.83
-0.124729,11035.095534801483,1.01459,59063,0.40994,0.0,20,0.952525895089,-2.30809,6453180,50.429766978,101.05
-0.108383,11038.56240940094,1.42401,59083,0.524359,0.0,20,0.950580108911,-2.30364,6455208,50.224248153,100.44
-0.0992958,11042.062961101532,1.52203,59105,0.735625,0.0,22,0.946528427303,-2.29379,6457301,49.4630299219,99.75
-0.123052,11045.540412425995,1.32969,59124,0.781228,0.0,19,0.931993179023,-2.27222,6459349,49.6381803751,100.68
-0.0404678,11049.024508476257,2.46124,59144,0.575386,0.0,20,0.949788436294,-2.26228,6461429,49.7757268159,101.73
-0.129981,11052.516527891159,1.03426,59164,0.636311,0.0,20,0.952543459833,-2.26514,6463434,49.4428120088,101.13
0.0758448,11055.993001699448,5.03285,59185,0.592512,0.0,21,0.939976815134,-2.26896,6465508,49.068753571,100.7
-0.140657,11059.452453613281,0.721384,59207,0.666993,0.0,22,0.942833565176,-2.26432,6467579,48.4774288924,99.26
-0.127347,11062.936817884445,1.03705,59228,0.662358,0.0,21,0.933309525251,-2.28635,6469594,48.0000864411,97.79
-0.133727,11066.389932632446,1.08028,59249,0.734829,0.0,21,0.931482769549,-2.30726,6471582,47.4034889677,95.89
-0.113768,11069.905547142029,1.5204,59269,0.603093,0.0,20,0.920926526189,-2.29062,6473619,47.674266535,96.77
-0.140207,11073.38991189003,1.01819,59289,0.645335,0.0,20,0.936971098185,-2.2754,6475750,48.9769393097,99.33
-0.0995919,11076.874277830124,1.96118,59310,0.559941,0.0,21,0.934463918209,-2.2369,6477809,49.2086220581,99.62
-0.130276,11080.39081978798,1.02261,59332,0.828167,0.0,22,0.944871138781,-2.27302,6479821,48.2876882779,98.23
-0.108381,11083.874699115753,1.09068,59353,0.804172,0.0,21,0.936113215983,-2.28362,6481843,48.4613805399,99.16
-0.119213,11087.336171627045,1.21069,59375,0.510091,0.0,22,0.948881369084,-2.3087,6483918,47.1656182009,96.44
-0.130306,11090.828520298004,1.23475,59396,0.501555,0.0,21,0.949726752937,-2.31916,6485981,46.5656921336,94.9
-0.118937,11094.312500953674,1.23938,59417,0.636246,0.0,21,0.935217939317,-2.32322,6488043,47.6007333364,96.55
-0.117857,11097.792878866196,1.32679,59437,0.561592,0.0,20,0.955089148134,-2.33729,6490041,47.8106549095,97.15
-0.118432,11101.27238368988,1.95036,59456,0.541357,0.0,19,0.954490318894,-2.33436,6492108,49.1101806259,99.63
