loss_vf_loss,EpLenMean,ev_tdlam_before,EpThisIter,loss_pol_surr,loss_pol_entpen,EpRewMean,loss_kl,TimestepsSoFar,EpisodesSoFar,TimeElapsed,loss_ent
0.789699,110.84,0.903716914356,20,-0.137206,0.0,55.391505864,0.640021,2160630,19510,3746.3909640312195,1.24708
0.422505,112.03,0.926955364645,18,-0.135678,0.0,55.9302834978,0.834855,2162639,19528,3749.986852169037,1.24128
0.748675,108.22,0.931918486953,20,-0.137157,0.0,53.6662158292,0.868291,2164658,19548,3753.593679189682,1.21705
0.490833,107.14,0.933864422143,18,-0.11696,0.0,52.8520160643,1.03825,2166667,19566,3757.17222738266,1.16446
0.549125,110.18,0.932401433587,17,-0.122232,0.0,54.2656162817,0.936537,2168673,19583,3760.751345872879,1.15196
0.566279,109.03,0.942881144583,20,0.0385829,0.0,53.5425733854,5.51198,2170843,19603,3764.3120176792145,1.25062
0.657624,109.03,0.925391569734,19,-0.130396,0.0,53.3242391624,0.628736,2172924,19622,3767.8753299713135,1.2333
0.450332,112.21,0.931189246476,17,-0.143079,0.0,54.8322652189,0.666936,2174850,19639,3771.438079595566,1.22358
0.499843,111.58,0.943068932742,20,-0.137261,0.0,54.7920565516,0.617464,2176972,19659,3774.997170686722,1.20099
0.457746,107.73,0.953718911856,20,-0.142527,0.0,52.7656618838,0.542436,2179050,19679,3778.5622658729553,1.20015
0.36423,106.0,0.942861419171,20,-0.0461711,0.0,52.2360913677,1.63175,2181074,19699,3782.1244735717773,1.21392
0.357336,108.8,0.958854146302,16,-0.103669,0.0,53.3753221111,1.50542,2183057,19715,3785.7346432209015,1.18797
0.580288,106.88,0.922818094492,21,-0.139643,0.0,52.7897873411,0.791299,2185192,19736,3789.2813155651093,1.16526
0.394467,106.99,0.942223027349,19,-0.146587,0.0,52.8144762759,0.540665,2187205,19755,3792.8438489437103,1.16687
0.533543,105.08,0.937700707465,21,-0.124024,0.0,51.8111451989,0.739495,2189259,19776,3796.4532499313354,1.11232
0.35023,106.59,0.944352854043,19,-0.13931,0.0,52.3984642991,0.568458,2191360,19795,3800.0158619880676,1.09039
0.400464,105.28,0.956088360399,18,-0.138063,0.0,51.9468509473,0.61663,2193358,19813,3803.593716621399,1.08689
0.384808,108.93,0.921386450529,17,-0.121405,0.0,53.6170978808,0.938973,2195384,19830,3807.171457052231,1.11038
0.596365,108.91,0.935848213732,19,-0.136326,0.0,53.5344996833,0.599971,2197441,19849,3810.7498281002045,1.07876
0.466299,108.76,0.94908060506,20,-0.142607,0.0,53.4572651016,0.639638,2199513,19869,3814.3305463790894,1.04663
0.3418,113.17,0.940847754478,16,-0.14014,0.0,55.6660910787,0.916602,2201467,19885,3817.890802383423,1.02362
0.549264,112.66,0.931925460696,18,-0.130238,0.0,55.2520181097,1.0,2203582,19903,3821.500506401062,1.05514
0.464053,114.31,0.94413542375,17,-0.143856,0.0,56.1146372462,0.785844,2205593,19920,3825.0785706043243,1.00421
0.461684,112.61,0.925984360278,18,-0.100759,0.0,55.4665662274,1.51369,2207664,19938,3828.6728961467743,1.02827
0.470477,115.0,0.949181590229,18,-0.127841,0.0,56.6962818844,0.981872,2209730,19956,3832.2341799736023,1.0521
0.443745,116.89,0.939084842801,18,-0.0924778,0.0,57.7311193105,1.45439,2211827,19974,3835.797451734543,1.1117
0.332324,115.1,0.942464835942,18,-0.13385,0.0,57.0164966545,0.776588,2213795,19992,3839.422191143036,1.06611
0.436506,112.7,0.93905640766,20,-0.13711,0.0,55.5911774805,0.570515,2215860,20012,3843.0318756103516,1.0752
0.450692,114.49,0.919163107872,17,-0.142563,0.0,56.2515255022,0.893197,2217919,20029,3846.624450445175,1.06932
0.399392,110.28,0.928845785558,20,-0.133584,0.0,53.8533366104,0.662097,2219972,20049,3850.2025303840637,1.03269
0.35378,111.72,0.927596725523,17,-0.131501,0.0,54.6237846528,0.692707,2221943,20066,3853.7654337882996,1.00998
0.43719,109.92,0.953300435096,20,-0.139243,0.0,53.4596965712,0.67797,2224126,20086,3857.313032388687,1.0092
0.459437,110.77,0.942144058645,18,-0.101053,0.0,53.6399317474,1.61567,2226105,20104,3860.9214236736298,0.967022
0.566919,110.3,0.930681355298,19,-0.0978511,0.0,53.8704860771,1.74547,2228177,20123,3864.515809774399,0.91613
0.528501,109.66,0.940190698951,19,-0.142868,0.0,54.0014184165,0.726766,2230223,20142,3868.0789489746094,0.903493
0.364713,108.97,0.948210593313,19,-0.135654,0.0,53.7675990374,0.681064,2232282,20161,3871.6574470996857,0.900568
0.468011,108.27,0.94592885673,19,-0.137789,0.0,53.5726911358,0.634257,2234311,20180,3875.25114774704,0.872928
0.72006,107.6,0.923837713897,19,-0.134077,0.0,53.4068897919,0.818242,2236306,20199,3878.811949968338,0.874176
0.625236,105.49,0.944495633245,21,-0.0849768,0.0,52.4026999633,1.30346,2238459,20220,3882.3600792884827,0.864673
0.552422,105.6,0.949646703899,19,-0.124373,0.0,52.193550752,0.8946,2240450,20239,3886.0166449546814,0.856093
0.523377,105.37,0.93502831459,19,-0.137472,0.0,52.0103275778,0.61218,2242491,20258,3889.598607778549,0.807962
0.563296,105.17,0.934845253825,20,-0.0356311,0.0,52.3831400804,2.85651,2244591,20278,3893.1716170310974,0.807304
0.434909,106.36,0.919643543661,17,-0.13113,0.0,52.9424859806,1.03625,2246563,20295,3896.765078306198,0.766468
0.546111,108.53,0.928183980286,18,-0.13146,0.0,54.2985695046,0.824069,2248661,20313,3900.311933517456,0.750097
0.503662,111.14,0.936487145722,17,-0.117025,0.0,55.7848691539,1.14934,2250661,20330,3903.8758890628815,0.783377
0.551013,111.61,0.932777315378,20,-0.12916,0.0,56.1159150058,0.877186,2252771,20350,3907.4837691783905,0.823472
0.519231,111.25,0.941739868373,19,-0.099635,0.0,55.6995878318,1.20759,2254793,20369,3911.031737804413,0.818401
0.509946,110.29,0.929297849536,19,-0.00133722,0.0,55.2088436946,3.46158,2256850,20388,3914.5937259197235,0.796349
0.434645,110.09,0.948595061898,19,-0.146624,0.0,54.870693119,0.496897,2258903,20407,3918.188286781311,0.773754
0.58098,110.3,0.926061548293,17,-0.139547,0.0,54.8052859818,0.632903,2260880,20424,3921.750326871872,0.757345
0.457375,110.57,0.942207023501,19,-0.136681,0.0,54.6677218359,0.551128,2263009,20443,3925.3508021831512,0.751806
0.414499,109.71,0.947339013219,20,-0.147915,0.0,54.0670822914,0.539807,2265077,20463,3928.9370052814484,0.703128
0.497419,109.49,0.935154788196,18,-0.135812,0.0,54.1412049084,0.795916,2267092,20481,3932.50013256073,0.692464
0.412679,113.04,0.931389428675,16,-0.119769,0.0,55.6453319726,0.989814,2269088,20497,3936.06241774559,0.712996
0.468643,113.09,0.947561148554,19,-0.135127,0.0,55.9504976774,0.748393,2271212,20516,3939.6573576927185,0.704425
0.343659,112.98,0.947758939117,16,-0.129272,0.0,55.7125922758,0.776874,2273122,20532,3943.2505362033844,0.688492
0.485152,113.85,0.949206925929,19,-0.128981,0.0,56.4415190896,0.774487,2275233,20551,3946.82811999321,0.673561
0.393826,114.64,0.954390678555,19,-0.135817,0.0,56.3920941073,0.757849,2277336,20570,3950.423228263855,0.67559
0.31521,112.12,0.951430585235,19,-0.134937,0.0,54.9370380242,1.00769,2279349,20589,3954.0157809257507,0.677855
0.38085,110.2,0.95343830809,19,-0.111425,0.0,53.8471656097,1.16787,2281378,20608,3957.657033443451,0.66416
0.328371,110.43,0.945621572435,19,-0.138678,0.0,54.3183808103,0.732533,2283516,20627,3961.234847545624,0.652758
0.425586,108.45,0.946307227015,19,-0.130179,0.0,53.4444191415,0.966794,2285507,20646,3964.8438110351562,0.666059
0.358898,109.52,0.940421804786,17,-0.136511,0.0,54.2111597431,0.851956,2287550,20663,3968.4232053756714,0.650907
0.337158,112.84,0.935057759285,17,-0.125453,0.0,56.0075200741,1.44617,2289656,20680,3972.0182781219482,0.626177
0.384111,113.08,0.959283642471,19,-0.137717,0.0,56.3369504468,0.684141,2291709,20699,3975.6087458133698,0.622328
0.438385,112.52,0.94988630712,18,-0.141874,0.0,55.8390471531,0.737167,2293703,20717,3979.16423869133,0.613652
0.502881,111.35,0.946831248701,19,-0.135284,0.0,55.1198643806,0.72855,2295701,20736,3982.750773668289,0.608636
0.373584,110.64,0.939007241279,19,-0.137696,0.0,54.5034464692,0.768413,2297773,20755,3986.3443183898926,0.60977
0.407285,110.25,0.94928015396,18,-0.115387,0.0,54.0391441754,1.01696,2299856,20773,3989.9239835739136,0.627344
0.346099,109.23,0.935634404421,19,-0.0472131,0.0,53.6536783749,2.33186,2301864,20792,3993.50181889534,0.615213
0.350696,109.08,0.961576934904,19,-0.100741,0.0,53.6465457527,1.45528,2303993,20811,3997.0944590568542,0.600144
0.494673,109.84,0.950485832989,18,-0.132453,0.0,53.8627248902,0.671483,2305993,20829,4000.6876974105835,0.580248
0.388008,111.58,0.958531636745,18,-0.133186,0.0,54.6959697275,1.099,2308054,20847,4004.2668492794037,0.574386
0.280461,110.83,0.959254633635,19,-0.136825,0.0,54.4732711435,0.850574,2310134,20866,4007.8756103515625,0.508948
0.347245,110.98,0.946232486516,18,-0.13255,0.0,54.4794290003,0.732577,2312172,20884,4011.4529132843018,0.482876
0.580322,109.55,0.941094711423,21,-0.116055,0.0,53.7843969129,0.976247,2314231,20905,4015.031144142151,0.482371
0.436151,106.17,0.929555401206,20,-0.139445,0.0,52.7500579632,1.16858,2316185,20925,4018.6250410079956,0.440505
0.462802,104.35,0.949902966619,20,-0.120058,0.0,51.9665259624,1.67567,2318286,20945,4022.203857898712,0.469745
0.521634,106.05,0.944836098701,18,-0.118486,0.0,52.8581478542,1.40277,2320357,20963,4025.781310558319,0.507972
0.501153,105.97,0.929850891232,18,-0.131235,0.0,52.8908247031,0.837362,2322351,20981,4029.34352183342,0.485854
0.402002,107.38,0.949007507414,18,-0.128542,0.0,53.7011321931,0.941587,2324408,20999,4032.92152428627,0.460125
0.347675,111.68,0.932604327798,16,-0.132393,0.0,55.5860776156,1.17379,2326447,21015,4036.5154728889465,0.462132
0.524353,112.07,0.942870028317,20,-0.123709,0.0,56.1504245661,1.14841,2328507,21035,4040.054963827133,0.469263
0.477783,112.84,0.95075558871,18,-0.14194,0.0,56.8757478888,0.765668,2330538,21053,4043.6088156700134,0.468514
0.551705,114.43,0.903745725751,18,-0.110063,0.0,57.7268745626,1.22458,2332652,21071,4047.187066078186,0.455292
0.601334,114.43,0.931670613587,18,-0.0929301,0.0,57.6313813727,1.31403,2334687,21089,4050.7962749004364,0.42764
0.611954,113.4,0.936310388148,18,-0.136185,0.0,56.8085647561,0.622703,2336731,21107,4054.390397787094,0.386325
0.682172,111.38,0.948160853237,19,-0.126783,0.0,55.4976354055,0.771109,2338786,21126,4057.984449148178,0.342136
0.513541,113.43,0.942596074194,18,-0.113476,0.0,56.1554714251,1.48833,2340748,21144,4061.5316483974457,0.345668
0.741218,111.06,0.941942125559,20,-0.126559,0.0,54.7579537506,0.779901,2342875,21164,4065.093202829361,0.311137
0.557253,108.31,0.942524150014,19,-0.127946,0.0,53.348915805,1.11979,2344950,21183,4068.7030715942383,0.323618
0.448063,110.38,0.933919154108,17,-0.131612,0.0,54.6211055516,0.686674,2346916,21200,4072.2659578323364,0.288207
0.446198,108.92,0.937091045082,19,-0.104511,0.0,54.1620328289,1.60691,2348972,21219,4075.8436074256897,0.321592
0.539629,110.46,0.945935033262,18,-0.102726,0.0,55.113231914,1.72674,2351023,21237,4079.4227805137634,0.361259
0.548993,110.59,0.924086555839,19,-0.121668,0.0,54.9949759093,1.30783,2353105,21256,4083.0155560970306,0.364116
0.468725,113.5,0.929395616055,17,-0.140485,0.0,56.5855824825,0.993805,2355101,21273,4086.593819618225,0.357127
0.432062,111.26,0.958255860955,19,-0.136998,0.0,55.4141256545,0.809743,2357142,21292,4090.1712486743927,0.332905
0.48254,110.99,0.951262112707,19,-0.131169,0.0,55.1052085727,0.972701,2359234,21311,4093.7501413822174,0.329316
0.444185,111.7,0.948877543211,19,-0.123083,0.0,55.3814990367,0.933417,2361282,21330,4097.3126266002655,0.325311
0.474174,109.72,0.939622331411,19,-0.134118,0.0,54.3540735237,0.704503,2363330,21349,4100.890714168549,0.344186
0.557105,106.9,0.944909766316,21,-0.133385,0.0,52.9817433122,0.687433,2365396,21370,4104.453308582306,0.366347
0.463712,107.27,0.938821237534,18,0.0232965,0.0,53.2978181606,3.93663,2367419,21388,4108.007454872131,0.384172
0.492826,103.61,0.92312604934,22,-0.12107,0.0,51.4667406539,0.812694,2369523,21410,4111.577613353729,0.334964
0.424574,104.65,0.948759876192,17,-0.143523,0.0,51.6956776963,0.757327,2371490,21427,4115.1408705711365,0.31329
0.402507,105.99,0.927212312818,18,-0.121869,0.0,52.5577183112,1.12066,2373516,21445,4118.70253777504,0.358199
0.376285,107.79,0.943493179977,19,-0.133661,0.0,53.587446835,0.690526,2375547,21464,4122.249489068985,0.368587
0.396696,107.75,0.950347762555,19,-0.137946,0.0,53.5859915838,0.75366,2377624,21483,4125.797100305557,0.378733
0.307312,113.87,0.935516133904,15,-0.134102,0.0,56.2788794563,1.07042,2379751,21498,4129.421631574631,0.391496
0.3546,116.74,0.940715629607,16,-0.0882777,0.0,58.0132175682,1.40294,2381751,21514,4132.999796867371,0.433937
0.422716,118.7,0.931447900832,17,-0.1303,0.0,59.2525933261,0.878268,2383794,21531,4136.578451871872,0.433372
0.55389,117.33,0.937650296837,20,-0.103454,0.0,57.9055228453,1.31651,2385919,21551,4140.202618598938,0.485896
0.484548,118.26,0.937749620527,18,-0.147088,0.0,58.6087502765,0.756501,2387937,21569,4143.7656173706055,0.481508
0.500885,119.02,0.928971968591,17,-0.121455,0.0,59.3221341072,1.04609,2390016,21586,4147.327755212784,0.513822
0.589471,115.55,0.924266323447,18,-0.125753,0.0,57.7772543278,0.568408,2392044,21604,4150.9073095321655,0.472995
0.547117,110.25,0.948118075728,20,-0.141662,0.0,54.7824492335,0.621873,2394102,21624,4154.499703407288,0.464473
0.487356,111.01,0.9413533099,18,-0.126524,0.0,55.5747495331,1.03016,2396116,21642,4158.0935316085815,0.458395
0.411517,114.1,0.940278682858,17,-0.128599,0.0,57.3009599364,0.953279,2398159,21659,4161.679548740387,0.440709
0.544474,112.57,0.948159184307,19,-0.112907,0.0,56.2339267379,0.98207,2400223,21678,4165.266387701035,0.441127
0.407466,111.87,0.945426873863,18,-0.135614,0.0,55.7493676452,0.9496,2402297,21696,4168.859694719315,0.462237
0.537941,112.87,0.952450130135,17,-0.126226,0.0,56.2096930764,0.998591,2404272,21713,4172.4695410728455,0.404967
0.502632,112.98,0.944856919348,19,-0.135584,0.0,56.4054454067,0.735403,2406329,21732,4176.041672468185,0.350797
0.679896,112.11,0.946882836521,19,-0.13127,0.0,56.2075336841,0.792079,2408383,21751,4179.609589576721,0.33343
0.558348,111.82,0.949273291975,18,0.00766716,0.0,55.7426813207,3.12859,2410456,21769,4183.203619718552,0.363868
0.575661,113.47,0.938529737294,17,-0.13451,0.0,56.4663345016,0.714241,2412465,21786,4186.812046766281,0.354174
0.556298,112.19,0.939358852804,18,-0.129364,0.0,55.92637325,0.83899,2414533,21804,4190.390946626663,0.358971
0.645136,111.73,0.946672741324,19,-0.134555,0.0,55.4107327958,0.851314,2416589,21823,4193.984618425369,0.277916
0.458236,113.68,0.940015628934,19,-0.132656,0.0,56.2329022788,0.680756,2418655,21842,4197.56236076355,0.251456
0.472956,112.52,0.948273573071,18,-0.131315,0.0,55.5543335253,0.711454,2420698,21860,4201.140920877457,0.267374
0.525914,111.25,0.9302944839,18,-0.11905,0.0,54.8954218649,0.857922,2422726,21878,4204.71990942955,0.236646
0.43063,112.59,0.941133856773,17,-0.00275707,0.0,55.8783631036,3.25347,2424741,21895,4208.281503677368,0.289555
0.541695,111.73,0.955463208258,18,-0.141749,0.0,55.4549951654,0.530308,2426764,21913,4211.8758409023285,0.278391
0.348483,113.07,0.968308396637,18,-0.109317,0.0,56.3461504152,1.00423,2428796,21931,4215.454382181168,0.266843
0.588808,113.56,0.936590924859,19,-0.133854,0.0,56.1782952187,0.704919,2430914,21950,4219.280744075775,0.235976
0.438341,114.08,0.945412814617,18,-0.139763,0.0,56.4928187498,0.574566,2432959,21968,4222.890171051025,0.190831
0.384129,112.58,0.942506346852,18,-0.132428,0.0,55.578632143,0.671142,2435044,21986,4226.484153747559,0.176649
0.58603,112.23,0.938410960138,19,-0.136658,0.0,55.4296314092,0.865666,2437027,22005,4230.048887491226,0.177745
0.475474,111.01,0.94785964489,19,-0.130706,0.0,55.0085062821,0.843381,2439104,22024,4233.60885477066,0.172692
0.530986,112.45,0.937352374196,18,-0.132892,0.0,56.0868675516,0.761073,2441197,22042,4237.172084093094,0.17488
0.483837,110.99,0.946542672813,19,-0.121112,0.0,55.8896108826,1.12468,2443250,22061,4240.750040769577,0.187506
0.574377,109.1,0.94039381668,19,-0.0746927,0.0,55.2868252264,1.96009,2445267,22080,4244.330104112625,0.180765
0.498594,106.85,0.954109352082,21,-0.139708,0.0,54.4426908399,0.662154,2447321,22101,4247.8607172966,0.189114
0.39024,107.65,0.954155076295,18,-0.124344,0.0,54.7250664271,1.13498,2449360,22119,4251.453377962112,0.163092
0.435283,105.6,0.951723046601,19,-0.140394,0.0,53.6568618092,0.660279,2451363,22138,4255.046770572662,0.157682
0.420682,106.86,0.948265429586,18,-0.135737,0.0,54.323991591,0.860897,2453412,22156,4258.6604154109955,0.128966
0.346854,108.02,0.942673660815,19,-0.0937638,0.0,54.7349610222,1.52656,2455492,22175,4262.2498161792755,0.0711493
0.367764,111.15,0.942806839943,16,-0.0976206,0.0,56.3204464069,2.03738,2457485,22191,4265.8433265686035,0.0553364
0.394251,113.84,0.94530082494,18,-0.0767869,0.0,57.5211625913,1.808,2459562,22209,4269.437767505646,0.094678
0.44329,114.21,0.927120752633,18,-0.106484,0.0,57.9229293595,1.12599,2461629,22227,4273.015374183655,0.0903277
0.537949,113.33,0.945000909269,19,-0.146333,0.0,57.5605449141,0.698893,2463678,22246,4276.562754154205,0.0736298
0.526199,113.2,0.959111057222,19,-0.142282,0.0,57.4151713064,0.694205,2465746,22265,4280.1248960494995,0.0668176
0.574625,111.88,0.947250433266,19,-0.134858,0.0,56.93834295,0.693304,2467817,22284,4283.695077180862,0.0435153
0.722096,109.22,0.956514380872,19,-0.139142,0.0,55.6313249745,0.555234,2469779,22303,4287.265797615051,0.0513694
0.561765,106.69,0.943655129522,19,-0.0454563,0.0,54.4656005725,2.47759,2471827,22322,4290.828464269638,0.0856488
0.548045,108.09,0.939359560609,19,-0.0638395,0.0,55.3290760153,2.33141,2473930,22341,4294.38603925705,0.163163
0.469065,106.84,0.943639181554,19,-0.140837,0.0,54.6733605798,0.671448,2475953,22360,4297.921389579773,0.163792
0.502673,107.5,0.957618765533,19,-0.127896,0.0,54.8531434908,0.757234,2478002,22379,4301.50008392334,0.179528
0.471263,107.25,0.947237569839,20,-0.126782,0.0,54.9819688712,1.11593,2480115,22399,4305.062700748444,0.174159
0.797093,104.11,0.922226756811,22,-0.101137,0.0,53.6665290272,1.27242,2482165,22421,4308.593692779541,0.159663
0.743614,104.92,0.935663476586,17,-0.142099,0.0,53.9545618647,0.606121,2484134,22438,4312.160012960434,0.170064
0.425646,106.85,0.959290385246,18,-0.133847,0.0,54.8650890548,0.715956,2486250,22456,4315.7343764305115,0.160335
0.657702,108.48,0.94199296087,17,-0.0650811,0.0,55.9541214725,2.01572,2488223,22473,4319.2965676784515,0.193331
0.69764,109.26,0.95076752454,19,-0.123448,0.0,56.1703998768,1.04979,2490303,22492,4322.8750150203705,0.16522
0.384046,110.8,0.959936600178,18,-0.128948,0.0,56.4044660104,0.793201,2492337,22510,4326.468873500824,0.119696
0.492377,114.14,0.945425044745,18,-0.137933,0.0,58.1034720671,0.820237,2494428,22528,4330.031318664551,0.0888557
0.461351,110.74,0.953374374658,20,-0.132081,0.0,56.4818989728,0.702578,2496451,22548,4333.577927112579,0.0837548
0.494124,111.12,0.940306771547,18,-0.0853575,0.0,56.5984925193,1.45602,2498517,22566,4337.156543493271,0.145906
0.48026,111.4,0.960591949522,18,-0.125753,0.0,56.5435968807,0.886889,2500589,22584,4340.750560283661,0.164986
0.525032,110.35,0.949247941375,19,-0.134211,0.0,56.461912556,0.920516,2502584,22603,4344.285654306412,0.142318
0.332013,107.79,0.95998377353,20,-0.128964,0.0,55.2650605508,0.841673,2504676,22623,4347.858885765076,0.132826
0.337637,107.85,0.960647735745,19,-0.102191,0.0,55.0524651293,1.16209,2506676,22642,4351.452653169632,0.148972
0.340189,106.82,0.961996585131,20,-0.133106,0.0,53.9710255712,0.617349,2508752,22662,4355.0466458797455,0.108942
0.350627,106.36,0.929148688912,18,-0.102241,0.0,53.8880031342,0.949371,2510800,22680,4358.651841402054,0.0679821
0.43835,106.14,0.950721181929,20,-0.125272,0.0,53.5908225847,1.12914,2512869,22700,4362.219061613083,0.0602297
0.273078,111.94,0.946451086551,14,0.0571877,0.0,56.4321666352,4.35664,2514877,22714,4365.813428401947,0.0960712
0.50132,113.2,0.924713514745,18,-0.134646,0.0,56.8871533484,0.663521,2516927,22732,4369.395569324493,0.0592933
0.376914,112.64,0.949710723013,20,-0.109503,0.0,56.8157329505,1.49231,2519028,22752,4372.977918386459,0.015907
0.438598,112.62,0.949732605368,19,-0.148687,0.0,56.8497535248,0.501504,2520969,22771,4376.532391548157,-0.0171676
0.478711,111.22,0.941378507763,20,-0.126544,0.0,56.19149308,0.766575,2523101,22791,4380.124949216843,-0.017912
0.392588,108.23,0.944320496172,19,-0.138759,0.0,54.6608484947,0.637942,2525108,22810,4383.703142881393,-0.0578179
0.34074,107.12,0.958839338273,19,-0.135285,0.0,54.075232812,0.876887,2527209,22829,4387.313311100006,-0.0765844
0.31451,109.15,0.936342082918,16,-0.123239,0.0,54.9178381989,1.43689,2529206,22845,4390.905624866486,-0.112494
0.476979,110.2,0.956138331443,19,-0.142943,0.0,55.5631500944,0.670688,2531271,22864,4394.500084400177,-0.154404
0.306289,111.75,0.960954148322,18,-0.0741925,0.0,56.0419465066,1.92535,2533364,22882,4398.1253089904785,-0.16107
0.708893,110.94,0.937460377812,20,-0.097714,0.0,55.3992572617,1.18735,2535363,22902,4401.70344209671,-0.134722
0.369299,112.36,0.957569673657,18,-0.127764,0.0,56.2473419304,1.15589,2537407,22920,4405.280743837357,-0.0976438
0.37612,110.85,0.959324676543,19,-0.128575,0.0,55.8871039157,1.28818,2539477,22939,4408.843937158585,-0.153619
0.518412,108.94,0.9628428258,19,-0.117535,0.0,55.0472084651,1.32585,2541557,22958,4412.421504497528,-0.141105
0.323303,110.59,0.956633083522,17,-0.137181,0.0,56.0516030321,0.835609,2543602,22975,4416.001678466797,-0.156149
0.347613,111.98,0.953502416611,17,-0.140923,0.0,56.9194933841,0.773854,2545626,22992,4419.57822728157,-0.156768
0.302577,115.27,0.964721087366,17,-0.108997,0.0,58.1985184232,2.68278,2547657,23009,4423.171557426453,-0.130459
0.43429,114.45,0.944684326649,19,-0.131263,0.0,57.9669607294,0.651002,2549720,23028,4426.765714168549,-0.135275
0.409661,113.62,0.94672389701,19,-0.1386,0.0,57.3481989371,0.914259,2551751,23047,4430.343623638153,-0.120458
0.32939,112.98,0.955090586096,18,-0.0513038,0.0,56.869498806,1.8298,2553761,23065,4433.946367263794,-0.0926075
0.412142,114.4,0.946140952408,17,-0.121794,0.0,57.0829487987,1.06452,2555826,23082,4437.578068256378,-0.0762812
0.341587,115.14,0.937886338681,17,-0.129014,0.0,57.8750060221,0.956305,2557938,23099,4441.187301397324,-0.0799541
0.377999,113.33,0.96509757638,18,-0.109164,0.0,57.1076484421,1.34516,2559891,23117,4444.780749082565,-0.0845532
0.264335,117.31,0.947168875486,17,-0.114026,0.0,58.9130333593,1.20078,2562021,23134,4448.385037183762,-0.101461
0.401785,116.92,0.938063576818,18,-0.135598,0.0,59.0559745003,0.723372,2564024,23152,4451.95543050766,-0.147892
0.295061,117.82,0.959872610867,17,-0.129707,0.0,59.5107075183,0.820936,2566089,23169,4455.547159194946,-0.153645
0.377288,116.48,0.961194321513,19,-0.130892,0.0,59.0976317194,0.989415,2568128,23188,4459.125800848007,-0.148448
0.379985,115.5,0.947093669325,17,-0.110564,0.0,58.4243630845,1.44074,2570168,23205,4462.734631538391,-0.162066
0.323946,116.7,0.94803712517,18,-0.11696,0.0,59.040513413,1.27574,2572249,23223,4466.330373048782,-0.14196
0.311826,113.92,0.95827146247,19,0.00841224,0.0,57.7941587806,3.50726,2574272,23242,4469.906389713287,-0.175694
0.300798,113.62,0.923774003983,17,-0.139704,0.0,57.7050186828,0.569886,2576307,23259,4473.499573945999,-0.174391
0.2488,114.39,0.949929483235,18,-0.0775748,0.0,57.9427592602,2.20436,2578393,23277,4477.094338178635,-0.126754
0.352298,116.86,0.950812704861,16,0.0285256,0.0,59.2387442668,4.7253,2580431,23293,4480.671657800674,-0.13409
0.469208,117.92,0.928554363549,17,-0.137042,0.0,59.9255923576,0.596126,2582495,23310,4484.280713796616,-0.144161
0.405783,119.32,0.944777261466,17,-0.128216,0.0,60.6199161008,1.02711,2584564,23327,4487.874567985535,-0.166172
0.385371,119.97,0.954893060029,18,-0.142201,0.0,60.9677777347,0.553541,2586580,23345,4491.469683647156,-0.185814
0.472631,119.04,0.9502306059,18,-0.139836,0.0,60.1933776262,0.562657,2588652,23363,4495.059052705765,-0.191723
0.498041,119.25,0.942468348891,17,-0.135641,0.0,60.5351015031,0.710644,2590703,23380,4498.686870574951,-0.17059
0.467902,117.35,0.955075908452,16,-0.0938955,0.0,59.4113228358,1.23891,2592693,23396,4502.296592235565,-0.158972
0.514516,114.36,0.951422076672,20,-0.134954,0.0,58.1474530323,0.706868,2594715,23416,4505.875042676926,-0.183696
0.405429,115.35,0.953847479075,17,-0.133656,0.0,58.7220326479,0.791808,2596739,23433,4509.468643188477,-0.18979
0.400367,114.32,0.948192626238,19,-0.0808281,0.0,58.1524722485,1.80296,2598857,23452,4513.046722173691,-0.205773
0.302767,117.35,0.957048401237,16,-0.138393,0.0,59.689663676,0.801488,2600933,23468,4516.655952692032,-0.218241
0.345787,116.15,0.955422569066,16,-0.136373,0.0,59.0462154732,0.708489,2602872,23484,4520.236762046814,-0.248491
0.339015,116.0,0.949142821133,18,-0.125676,0.0,59.040396223,0.847454,2604944,23502,4523.812232971191,-0.269014
0.411687,117.59,0.950048260391,19,-0.124751,0.0,59.649513055,1.07139,2607100,23521,4527.390670776367,-0.258765
0.337053,116.96,0.955588821322,17,-0.119318,0.0,59.5287879346,0.980629,2609058,23538,4530.968860864639,-0.257974
0.602321,114.29,0.947495836765,21,-0.1117,0.0,58.0046812774,0.998249,2611172,23559,4534.547644615173,-0.302266
0.469301,110.6,0.920768916607,19,-0.111357,0.0,56.5031396626,1.15393,2613216,23578,4538.140035390854,-0.301067
0.300319,111.78,0.954888828099,16,0.0037277,0.0,56.8776271789,3.13913,2615240,23594,4541.749599456787,-0.307529
0.398265,111.08,0.959415201098,19,-0.133293,0.0,56.3249148603,0.785662,2617311,23613,4545.343799591064,-0.276222
0.358808,111.74,0.953646559268,17,-0.10673,0.0,56.6156437343,1.26864,2619346,23630,4548.93731713295,-0.259691
0.324182,115.07,0.960269905627,17,-0.134401,0.0,58.1515035982,0.802076,2621392,23647,4552.53089594841,-0.268831
0.366252,116.16,0.95122378692,18,-0.120154,0.0,58.9013898321,0.906224,2623407,23665,4556.098399877548,-0.25121
0.398939,115.18,0.943876348436,19,-0.107007,0.0,58.5412118437,1.25381,2625474,23684,4559.7034866809845,-0.215176
0.426762,116.16,0.942265793681,17,-0.126899,0.0,59.2621930822,1.02773,2627569,23701,4563.312628746033,-0.19229
