loss_vf_loss,loss_ent,ev_tdlam_before,EpLenMean,EpRewMean,TimeElapsed,EpisodesSoFar,loss_kl,loss_pol_entpen,EpThisIter,loss_pol_surr,TimestepsSoFar
0.180872,0.398226,0.97493744269,1000.0,79.041737513,400.3121609687805,460,0.0163801,0.0,2,-0.021431,460000
0.232416,0.39958,0.973239392042,1000.0,79.419259028,402.0790843963623,462,0.0198465,0.0,2,-0.0170104,462000
0.20806,0.39908,0.9752093032,1000.0,79.7884111777,403.84349751472473,464,0.0216337,0.0,2,-0.0158805,464000
0.21939,0.377722,0.974906796589,1000.0,80.1625542372,405.6098792552948,466,0.0233901,0.0,2,-0.0171331,466000
0.253965,0.386354,0.971758587286,1000.0,80.4529690922,407.37496185302734,468,0.0227556,0.0,2,-0.0142825,468000
0.210893,0.393012,0.982836456969,1000.0,81.0313511722,409.14026856422424,471,0.0416914,0.0,3,-0.0124588,471000
0.23367,0.406314,0.974257783964,1000.0,81.4036186953,410.90561842918396,473,0.0270705,0.0,2,-0.0146162,473000
0.176413,0.390514,0.974942715839,1000.0,81.7064927083,412.6712725162506,475,0.0304115,0.0,2,-0.0213637,475000
0.244306,0.396816,0.969615248963,1000.0,81.9894495716,414.437299489975,477,0.0369964,0.0,2,-0.0202694,477000
0.204262,0.38818,0.969573168084,1000.0,82.3411551137,416.20359206199646,479,0.0206205,0.0,2,-0.0156882,479000
0.285307,0.397932,0.960841469467,1000.0,82.5855826059,417.9682106971741,481,0.0329636,0.0,2,-0.0165614,481000
0.337988,0.38635,0.954467684031,1000.0,82.9499912326,419.73445987701416,483,0.0191487,0.0,2,-0.0151646,483000
0.210488,0.398644,0.968990530819,1000.0,83.3075313705,421.4997880458832,485,0.0388429,0.0,2,-0.0134325,485000
0.382412,0.394703,0.949819214642,1000.0,83.4657205868,423.2653067111969,487,0.0285163,0.0,2,-0.0182466,487000
0.223125,0.405276,0.974329959601,1000.0,83.762443884,425.03191614151,489,0.0189509,0.0,2,-0.0107057,489000
0.220347,0.391622,0.967840820551,1000.0,83.9937453221,426.7968897819519,491,0.0135485,0.0,2,-0.0198951,491000
0.194213,0.380956,0.979572147131,1000.0,84.2570353375,428.562292098999,493,0.0165544,0.0,2,-0.0181519,493000
0.252501,0.386281,0.974985571578,1000.0,84.5290225052,430.3433017730713,495,0.0421157,0.0,2,-0.0081441,495000
0.223958,0.370768,0.977629458532,1000.0,84.8573873618,432.1089243888855,497,0.0232514,0.0,2,-0.0110726,497000
0.257697,0.392423,0.966206755489,1000.0,85.1990632827,433.8741977214813,499,0.0174343,0.0,2,-0.0179729,499000
0.520394,0.410908,0.931990250945,1000.0,85.5648784108,435.6406261920929,501,0.0149431,0.0,2,-0.017892,501000
0.307287,0.407329,0.965590454638,1000.0,85.9524564826,437.40551352500916,503,0.0219457,0.0,2,-0.016801,503000
0.209786,0.419886,0.973328152671,1000.0,86.3763172298,439.1820442676544,505,0.041491,0.0,2,-0.0116098,505000
0.262705,0.448096,0.96878239885,1000.0,86.7428862615,440.9383490085602,507,0.0276785,0.0,2,-0.0135684,507000
0.2493,0.463053,0.972811460495,1000.0,87.1918544493,442.7192904949188,509,0.0224639,0.0,2,-0.0162558,509000
0.561229,0.480791,0.942918445915,1000.0,87.9102053291,444.4836628437042,512,0.0233594,0.0,3,-0.00536454,512000
0.20963,0.465114,0.981906669214,1000.0,88.3410893583,446.25079321861267,514,0.0249567,0.0,2,-0.0199174,514000
0.465999,0.468466,0.942674584687,1000.0,88.6966553706,448.0266544818878,516,0.0271539,0.0,2,-0.0119524,516000
0.260629,0.480951,0.965492393821,1000.0,89.051660614,449.7842216491699,518,0.0291904,0.0,2,-0.013984,518000
0.380529,0.472022,0.954963289201,1000.0,89.4306997412,451.56229519844055,520,0.0203956,0.0,2,-0.018011,520000
0.328896,0.455426,0.960515201092,1000.0,89.9633083386,453.3277485370636,522,0.0219198,0.0,2,-0.00868861,522000
0.58291,0.437406,0.927603922784,1000.0,90.4220263027,455.1093397140503,524,0.0274936,0.0,2,-0.00947717,524000
0.29843,0.449943,0.96013392508,1000.0,90.8729926241,456.8748164176941,526,0.0338174,0.0,2,-0.00947382,526000
0.310733,0.446841,0.964076336473,1000.0,91.3943961311,458.7027394771576,528,0.0329586,0.0,2,-0.0181313,528000
0.278722,0.443523,0.96597096324,1000.0,91.9127473387,460.4688367843628,530,0.0298315,0.0,2,-0.0200984,530000
0.363067,0.462519,0.954549059272,1000.0,92.378119281,462.2498309612274,532,0.023026,0.0,2,-0.0182751,532000
0.355163,0.460843,0.932942457497,1000.0,92.8125206105,464.016774892807,534,0.0317197,0.0,2,-0.0172576,534000
0.42179,0.465407,0.945827800781,1000.0,93.0670242743,465.7809820175171,536,0.0269562,0.0,2,-0.0157295,536000
0.541261,0.490833,0.934557408094,1000.0,93.5141082982,467.54686665534973,538,0.0264779,0.0,2,-0.0145236,538000
0.328922,0.478969,0.956952605397,1000.0,93.9738615541,469.32792592048645,540,0.0372359,0.0,2,-0.0102291,540000
0.304565,0.456656,0.958479460329,1000.0,94.420878467,471.09424781799316,542,0.043212,0.0,2,-0.0111132,542000
0.628774,0.468152,0.924148477614,1000.0,94.8813897254,472.8599786758423,544,0.0403035,0.0,2,-0.0133525,544000
0.462552,0.494016,0.942208278924,1000.0,95.3199093212,474.6248641014099,546,0.0299251,0.0,2,-0.0127828,546000
0.392727,0.507036,0.946541465819,1000.0,95.646417293,476.4061086177826,548,0.032081,0.0,2,-0.0139493,548000
0.561438,0.512658,0.933150805533,1000.0,95.9536211762,478.17648792266846,550,0.0179428,0.0,2,-0.0166276,550000
0.57189,0.520684,0.932426556945,1000.0,96.3303086638,479.93762969970703,552,0.0219446,0.0,2,-0.0162932,552000
0.704857,0.492702,0.92800385505,1000.0,96.8309030071,481.7029838562012,555,0.0248963,0.0,3,-0.0195072,555000
0.665572,0.498638,0.926941171288,1000.0,97.2071086898,483.48398327827454,557,0.0157777,0.0,2,-0.0164219,557000
0.441059,0.505396,0.941669452935,1000.0,97.5930556999,485.24931502342224,559,0.0184356,0.0,2,-0.0155359,559000
0.317528,0.522886,0.959069363773,1000.0,97.8998445805,487.030344247818,561,0.0319509,0.0,2,-0.011861,561000
0.38001,0.515955,0.954349908978,1000.0,98.3622243907,488.7966527938843,563,0.033263,0.0,2,-0.011668,563000
0.560592,0.517934,0.920641988516,1000.0,98.7402463121,490.56217312812805,565,0.0417135,0.0,2,-0.0176889,565000
0.3876,0.530374,0.947810243815,1000.0,99.2504655132,492.32788729667664,567,0.0539045,0.0,2,-0.00901753,567000
0.420179,0.531162,0.945465959609,1000.0,99.6632998566,494.10112261772156,569,0.031428,0.0,2,-0.0140661,569000
0.384804,0.534445,0.949115909636,1000.0,100.003026062,495.859735250473,571,0.0297937,0.0,2,-0.0121129,571000
0.386007,0.493257,0.954163458198,1000.0,100.391623801,497.64164996147156,573,0.0294819,0.0,2,-0.0164554,573000
0.537559,0.473333,0.938260965049,1000.0,100.78154121,499.40563130378723,575,0.0217184,0.0,2,-0.0149733,575000
0.406068,0.47845,0.950470220298,1000.0,101.196492864,501.2188742160797,577,0.0471148,0.0,2,-0.0143663,577000
0.908637,0.479033,0.896858006716,1000.0,101.429985673,502.98421454429626,579,0.0370042,0.0,2,-0.0194189,579000
0.513066,0.484204,0.93884440884,1000.0,101.914663304,504.7509083747864,581,0.0277802,0.0,2,-0.0167482,581000
0.411497,0.498192,0.953457921743,1000.0,102.331701877,506.51483154296875,583,0.022509,0.0,2,-0.0124462,583000
0.374123,0.498845,0.959009803832,1000.0,102.755483744,508.29706954956055,585,0.0544052,0.0,2,-0.0107615,585000
0.699887,0.506867,0.921041242778,1000.0,103.291062888,510.062828540802,587,0.0373226,0.0,2,-0.0181693,587000
0.744856,0.486457,0.919267915189,1000.0,103.721481585,511.82811760902405,589,0.0226709,0.0,2,-0.0193703,589000
0.349822,0.475539,0.957801666111,1000.0,104.184795515,513.5935964584351,591,0.0324212,0.0,2,-0.0122868,591000
0.386268,0.469401,0.956959661096,1000.0,104.64444694,515.3744645118713,593,0.0257847,0.0,2,-0.00898296,593000
0.351528,0.482652,0.958212964237,1000.0,105.052512405,517.1408154964447,595,0.0322012,0.0,2,-0.0111155,595000
0.471441,0.470064,0.953078646213,1000.0,105.626134985,518.9215340614319,598,0.0268835,0.0,3,-0.018237,598000
0.319785,0.490535,0.959799688309,1000.0,106.048352018,520.6811556816101,600,0.0212156,0.0,2,-0.0169118,600000
0.580301,0.494974,0.92758205533,1000.0,106.37000485,522.45352435112,602,0.0269514,0.0,2,-0.0169033,602000
0.454882,0.506897,0.943638365716,1000.0,106.634902349,524.218430519104,604,0.0229789,0.0,2,-0.0170852,604000
0.35209,0.504555,0.956173930317,1000.0,106.894337254,525.9840712547302,606,0.0310807,0.0,2,-0.0117413,606000
0.625611,0.511454,0.928359873593,1000.0,107.0676626,527.7495450973511,608,0.0301105,0.0,2,-0.0147313,608000
0.376459,0.515682,0.952389933169,1000.0,107.247706232,529.5147504806519,610,0.0341779,0.0,2,-0.0179684,610000
0.423791,0.513345,0.950295146555,1000.0,107.460531334,531.28036236763,612,0.0400542,0.0,2,-0.0150687,612000
0.519041,0.546437,0.940776865929,1000.0,107.657723737,533.0308573246002,614,0.0297397,0.0,2,-0.0149264,614000
0.276194,0.532363,0.966464687139,1000.0,107.959686555,534.7961852550507,616,0.0343515,0.0,2,-0.00767236,616000
0.333737,0.521599,0.957549341023,1000.0,108.199368199,536.5617792606354,618,0.0255112,0.0,2,-0.0194364,618000
0.424317,0.537053,0.949966982007,1000.0,108.373070414,538.3273413181305,620,0.0261562,0.0,2,-0.0171795,620000
0.355992,0.539166,0.954189505428,1000.0,108.44111749,540.0939626693726,622,0.0222261,0.0,2,-0.0199146,622000
0.550733,0.593274,0.933758288622,1000.0,108.544065792,541.8432157039642,624,0.0228807,0.0,2,-0.0191096,624000
0.402758,0.578447,0.953559163958,1000.0,108.78533886,543.6242151260376,626,0.0201644,0.0,2,-0.0147661,626000
0.500528,0.575134,0.942978624254,1000.0,108.912649393,545.3743093013763,628,0.0294206,0.0,2,-0.0160828,628000
0.843082,0.574344,0.899369157851,1000.0,108.99023622,547.156167268753,630,0.0298584,0.0,2,-0.011696,630000
0.485772,0.576635,0.938484493643,1000.0,109.100509259,548.9068245887756,632,0.0372061,0.0,2,-0.0137223,632000
0.299408,0.57836,0.959777120501,1000.0,109.254875312,550.677652835846,634,0.0360057,0.0,2,-0.0156062,634000
0.349251,0.55789,0.959527656436,1000.0,109.579149154,552.4688439369202,636,0.0250464,0.0,2,-0.0170039,636000
0.898071,0.554449,0.898649066687,1000.0,109.660907511,554.2338058948517,638,0.0334374,0.0,2,-0.0180542,638000
0.642149,0.577211,0.938828080893,1000.0,109.735436122,556.0462803840637,641,0.0297792,0.0,3,-0.0124413,641000
0.318187,0.552682,0.965104121715,1000.0,109.760488677,557.906008720398,643,0.0275171,0.0,2,-0.0120643,643000
0.396001,0.551104,0.955333337188,1000.0,109.881562488,559.7851388454437,645,0.0205629,0.0,2,-0.0198542,645000
0.429553,0.537358,0.952930156142,1000.0,109.962099271,561.6413464546204,647,0.0245426,0.0,2,-0.017619,647000
0.381866,0.515979,0.952185805887,1000.0,110.124777564,563.5150845050812,649,0.019591,0.0,2,-0.0184937,649000
0.310666,0.497871,0.959161292762,1000.0,110.320499448,565.3748490810394,651,0.0307889,0.0,2,-0.0188437,651000
0.590203,0.488579,0.930964291096,1000.0,110.323325015,567.2495634555817,653,0.0595602,0.0,2,-0.00985722,653000
0.428857,0.485133,0.947410028428,1000.0,110.406648987,569.1243371963501,655,0.0319405,0.0,2,-0.0185425,655000
0.888393,0.494906,0.891967914999,1000.0,110.383200716,570.9990870952606,657,0.0179792,0.0,2,-0.0177374,657000
0.501742,0.509343,0.940910600126,1000.0,110.427975717,572.875474691391,659,0.0553303,0.0,2,-0.0201664,659000
0.377121,0.480945,0.95425036177,1000.0,110.54038445,574.7491657733917,661,0.028576,0.0,2,-0.0198823,661000
0.617024,0.494689,0.933255076408,1000.0,110.48242092,576.6528911590576,663,0.0365457,0.0,2,-0.0160003,663000
0.357529,0.507008,0.961705513299,1000.0,110.539142488,578.5443813800812,665,0.0500044,0.0,2,0.00308326,665000
0.616516,0.523767,0.935360118747,1000.0,110.47428059,580.4071021080017,667,0.0296687,0.0,2,-0.0155068,667000
0.453411,0.548822,0.950247637928,1000.0,110.547929763,582.2809009552002,669,0.0519291,0.0,2,-0.00869213,669000
0.633669,0.572561,0.934069052339,1000.0,110.583736933,584.1459312438965,671,0.0293019,0.0,2,-0.015126,671000
0.388575,0.574827,0.953786976635,1000.0,110.549114821,586.0003550052643,673,0.0284795,0.0,2,-0.0219876,673000
0.534917,0.597387,0.943531252444,1000.0,110.592259245,587.8584935665131,675,0.0511911,0.0,2,-0.0167457,675000
0.629998,0.628879,0.940282605588,1000.0,110.698734362,589.6245205402374,677,0.030093,0.0,2,-0.0169255,677000
0.628682,0.653042,0.940335899591,1000.0,110.914344944,591.4064047336578,679,0.051341,0.0,2,-0.0137116,679000
0.348899,0.637607,0.96392018348,1000.0,111.006964566,593.1807956695557,681,0.0336912,0.0,2,-0.016427,681000
0.808377,0.624773,0.934361740947,1000.0,110.967332236,594.9534838199615,684,0.0282424,0.0,3,-0.01705,684000
0.345755,0.599033,0.961544010788,1000.0,110.980230333,596.7186396121979,686,0.0174815,0.0,2,-0.0168748,686000
0.40977,0.615227,0.957111805677,1000.0,111.102023629,598.4903047084808,688,0.0201059,0.0,2,-0.0157077,688000
0.329376,0.604732,0.963914286345,1000.0,111.264523959,600.2647731304169,690,0.0291543,0.0,2,-0.0112927,690000
0.493263,0.637926,0.947486996651,1000.0,111.343598917,602.0304746627808,692,0.0233908,0.0,2,-0.017406,692000
0.444127,0.6391,0.95053063333,1000.0,111.355032915,603.7977731227875,694,0.0294335,0.0,2,-0.0209835,694000
0.396295,0.647044,0.95718081668,1000.0,111.423379774,605.5772078037262,696,0.0213294,0.0,2,-0.00901808,696000
0.385832,0.632336,0.958693925291,1000.0,111.542998619,607.3592820167542,698,0.0402228,0.0,2,-0.0158302,698000
0.387848,0.650059,0.959936328232,1000.0,111.566394137,609.1254434585571,700,0.0193878,0.0,2,-0.015037,700000
0.755488,0.650504,0.917284436524,1000.0,111.636424913,610.8902583122253,702,0.021468,0.0,2,-0.0148477,702000
0.394425,0.673572,0.955225899816,1000.0,111.810383334,612.6671950817108,704,0.0201035,0.0,2,-0.0139533,704000
0.64255,0.684822,0.914544351399,1000.0,111.837655824,614.4442391395569,706,0.0238841,0.0,2,-0.0180535,706000
0.777519,0.688021,0.91883841157,1000.0,111.9634198,616.2179517745972,708,0.0312038,0.0,2,-0.0102942,708000
0.373479,0.696328,0.945226673037,1000.0,111.934571863,617.9851450920105,710,0.016059,0.0,2,-0.0181272,710000
0.364675,0.711731,0.958582922816,1000.0,111.94587839,619.765105009079,712,0.0251767,0.0,2,-0.0170916,712000
0.454118,0.705239,0.951280090958,1000.0,112.032364415,621.530592918396,714,0.0211899,0.0,2,-0.0184364,714000
0.446149,0.717047,0.949435960501,1000.0,112.05169451,623.3127233982086,716,0.0233836,0.0,2,-0.0170992,716000
0.784438,0.729596,0.919378176332,1000.0,112.061828154,625.0939674377441,718,0.0216832,0.0,2,-0.0180764,718000
0.745396,0.743735,0.912981197238,1000.0,112.163433815,626.8587453365326,720,0.0581993,0.0,2,-0.0146339,720000
0.653591,0.754083,0.933787584305,1000.0,112.270253957,628.6408681869507,722,0.0173176,0.0,2,-0.0166768,722000
0.447245,0.760005,0.955227695405,1000.0,112.425596419,630.4221158027649,724,0.0253254,0.0,2,-0.0172887,724000
0.923241,0.72564,0.929132588208,1000.0,112.493181453,632.1874923706055,727,0.0199744,0.0,3,-0.0178672,727000
0.676456,0.743804,0.937398523092,1000.0,112.539384487,633.9810123443604,729,0.0297064,0.0,2,-0.0129781,729000
0.321089,0.715844,0.963435098529,1000.0,112.759287172,635.7498240470886,731,0.0224548,0.0,2,-0.018161,731000
1.45935,0.727652,0.879827007651,1000.0,112.870669627,637.5307312011719,733,0.0302611,0.0,2,-0.014669,733000
0.515713,0.728741,0.94945236668,1000.0,113.013313682,639.3117089271545,735,0.0404699,0.0,2,-0.0149003,735000
0.744462,0.712434,0.94085964933,1000.0,113.182845134,641.1010262966156,737,0.031064,0.0,2,-0.018472,737000
0.805473,0.723797,0.934953384101,1000.0,113.340135136,642.859534740448,739,0.0341284,0.0,2,-0.0141555,739000
0.394118,0.706121,0.96360553056,1000.0,113.616719427,644.6403675079346,741,0.0287153,0.0,2,-0.0145006,741000
0.517286,0.702211,0.957515344024,1000.0,113.832844628,646.4225234985352,743,0.027853,0.0,2,-0.014314,743000
0.336691,0.699196,0.969692710787,1000.0,113.957077881,648.2026610374451,745,0.0256445,0.0,2,-0.0165167,745000
0.797804,0.69637,0.925500079989,1000.0,114.092149855,649.9693026542664,747,0.0268113,0.0,2,-0.0221096,747000
0.862419,0.741538,0.926128707826,1000.0,114.142563893,651.7574007511139,749,0.0227014,0.0,2,-0.0169029,749000
0.451257,0.715609,0.957630384713,1000.0,114.270327375,653.5320427417755,751,0.016009,0.0,2,-0.0197679,751000
0.797011,0.728495,0.932830549777,1000.0,114.50045979,655.3122417926788,753,0.0351443,0.0,2,-0.014446,753000
0.736611,0.75008,0.925960853696,1000.0,114.620914389,657.078560590744,755,0.0229408,0.0,2,-0.0184808,755000
0.676813,0.746726,0.938799031079,1000.0,114.942528309,658.8587622642517,757,0.0238818,0.0,2,-0.014301,757000
0.327904,0.744783,0.969977730885,1000.0,115.089992315,660.624400138855,759,0.0299745,0.0,2,-0.0137395,759000
0.497202,0.742138,0.95563242957,1000.0,115.211785771,662.4063611030579,761,0.0333247,0.0,2,-0.00826658,761000
0.573981,0.741703,0.95060909912,1000.0,115.340238006,664.1805489063263,763,0.0283057,0.0,2,-0.0166147,763000
0.809211,0.764147,0.925183422863,1000.0,115.392727421,665.9522597789764,765,0.0303296,0.0,2,-0.020425,765000
0.576587,0.775768,0.95043175295,1000.0,115.673456782,667.7179367542267,768,0.0222517,0.0,3,-0.0169898,768000
0.929351,0.781506,0.932539723814,1000.0,115.787986969,669.4838745594025,770,0.0224108,0.0,2,-0.0186289,770000
0.915743,0.779342,0.920432902873,1000.0,115.88146142,671.2652690410614,772,0.0155591,0.0,2,-0.0192862,772000
0.476854,0.763712,0.951063148677,1000.0,116.043528569,673.0462589263916,774,0.0337393,0.0,2,-0.0185251,774000
0.487389,0.764414,0.945216156542,1000.0,116.081965856,674.8115735054016,776,0.0319557,0.0,2,-0.0178238,776000
0.907235,0.778316,0.913245804608,1000.0,116.188933037,676.6260001659393,778,0.0258308,0.0,2,-0.018011,778000
0.556903,0.769562,0.940998621285,1000.0,116.144728923,678.3903017044067,780,0.0228843,0.0,2,-0.017898,780000
0.955277,0.778076,0.906138777733,1000.0,116.1809095,680.1770763397217,782,0.0171321,0.0,2,-0.0186452,782000
0.782279,0.784895,0.916361778975,1000.0,116.261200516,681.9372239112854,784,0.0366315,0.0,2,-0.0188045,784000
0.80743,0.795347,0.91604141891,1000.0,116.177770868,683.7185323238373,786,0.0230892,0.0,2,-0.0205552,786000
0.532622,0.805998,0.946058724076,1000.0,116.156110887,685.4845786094666,788,0.0169502,0.0,2,-0.0191123,788000
0.715302,0.785236,0.92654312402,1000.0,116.044217013,687.2656865119934,790,0.0255888,0.0,2,-0.0195641,790000
0.411712,0.798661,0.957933142781,1000.0,116.095058421,689.0309348106384,792,0.0239397,0.0,2,-0.0185593,792000
0.60065,0.804781,0.940858293325,1000.0,116.09891909,690.8120012283325,794,0.0210907,0.0,2,-0.0181663,794000
0.33305,0.795757,0.962187673897,1000.0,116.102140673,692.578314781189,796,0.0205308,0.0,2,-0.0175736,796000
0.6058,0.810955,0.935448609293,1000.0,116.023062933,694.3429117202759,798,0.0200308,0.0,2,-0.0212126,798000
0.439389,0.807351,0.952760148793,1000.0,115.93124506,696.1095342636108,800,0.0171959,0.0,2,-0.0202829,800000
0.284197,0.83452,0.965743765235,1000.0,115.984193221,697.8896839618683,802,0.0209213,0.0,2,-0.019599,802000
1.03921,0.823148,0.891861066222,1000.0,115.861692816,699.6560456752777,804,0.0241362,0.0,2,-0.0203609,804000
0.296647,0.842278,0.966540377587,1000.0,115.932463951,701.4376256465912,806,0.0322848,0.0,2,-0.00673348,806000
0.399168,0.830229,0.958993855864,1000.0,115.942299547,703.2023119926453,808,0.0189122,0.0,2,-0.0214586,808000
0.736961,0.868555,0.930253610015,1000.0,116.002072872,704.9853491783142,811,0.0124974,0.0,3,-0.0184438,811000
0.307849,0.888931,0.969149796292,1000.0,115.942334385,706.7495908737183,813,0.026326,0.0,2,-0.0221049,813000
0.543281,0.889399,0.936261728406,1000.0,115.797713142,708.5314929485321,815,0.0168593,0.0,2,-0.022756,815000
0.324678,0.883787,0.963782832026,1000.0,115.722996212,710.311794757843,817,0.0380328,0.0,2,-0.00983454,817000
0.381057,0.888237,0.958356756717,1000.0,115.564064853,712.0774638652802,819,0.0354372,0.0,2,-0.0146821,819000
0.468976,0.894312,0.947353694588,1000.0,115.540006706,713.8600578308105,821,0.0180866,0.0,2,-0.016151,821000
0.37596,0.907498,0.95152086392,1000.0,115.424665225,715.6400156021118,823,0.0202478,0.0,2,-0.0204684,823000
0.633787,0.931192,0.927480407059,1000.0,115.309457817,717.4071037769318,825,0.0231345,0.0,2,-0.0137906,825000
0.30863,0.947189,0.963423620909,1000.0,115.256229632,719.1880111694336,827,0.0374202,0.0,2,-0.0160578,827000
0.443576,0.93652,0.951641775668,1000.0,115.161008235,720.9528923034668,829,0.0231137,0.0,2,-0.0206152,829000
0.428185,0.966515,0.946684099734,1000.0,114.96937801,722.7300267219543,831,0.0174767,0.0,2,-0.0205792,831000
0.365942,0.990179,0.953989155591,1000.0,114.968660653,724.5150029659271,833,0.0241007,0.0,2,-0.0178071,833000
0.551979,0.987018,0.942488472909,1000.0,114.770025452,726.2969493865967,835,0.0285989,0.0,2,-0.0176214,835000
0.314802,0.985294,0.96371281147,1000.0,114.629407645,728.0771675109863,837,0.0222435,0.0,2,-0.0134976,837000
0.390405,1.01798,0.955668669194,1000.0,114.545679643,729.8441822528839,839,0.0332261,0.0,2,-0.0152303,839000
0.446452,1.00573,0.95304268226,1000.0,114.32302952,731.6400949954987,841,0.0383923,0.0,2,-0.02251,841000
0.579769,1.03807,0.937269806862,1000.0,114.107467094,733.4212291240692,843,0.0213697,0.0,2,-0.018499,843000
0.412157,1.0482,0.952755965292,1000.0,113.9026852,735.2025811672211,845,0.0213946,0.0,2,-0.0193597,845000
0.482916,1.07978,0.95031683892,1000.0,113.732208571,736.984189748764,847,0.0223403,0.0,2,-0.0203745,847000
0.68503,1.10876,0.925537928939,1000.0,113.639047765,738.7659456729889,849,0.0254934,0.0,2,-0.0142953,849000
0.599286,1.12167,0.941199291497,1000.0,113.354006996,740.5313351154327,851,0.0172391,0.0,2,-0.016182,851000
0.549705,1.13006,0.955330614001,1000.0,112.966058644,742.327828168869,854,0.021419,0.0,3,-0.0161654,854000
0.654097,1.14918,0.934453472495,1000.0,112.698047917,744.0934224128723,856,0.0230603,0.0,2,-0.0167889,856000
0.417264,1.14211,0.953769691288,1000.0,112.30197974,745.9214038848877,858,0.021858,0.0,2,-0.0205585,858000
0.453641,1.14634,0.947624433786,1000.0,112.012217301,747.7024037837982,860,0.0212912,0.0,2,-0.0134004,860000
0.352931,1.15808,0.962484773248,1000.0,111.755534185,749.4839503765106,862,0.0122964,0.0,2,-0.018093,862000
0.335799,1.17475,0.960161417723,1000.0,111.55951314,751.2653708457947,864,0.0246933,0.0,2,-0.014385,864000
0.339362,1.18704,0.959646627307,1000.0,111.408641315,753.0467474460602,866,0.0311437,0.0,2,-0.0151342,866000
0.238916,1.14446,0.966301191598,1000.0,111.160894951,754.8276491165161,868,0.0173747,0.0,2,-0.0166147,868000
0.378143,1.14431,0.957533132285,1000.0,111.056007726,756.6243314743042,870,0.0168367,0.0,2,-0.0178031,870000
0.424387,1.15017,0.947979468852,1000.0,110.95809904,758.3901860713959,872,0.020032,0.0,2,-0.0210013,872000
0.402235,1.15381,0.952635791153,1000.0,110.852766015,760.1859605312347,874,0.0151202,0.0,2,-0.0156282,874000
0.426247,1.15479,0.948702663183,1000.0,110.758626636,761.9528954029083,876,0.0150574,0.0,2,-0.0169265,876000
0.721927,1.16106,0.914198324084,1000.0,110.596267075,763.7338185310364,878,0.0189483,0.0,2,-0.0161457,878000
0.500401,1.19863,0.94136415422,1000.0,110.437801015,765.5153524875641,880,0.0208542,0.0,2,-0.0195553,880000
0.374519,1.22383,0.957181733102,1000.0,110.272896646,767.2964906692505,882,0.0147324,0.0,2,-0.0134065,882000
0.490877,1.20461,0.94243973121,1000.0,110.108927063,769.0786862373352,884,0.0197327,0.0,2,-0.019851,884000
0.360727,1.19893,0.956948615611,1000.0,110.005481192,770.8592483997345,886,0.0255507,0.0,2,-0.0172282,886000
0.677417,1.19697,0.921447753906,1000.0,109.741578948,772.6387679576874,888,0.025965,0.0,2,-0.0188472,888000
0.554638,1.20367,0.938143651932,1000.0,109.649013333,774.4216568470001,890,0.0211246,0.0,2,-0.015918,890000
0.355433,1.19939,0.961518190801,1000.0,109.472262753,776.187349319458,892,0.0260634,0.0,2,-0.0155479,892000
0.588906,1.20094,0.938286013901,1000.0,109.395483125,777.9699282646179,894,0.0240221,0.0,2,-0.0177721,894000
1.12573,1.21464,0.918129459023,1000.0,109.261722898,779.7496309280396,897,0.0377645,0.0,3,-0.0120201,897000
0.348501,1.2039,0.963070046157,1000.0,109.24965851,781.5317685604095,899,0.0192859,0.0,2,-0.0148926,899000
0.402672,1.19079,0.946987386793,1000.0,109.161873425,783.2964293956757,901,0.0172954,0.0,2,-0.0204253,901000
0.318788,1.18472,0.958948414773,1000.0,109.104377403,785.0941708087921,903,0.0224549,0.0,2,-0.0153057,903000
0.365434,1.18641,0.961022272706,1000.0,109.125435913,786.8757221698761,905,0.0143142,0.0,2,-0.0142266,905000
0.308144,1.20849,0.960669267923,1000.0,109.006351814,788.656379699707,907,0.0208671,0.0,2,-0.0140273,907000
0.361837,1.18415,0.957862906158,1000.0,108.909863431,790.4219150543213,909,0.0208689,0.0,2,-0.015578,909000
0.409981,1.17811,0.954318400472,1000.0,109.013381023,792.203054189682,911,0.0187173,0.0,2,-0.0203125,911000
0.380387,1.19195,0.958132617176,1000.0,109.024161966,793.9842820167542,913,0.0297826,0.0,2,-0.0155255,913000
0.384688,1.20348,0.958313666284,1000.0,109.142032923,795.7650229930878,915,0.0133013,0.0,2,-0.0176991,915000
0.672235,1.21626,0.932162739336,1000.0,109.178694338,797.5307586193085,917,0.0218741,0.0,2,-0.0195849,917000
0.79611,1.24885,0.913299843669,1000.0,109.223788925,799.3117792606354,919,0.0269552,0.0,2,-0.0192849,919000
0.384211,1.24225,0.959038432688,1000.0,109.392107363,801.0947122573853,921,0.0123256,0.0,2,-0.0176888,921000
0.348575,1.25516,0.964090172201,1000.0,109.498898248,802.875226020813,923,0.0152499,0.0,2,-0.0123226,923000
0.860051,1.24458,0.906082779169,1000.0,109.571624963,804.6415088176727,925,0.0169564,0.0,2,-0.0185667,925000
0.268488,1.26963,0.963813848794,1000.0,109.5842352,806.4214119911194,927,0.0232041,0.0,2,-0.0210937,927000
0.771192,1.26975,0.916599981487,1000.0,109.634803554,808.2024412155151,929,0.0231836,0.0,2,-0.0188111,929000
0.681575,1.25466,0.923130691051,1000.0,109.785265753,809.9860095977783,931,0.02217,0.0,2,-0.013698,931000
0.590697,1.26713,0.938542786986,1000.0,109.723997056,811.7666306495667,933,0.023058,0.0,2,-0.018406,933000
