ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_entpen,TimeElapsed,EpLenMean,loss_pol_surr,loss_kl,TimestepsSoFar,loss_vf_loss,loss_ent,EpThisIter
-0.0369865894318,7678.19724154,4860,0.0,370.0839900970459,824.27,-0.00733697,0.0311657,429536,5954.79,-0.467791,2
-0.0221993923187,7750.45645244,4862,0.0,371.8265974521637,832.02,-0.00607835,0.00592626,431536,5947.24,-0.450257,2
-0.00217711925507,7886.17998521,4864,0.0,373.59330010414124,846.58,-0.00610359,0.017334,433536,5941.56,-0.4429,2
0.408650040627,7817.71424404,4867,0.0,375.3432002067566,839.22,-0.0102264,0.0168036,435738,6188.68,-0.412035,3
-0.0757986307144,7817.78852805,4869,0.0,377.08476400375366,839.22,-0.00826342,0.0348135,437738,6014.61,-0.411617,2
0.228679001331,7767.27779193,4872,0.0,378.8357651233673,833.79,-0.0108366,0.0124659,440195,7488.41,-0.411523,3
0.590298682451,7707.63981869,4875,0.0,380.58502745628357,827.39,-0.0135408,0.0133156,441774,5357.22,-0.438858,3
0.157012224197,7677.83811874,4877,0.0,382.33494687080383,824.19,-0.0105742,0.0181809,443454,5621.6,-0.462284,2
0.392986476421,7676.27546085,4880,0.0,384.0991370677948,824.02,-0.00357345,0.0400991,446437,5967.85,-0.45866,3
0.479116201401,7580.0373485,4883,0.0,385.84174060821533,813.69,-0.0138876,0.0155259,448404,4832.48,-0.468338,3
0.496891915798,7541.5142852,4885,0.0,387.5927674770355,809.55,-0.00848467,0.00950136,449990,4277.1,-0.456866,2
-0.0734339952469,7567.92873737,4887,0.0,389.3491952419281,812.37,-0.00663408,0.0112135,451990,5939.02,-0.449911,2
