loss_pol_surr,loss_kl,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,EpThisIter,loss_ent,TimestepsSoFar,loss_pol_entpen,ev_tdlam_before,TimeElapsed
-0.0115556,0.00822721,963.37,963.37,66.9553,1652,2,1.0969,953896,0.0,-0.0151903629303,746.8197309970856
-0.00746532,0.00906453,963.37,963.37,67.7598,1654,2,1.08997,955896,0.0,-0.00574576854706,748.4127748012543
-0.00749349,0.00789046,963.37,963.37,66.8909,1656,2,1.10245,957896,0.0,-0.0220502614975,750.0136222839355
-0.00999991,0.00935163,963.37,963.37,67.0406,1658,2,1.09643,959896,0.0,0.00653105974197,751.6120507717133
-0.00924056,0.00786995,963.37,963.37,67.5941,1660,2,1.08596,961896,0.0,-0.00525259971619,753.2057971954346
-0.00769833,0.00920071,963.37,963.37,67.5822,1662,2,1.08461,963896,0.0,0.00758224725723,754.7995417118073
-0.0109034,0.0111999,963.37,963.37,65.8701,1664,2,1.07776,965896,0.0,0.00171810388565,756.4089109897614
-0.00749114,0.0068819,963.37,963.37,66.3619,1666,2,1.07934,967896,0.0,0.0296559929848,758.0026569366455
-0.00667378,0.00680707,963.37,963.37,66.8999,1668,2,1.0909,969896,0.0,-0.0156967639923,759.6120276451111
-0.0094371,0.0104759,963.37,963.37,67.9851,1670,2,1.08694,971896,0.0,-0.00113475322723,761.2057731151581
-0.0154648,0.0107969,963.37,963.37,66.8638,1672,2,1.07203,973896,0.0,0.00571817159653,762.7995181083679
-0.0117384,0.0102335,953.98,953.98,96.0254,1675,3,1.08256,975957,0.0,0.0235680341721,764.3932638168335
-0.00962228,0.00728702,953.98,953.98,66.3106,1677,2,1.09208,977957,0.0,-0.0238062143326,766.0026333332062
-0.00954271,0.0142489,953.98,953.98,95.0144,1680,3,1.09856,980957,0.0,-0.0286691188812,767.607590675354
-0.0113434,0.00741167,950.75,950.75,59.3121,1682,2,1.10582,982432,0.0,0.00918608903885,769.204781293869
-0.0098921,0.00720064,950.75,950.75,67.529,1684,2,1.10699,984432,0.0,-0.017480134964,770.8063011169434
-0.0101037,0.00965105,950.75,950.75,67.5918,1686,2,1.10004,986432,0.0,-0.0226970911026,772.4026098251343
-0.00813436,0.00621344,950.75,950.75,68.104,1688,2,1.10557,988432,0.0,-0.0200629234314,774.0027678012848
-0.00834316,0.0115485,950.75,950.75,66.6203,1690,2,1.112,990432,0.0,0.000432372093201,775.5965113639832
-0.0130821,0.00556581,939.35,939.35,88.9427,1693,3,1.0925,992292,0.0,0.0433080196381,777.206661939621
-0.00882922,0.00667571,933.41,933.41,91.9713,1696,3,1.10817,994698,0.0,-0.0156017541885,778.7860434055328
-0.00926979,0.0062295,933.41,933.41,65.782,1698,2,1.1179,996698,0.0,0.0121321678162,780.3936066627502
-0.0066783,0.0143594,933.41,933.41,65.6084,1700,2,1.13655,998698,0.0,0.0258011221886,781.9884679317474
-0.0130783,0.0144767,933.41,933.41,65.9075,1702,2,1.13843,1000698,0.0,-0.0176239013672,783.5884473323822
