EpThisIter,loss_ent,TimeElapsed,EpRewMean,TimestepsSoFar,loss_kl,ev_tdlam_before,EpLenMean,loss_vf_loss,EpisodesSoFar,loss_pol_entpen,loss_pol_surr
20,-2.57719,8257.72110915184,47.2828832166,4839368,1.67942,0.938772302121,93.27,0.65811,45403,0.0,-0.0871146
19,-2.5716,8261.212943792343,48.3195179122,4841410,0.850902,0.944382928312,95.85,0.635653,45422,0.0,-0.132483
21,-2.56815,8264.705604553223,48.6496309764,4843483,0.860029,0.93792931363,97.46,0.649892,45443,0.0,-0.134062
20,-2.5751,8268.189637422562,49.5437401669,4845565,1.19623,0.934090308845,99.7,0.52101,45463,0.0,-0.126825
19,-2.58381,8271.674000501633,51.1679652495,4847594,0.960877,0.942145548761,103.16,0.502179,45482,0.0,-0.136849
21,-2.58162,8275.127115488052,50.9704463029,4849663,1.35804,0.931445091963,102.95,0.498772,45503,0.0,-0.11389
21,-2.56438,8278.611917495728,50.0346256441,4851708,1.41047,0.945396594703,100.96,0.568281,45524,0.0,-0.106267
21,-2.56618,8282.112272024155,49.8226709476,4853748,1.04388,0.928744085133,100.74,0.745868,45545,0.0,-0.126463
19,-2.59649,8285.595912456512,49.6045480351,4855718,0.983439,0.931805372238,100.49,0.481137,45564,0.0,-0.106304
19,-2.57878,8289.080276966095,49.5701762027,4857802,2.55959,0.945038579404,100.94,0.4377,45583,0.0,-0.104159
20,-2.53249,8292.564641952515,49.6063681128,4859762,1.29975,0.917623721063,100.99,0.583466,45603,0.0,-0.108066
20,-2.55593,8296.064631223679,50.1876690702,4861854,1.1983,0.934786900878,102.49,0.723598,45623,0.0,-0.121678
20,-2.50586,8299.595870494843,50.8739688135,4863989,3.01381,0.944733571261,103.69,0.490496,45643,0.0,0.00109185
18,-2.53203,8303.096641302109,51.6671235492,4866033,1.05494,0.926353335381,105.35,0.4951,45661,0.0,-0.121873
22,-2.48682,8306.59589791298,50.4569132685,4868093,5.46485,0.930117353797,102.91,0.642382,45683,0.0,0.0499133
22,-2.48623,8310.08078956604,49.4771611261,4870128,0.65661,0.945899069309,101.38,0.615068,45705,0.0,-0.134115
19,-2.50405,8313.549783706665,49.2206855563,4872080,0.794246,0.912573240697,100.45,0.614092,45724,0.0,-0.134424
22,-2.48981,8317.017887592316,48.565619113,4874211,0.786629,0.940204884857,98.49,0.661559,45746,0.0,-0.13299
21,-2.50491,8320.517877101898,47.9674358277,4876273,0.878014,0.950162757188,96.95,0.42199,45767,0.0,-0.123781
18,-2.52179,8324.04911661148,49.8005543011,4878317,1.31616,0.951928384602,100.61,0.374595,45785,0.0,-0.129514
19,-2.52054,8327.533481121063,50.5922213694,4880292,0.913799,0.947959829122,102.25,0.511858,45804,0.0,-0.135892
21,-2.51784,8331.00222158432,50.5266712079,4882426,1.40569,0.953412793577,102.18,0.492976,45825,0.0,-0.105423
19,-2.51184,8334.470960140228,51.6745921023,4884425,1.46296,0.932028286159,104.45,0.471688,45844,0.0,-0.11942
20,-2.53095,8337.97094964981,51.9766941059,4886448,1.31285,0.954338729382,105.09,0.474619,45864,0.0,-0.116801
19,-2.53073,8341.502189159393,51.5181747621,4888561,1.47694,0.948644716293,104.24,0.359481,45883,0.0,-0.105902
20,-2.55904,8344.987957239151,51.5788980883,4890597,1.27426,0.95875396207,104.15,0.43719,45903,0.0,-0.133909
19,-2.53459,8348.486563920975,52.0672640171,4892655,1.79587,0.951411414891,105.86,0.443652,45922,0.0,-0.103275
19,-2.55253,8352.007734298706,51.5227630296,4894635,1.13363,0.9530595541,105.5,0.443656,45941,0.0,-0.123025
18,-2.55343,8355.486733913422,52.3160850253,4896694,1.00635,0.948349434882,107.1,0.444997,45959,0.0,-0.134035
20,-2.5937,8358.986723661423,51.9477868593,4898745,1.09901,0.949323676527,106.43,0.524187,45979,0.0,-0.119558
18,-2.55891,8362.471088171005,52.6405079512,4900817,1.578,0.921983398497,108.47,0.429932,45997,0.0,-0.10743
21,-2.54803,8365.978404045105,51.3727005876,4902907,1.20713,0.936797104776,106.07,0.513644,46018,0.0,-0.102712
20,-2.46071,8369.472153425217,51.644625938,4904882,5.31011,0.913851767778,105.97,0.676424,46038,0.0,0.0342073
20,-2.47186,8372.971580982208,50.42237571,4906962,1.05027,0.940962035209,103.58,0.750914,46058,0.0,-0.132689
19,-2.47329,8376.43977022171,50.8383293256,4908963,0.719144,0.935015402734,104.05,0.586819,46077,0.0,-0.139229
22,-2.4961,8379.92413520813,49.1700207357,4911047,0.97887,0.942760698497,100.19,0.565905,46099,0.0,-0.126675
20,-2.46843,8383.408499717712,49.5218833416,4913063,1.65356,0.941738363355,100.48,0.478645,46119,0.0,-0.095069
20,-2.48402,8386.893013954163,50.1619814551,4915187,1.23106,0.95104984194,102.04,0.607376,46139,0.0,-0.125258
20,-2.48241,8390.377378225327,50.0046323429,4917185,1.09935,0.941754989326,101.36,0.624643,46159,0.0,-0.111028
18,-2.46938,8393.877367734909,50.2759853791,4919218,1.18819,0.932325877249,102.55,0.348159,46177,0.0,-0.129649
19,-2.48605,8397.36173248291,50.9454595615,4921217,1.01804,0.93661570549,104.08,0.464867,46196,0.0,-0.127378
21,-2.49458,8400.846096992493,51.2822677799,4923368,1.20381,0.945607945323,104.8,0.578971,46217,0.0,-0.118938
20,-2.39048,8404.3153860569,50.997389521,4925374,5.14409,0.949397992343,103.97,0.566908,46237,0.0,0.0298426
21,-2.3942,8407.769341230392,51.3026933211,4927486,1.27198,0.938080321997,103.81,0.617844,46258,0.0,-0.127317
19,-2.37061,8411.252184152603,50.9841712735,4929463,6.38482,0.938245985657,102.45,0.58565,46277,0.0,0.0725935
18,-2.3891,8414.720924139023,51.7310879097,4931487,0.557803,0.934252098203,103.53,0.67454,46295,0.0,-0.14661
20,-2.40057,8418.189663410187,51.9344041636,4933558,0.60106,0.945288028568,103.98,0.74263,46315,0.0,-0.13023
20,-2.40823,8421.65848994255,51.691255448,4935540,1.2916,0.92786423862,103.39,0.874201,46335,0.0,-0.114802
19,-2.42207,8425.175712108612,52.7970403032,4937646,0.56005,0.964114096016,105.9,0.515498,46354,0.0,-0.142798
20,-2.45088,8428.658945083618,52.2506400933,4939692,0.584297,0.944139443338,105.51,0.568549,46374,0.0,-0.12982
19,-2.44547,8432.128094434738,52.2214059524,4941791,0.921844,0.946771342307,105.69,0.603839,46393,0.0,-0.141042
20,-2.45393,8435.581098794937,51.9801823938,4943821,0.934541,0.948307424784,104.47,0.45702,46413,0.0,-0.119034
20,-2.46577,8439.046391963959,52.6825486672,4945890,0.831165,0.936228446662,105.96,0.534856,46433,0.0,-0.133128
20,-2.47367,8442.534091711044,52.2481064211,4947961,0.958453,0.946055781096,104.9,0.438451,46453,0.0,-0.117258
21,-2.47042,8446.017743349075,51.3253620197,4949969,0.791316,0.952019587159,102.77,0.461798,46474,0.0,-0.134591
22,-2.46467,8449.47085762024,49.9036015886,4952060,0.925155,0.935654602945,99.45,0.551171,46496,0.0,-0.135054
17,-2.43528,8452.956752061844,50.6246946921,4953979,1.29806,0.935106523335,101.58,0.447357,46513,0.0,-0.128541
20,-2.43345,8456.424145936966,50.895142358,4956112,2.4266,0.936059959233,102.22,0.515429,46533,0.0,-0.0602274
21,-2.45545,8459.892884492874,50.6732542318,4958189,1.42679,0.920050784945,101.25,0.573904,46554,0.0,-0.110553
21,-2.47176,8463.361624956131,50.7399895617,4960235,1.20149,0.930015802383,101.37,0.558563,46575,0.0,-0.125066
22,-2.44432,8466.81865286827,50.8318116956,4962299,2.24398,0.928171299398,101.36,0.543236,46597,0.0,-0.0931312
20,-2.43308,8470.291840791702,49.9452406478,4964313,1.20114,0.925981499255,99.02,0.721696,46617,0.0,-0.132786
22,-2.44564,8473.752361774445,49.4602153325,4966382,0.925801,0.94528562203,97.89,0.680351,46639,0.0,-0.134399
20,-2.41405,8477.221101522446,48.2787853153,4968292,1.28655,0.920249603689,95.57,0.726118,46659,0.0,-0.117038
21,-2.4172,8480.705466032028,49.385169772,4970482,1.03519,0.937079176307,98.0,0.746692,46680,0.0,-0.126775
19,-2.40662,8484.18982887268,50.1373826691,4972505,1.28856,0.941906925291,100.1,0.776505,46699,0.0,-0.114619
21,-2.39946,8487.627320051193,50.3663650922,4974584,2.54636,0.911526575685,100.03,0.917439,46720,0.0,-0.045309
22,-2.42817,8491.080434799194,50.0787779804,4976576,0.996661,0.936170525849,98.85,0.87048,46742,0.0,-0.129599
25,-2.42104,8494.517903804779,48.2783461664,4978682,1.58206,0.933668501675,95.19,0.968237,46767,0.0,-0.097234
23,-2.47375,8497.987545728683,46.6867919729,4980712,1.24063,0.942174803466,92.17,0.726982,46790,0.0,-0.0947639
19,-2.45743,8501.455305337906,46.7460945678,4982756,1.57077,0.946178700775,92.44,0.591545,46809,0.0,-0.115823
20,-2.49837,8504.92404460907,46.594354976,4984715,1.26969,0.932254768908,92.62,0.624431,46829,0.0,-0.125393
22,-2.51406,8508.398121595383,46.8425033594,4986797,1.04269,0.935373909771,93.76,0.626675,46851,0.0,-0.131681
20,-2.50889,8511.877608776093,49.0480470887,4988886,1.05375,0.937839601189,98.55,0.529097,46871,0.0,-0.126923
19,-2.52249,8515.331073999405,50.833788033,4990876,1.33156,0.906529381871,101.64,0.758621,46890,0.0,-0.11376
22,-2.53667,8518.79918217659,49.7581052909,4992980,1.44416,0.944317109883,99.59,0.485377,46912,0.0,-0.0979833
20,-2.5864,8522.283546447754,49.8118159151,4995003,1.18487,0.922592677176,99.83,0.460011,46932,0.0,-0.110203
19,-2.53106,8525.737171173096,51.220495827,4997025,3.82613,0.936169736087,102.28,0.454301,46951,0.0,-0.0274105
21,-2.55459,8529.279205322266,50.7563815004,4999163,3.0219,0.937342047691,101.48,0.435868,46972,0.0,-0.0106177
21,-2.54315,8532.76854133606,50.0307869393,5001159,0.845311,0.932189203799,99.91,0.571985,46993,0.0,-0.13608
18,-2.58679,8536.237102985382,51.3312631209,5003134,1.11304,0.91068162024,102.45,0.444351,47011,0.0,-0.12429
19,-2.58654,8539.69449019432,52.1552195987,5005213,1.41476,0.956933639944,103.89,0.451428,47030,0.0,-0.121922
21,-2.61131,8543.159748077393,51.5124103365,5007317,0.6733,0.949370592833,102.92,0.474962,47051,0.0,-0.132168
21,-2.63047,8546.611606121063,51.1820886001,5009359,1.25266,0.937366694212,101.96,0.482361,47072,0.0,-0.108244
21,-2.63704,8550.065522670746,51.4236090787,5011394,2.1703,0.942843429744,102.35,0.589937,47093,0.0,-0.0661994
22,-2.66943,8553.534186601639,49.8457987951,5013484,1.16705,0.955215256661,99.21,0.460492,47115,0.0,-0.105864
20,-2.70553,8556.9876871109,49.0492180854,5015461,2.56465,0.951474845409,97.37,0.43153,47135,0.0,-0.0738847
20,-2.69974,8560.456874370575,49.2887476248,5017492,1.58026,0.951948232949,98.22,0.505063,47155,0.0,-0.109495
23,-2.73941,8563.939838409424,48.2475581192,5019640,0.926288,0.943251036108,96.62,0.557387,47178,0.0,-0.134392
22,-2.75729,8567.439826726913,47.6937719305,5021682,1.11321,0.953512057662,95.41,0.604768,47200,0.0,-0.126136
19,-2.72919,8570.892942428589,49.0568926371,5023677,5.90802,0.946456957608,98.16,0.461672,47219,0.0,0.065448
20,-2.74656,8574.378664970398,48.9919091321,5025697,0.964393,0.952583692968,98.33,0.420209,47239,0.0,-0.127283
20,-2.76538,8577.846137046814,49.2901067669,5027801,0.592954,0.931209176779,98.49,0.576105,47259,0.0,-0.14088
20,-2.78119,8581.314876317978,50.5003873674,5029802,0.729026,0.952474672347,100.77,0.471719,47279,0.0,-0.131794
21,-2.79209,8584.783616065979,51.2971823232,5031913,0.896649,0.956050418317,102.31,0.540603,47300,0.0,-0.126119
20,-2.80318,8588.236554384232,51.2689981232,5033964,1.09115,0.943793725222,101.9,0.528212,47320,0.0,-0.124165
20,-2.80895,8591.737032651901,51.4012232626,5036005,0.967321,0.945366878062,101.96,0.447471,47340,0.0,-0.128272
20,-2.77738,8595.206092119217,51.1147743686,5038074,1.41008,0.945596776903,101.89,0.524278,47360,0.0,-0.115256
21,-2.80369,8598.691353797913,50.4622050665,5040102,1.02314,0.930686548352,100.92,0.506142,47381,0.0,-0.125457
21,-2.82069,8602.18963599205,49.9628920983,5042142,1.37414,0.955920461565,100.3,0.571106,47402,0.0,-0.0881696
21,-2.85594,8605.67400097847,48.8825061837,5044177,0.835558,0.955441411585,98.64,0.453481,47423,0.0,-0.135744
20,-2.88312,8609.173991203308,48.7596723695,5046218,1.22933,0.927205532789,98.75,0.470824,47443,0.0,-0.115027
23,-2.8537,8612.642729759216,47.588850893,5048289,1.61833,0.934850394726,95.95,0.516945,47466,0.0,-0.0892972
22,-2.84278,8616.119276285172,48.0507669504,5050327,1.66931,0.936235263944,96.32,0.645088,47488,0.0,-0.0896991
20,-2.87831,8619.612159490585,48.2847528248,5052383,1.06379,0.923447147012,96.33,0.578093,47508,0.0,-0.132551
21,-2.88213,8623.065070152283,48.0898644167,5054456,0.92732,0.94982073456,95.85,0.454032,47529,0.0,-0.13606
20,-2.89622,8626.549406051636,49.1505643395,5056489,1.06083,0.951859258115,98.16,0.593355,47549,0.0,-0.12543
21,-2.78448,8630.046155452728,48.968240053,5058489,6.16252,0.950380593538,98.69,0.594206,47570,0.0,0.0484916
20,-2.79392,8633.51780962944,49.423636653,5060528,0.98384,0.940228305757,99.87,0.717927,47590,0.0,-0.128074
20,-2.78363,8636.986547708511,49.6553444437,5062590,1.46922,0.924409978092,100.45,0.560689,47610,0.0,-0.101817
20,-2.77898,8640.455287456512,49.6275543501,5064595,1.11964,0.924070723355,100.13,0.739371,47630,0.0,-0.124909
23,-2.80251,8643.924026966095,49.0442269332,5066737,0.746755,0.915446415544,98.34,0.758472,47653,0.0,-0.129815
21,-2.82121,8647.400371074677,49.5266958868,5068768,0.886936,0.946745119989,99.02,0.673427,47674,0.0,-0.120901
21,-2.80512,8650.87790799141,48.7841057671,5070837,1.70817,0.949587672949,97.39,0.524246,47695,0.0,-0.0730606
20,-2.81898,8654.346029281616,48.0817943883,5072833,1.64294,0.946572463959,96.24,0.570387,47715,0.0,-0.100552
21,-2.8362,8657.830393314362,48.2563556363,5074891,1.17768,0.941808722913,96.45,0.557919,47736,0.0,-0.114347
21,-2.87634,8661.299133062363,49.3061216094,5076980,0.889795,0.944408416748,98.91,0.593848,47757,0.0,-0.12922
20,-2.88163,8664.767898321152,49.237341579,5078947,1.06652,0.940535325557,98.55,0.740688,47777,0.0,-0.123184
22,-2.92351,8668.29911351204,48.4226495566,5081031,1.70487,0.953572519124,97.55,0.564608,47799,0.0,-0.104701
20,-2.91544,8671.787964582443,49.0370767539,5083135,1.22419,0.949463393539,98.95,0.411264,47819,0.0,-0.129911
20,-2.92449,8675.260120391846,48.9427789337,5085094,1.07868,0.922873981297,98.96,0.503429,47839,0.0,-0.136848
21,-2.78074,8678.752880811691,48.8768773654,5087210,11.4641,0.952821604908,98.69,0.560701,47860,0.0,0.181043
20,-2.79407,8682.268048286438,48.9132881449,5089195,0.524832,0.958136346191,99.46,0.483431,47880,0.0,-0.139861
23,-2.78887,8685.760625600815,48.7148365797,5091317,0.852741,0.941603012383,99.18,0.811397,47903,0.0,-0.131999
20,-2.79265,8689.377299785614,47.3922552559,5093274,0.786983,0.940809242427,96.34,0.743507,47923,0.0,-0.139453
20,-2.77129,8692.924164533615,47.8415705294,5095366,1.02492,0.943854168057,98.18,0.53044,47943,0.0,-0.122814
20,-2.7681,8696.408528327942,48.2354288862,5097406,1.17353,0.923037670553,98.83,0.848714,47963,0.0,-0.118874
20,-2.79059,8699.908519506454,48.9989379082,5099463,1.60557,0.943785719573,100.03,0.862732,47983,0.0,-0.0909905
21,-2.76844,8703.378046512604,49.6810126491,5101543,1.0663,0.919778287411,100.84,0.746553,48004,0.0,-0.132214
20,-2.75393,8706.877358913422,49.7574860912,5103545,0.856885,0.94510005787,101.36,0.620229,48024,0.0,-0.124613
21,-2.76602,8710.362600326538,49.7876365594,5105595,0.980806,0.936628572643,100.44,0.78948,48045,0.0,-0.134537
21,-2.79312,8713.846614599228,49.3281136657,5107669,0.832335,0.951901219785,99.56,0.651057,48066,0.0,-0.128774
20,-2.77482,8717.33051943779,49.5423818195,5109757,5.27779,0.938027467579,99.91,0.562235,48086,0.0,0.044793
20,-2.78532,8720.846133708954,49.6096800199,5111795,1.31944,0.936931714416,100.73,0.470383,48106,0.0,-0.0997668
20,-2.7983,8724.330498695374,49.9159554358,5113811,1.16488,0.948271110654,100.84,0.500796,48126,0.0,-0.112663
19,-2.77331,8727.830573797226,50.3137306422,5115822,1.36768,0.917611077428,102.27,0.49912,48145,0.0,-0.107589
21,-2.7959,8731.314937829971,50.2180233158,5117890,0.9423,0.955453444272,102.21,0.582391,48166,0.0,-0.131777
20,-2.75117,8734.814731836319,50.1117120694,5119949,1.70885,0.948564451188,101.92,0.458317,48186,0.0,-0.11006
21,-2.72121,8738.298917293549,50.182674539,5122040,2.00592,0.953573077917,101.58,0.478247,48207,0.0,-0.100041
19,-2.68255,8741.815504789352,50.3940270962,5124049,2.30253,0.943367995322,102.38,0.473615,48226,0.0,-0.0383335
20,-2.67416,8745.284026384354,49.8801977327,5126047,0.688249,0.949424728751,101.1,0.5012,48246,0.0,-0.141361
21,-2.64548,8748.78393626213,49.5575641832,5128061,0.862322,0.934652276337,100.38,0.576959,48267,0.0,-0.128803
20,-2.63351,8752.283522367477,49.8166415226,5130153,1.1268,0.9480898045,101.24,0.460157,48287,0.0,-0.126191
20,-2.59875,8755.768339157104,49.7280420924,5132166,1.35145,0.961339917034,101.26,0.403625,48307,0.0,-0.117387
20,-2.62983,8759.252226829529,49.9699368681,5134266,1.52538,0.935352958739,101.38,0.528198,48327,0.0,-0.0990908
20,-2.6569,8762.752370119095,50.4873693498,5136348,0.973416,0.951455440372,102.0,0.464987,48347,0.0,-0.13167
20,-2.66234,8766.314859628677,50.9663009006,5138404,1.29663,0.953304603696,103.43,0.427024,48367,0.0,-0.111877
21,-2.61371,8769.863316297531,50.2082070841,5140448,1.68188,0.956592667848,101.91,0.4692,48388,0.0,-0.0925948
19,-2.64363,8773.408779859543,50.5205528754,5142409,1.45096,0.95448571071,102.43,0.421099,48407,0.0,-0.10624
20,-2.63932,8776.94022512436,50.7241266517,5144536,1.4166,0.949780777097,102.7,0.34615,48427,0.0,-0.116448
20,-2.65382,8780.471229076385,50.3364909848,5146571,1.55145,0.949082218111,102.23,0.522596,48447,0.0,-0.10237
20,-2.64524,8783.955526828766,50.4719599781,5148593,2.81979,0.950636956841,101.89,0.373378,48467,0.0,-0.059107
21,-2.6574,8787.43989109993,50.5952902512,5150648,1.11684,0.953696388751,102.0,0.396303,48488,0.0,-0.118415
20,-2.65105,8790.924014568329,50.128589322,5152714,1.06845,0.961887657642,101.61,0.301317,48508,0.0,-0.124454
19,-2.68508,8794.400350093842,50.4701788842,5154770,1.27564,0.92580691725,102.34,0.471199,48527,0.0,-0.115079
21,-2.71184,8797.894104480743,50.0670629727,5156847,1.14192,0.948099400848,101.43,0.452334,48548,0.0,-0.115819
20,-2.68751,8801.397065877914,49.958473167,5158857,1.84363,0.948739711195,101.25,0.419277,48568,0.0,-0.0707221
20,-2.69325,8804.892795562744,50.4163470718,5160870,0.985904,0.949053756893,102.22,0.433579,48588,0.0,-0.108575
21,-2.71198,8808.415947914124,50.0131032336,5162998,1.14052,0.934289626777,101.64,0.394731,48609,0.0,-0.126017
20,-2.71476,8811.924664258957,49.3047131731,5164975,1.67507,0.945570036769,100.52,0.398614,48629,0.0,-0.0995954
21,-2.68858,8815.408480882645,49.452292781,5167090,10.1089,0.949761170894,100.77,0.377668,48650,0.0,0.089562
19,-2.70453,8818.924100160599,49.9458467325,5169149,1.80639,0.938228260726,101.96,0.351062,48669,0.0,-0.107415
20,-2.70087,8822.3928399086,50.2111583758,5171148,0.749815,0.950473055243,101.82,0.38122,48689,0.0,-0.144862
21,-2.68955,8825.892829418182,49.7228771486,5173157,1.22758,0.957723453641,100.83,0.38203,48710,0.0,-0.103622
20,-2.68768,8829.377194404602,50.1665635677,5175253,1.54088,0.931061662734,101.77,0.33946,48730,0.0,-0.100864
20,-2.69385,8832.853376150131,50.1965590288,5177300,0.779558,0.922598414123,102.1,0.451596,48750,0.0,-0.136809
21,-2.72884,8836.362215518951,49.0495075053,5179337,0.931719,0.939781337976,99.91,0.434802,48771,0.0,-0.126891
17,-2.72195,8839.862062215805,50.0174489131,5181339,0.961922,0.950642857701,102.67,0.3608,48788,0.0,-0.14341
21,-2.74137,8843.362013816833,50.7449958004,5183452,0.796918,0.934457302094,103.67,0.442023,48809,0.0,-0.132703
18,-2.68501,8846.846020698547,51.6839998288,5185522,7.88763,0.945381980389,105.3,0.342149,48827,0.0,0.0719209
20,-2.70709,8850.34601020813,51.2620489622,5187507,0.504949,0.931387625635,104.67,0.542391,48847,0.0,-0.13034
18,-2.70799,8853.830374717712,53.0758209635,5189553,1.09476,0.92515860498,108.01,0.481981,48865,0.0,-0.116971
18,-2.713,8857.330363750458,53.2376384085,5191551,5.55317,0.946411080658,108.56,0.560668,48883,0.0,0.063963
20,-2.71303,8860.862426996231,52.7499484246,5193639,0.546396,0.956090033054,107.72,0.530532,48903,0.0,-0.143337
18,-2.73871,8864.394508361816,52.9081567183,5195660,0.598194,0.943346250802,109.17,0.454261,48921,0.0,-0.13332
19,-2.75771,8867.924169301987,53.0038464146,5197751,0.452065,0.931824028492,109.87,0.418376,48940,0.0,-0.136133
20,-2.76897,8871.435276269913,51.9756840938,5199853,0.554541,0.948341850191,108.13,0.57179,48960,0.0,-0.141965
20,-2.79977,8874.971104383469,50.7351709175,5201829,0.520604,0.958142407238,106.07,0.464707,48980,0.0,-0.137701
19,-2.79453,8878.517972707748,50.6786335822,5203833,0.509363,0.941615067422,106.28,0.560887,48999,0.0,-0.133317
21,-2.81518,8882.04941534996,49.4618072485,5205937,0.629178,0.944244649261,103.57,0.50528,49020,0.0,-0.130309
19,-2.79188,8885.56499171257,49.5389821132,5208033,1.24435,0.949131943285,103.82,0.429524,49039,0.0,-0.135088
20,-2.78805,8889.136240243912,49.6163846019,5210112,2.71268,0.923211045563,104.13,0.383885,49059,0.0,-0.0160748
21,-2.80643,8892.675438165665,48.9665565676,5212105,0.466925,0.963726241142,102.76,0.568013,49080,0.0,-0.14495
20,-2.80559,8896.17417550087,48.6318496008,5214119,0.74167,0.957172989845,101.3,0.418251,49100,0.0,-0.136818
21,-2.78458,8899.674794912338,48.9673167558,5216217,0.740523,0.950131390244,101.74,0.583838,49121,0.0,-0.134527
18,-2.76224,8903.220872879028,49.3038209382,5218286,0.98976,0.941046934575,102.53,0.409642,49139,0.0,-0.13411
19,-2.78259,8906.737308502197,49.501384301,5220328,1.17531,0.932779125869,103.28,0.523547,49158,0.0,-0.125188
18,-2.79093,8910.253226518631,51.5418969336,5222379,1.88817,0.938659202307,107.02,0.38505,49176,0.0,-0.104845
20,-2.79585,8913.768026590347,51.8629181472,5224417,1.23258,0.952357143164,107.55,0.50316,49196,0.0,-0.115599
19,-2.81838,8917.268017292023,52.5157146571,5226428,0.77145,0.935679458082,108.16,0.455213,49215,0.0,-0.135211
20,-2.84223,8920.799677610397,51.9546500369,5228464,1.51635,0.958570752293,107.02,0.46985,49235,0.0,-0.0843885
19,-2.84137,8924.299458503723,51.5225284611,5230484,3.06121,0.938215103,105.73,0.560613,49254,0.0,-0.0550284
19,-2.81601,8927.783487558365,51.9549210717,5232599,2.52318,0.927967406809,106.15,0.566859,49273,0.0,-0.0508645
21,-2.81531,8931.267852306366,51.1937187045,5234611,1.37084,0.950231682509,104.2,0.619651,49294,0.0,-0.120065
22,-2.82808,8934.767841339111,50.2530679424,5236715,4.29427,0.945770874619,102.08,0.533952,49316,0.0,-0.0169457
20,-2.79904,8938.252207279205,50.4027059752,5238743,2.16414,0.944145765156,101.71,0.442582,49336,0.0,-0.0698459
20,-2.80836,8941.752195358276,49.899497939,5240789,0.918057,0.947663802654,100.49,0.45796,49356,0.0,-0.134075
21,-2.80344,8945.236560106277,48.4607437114,5242749,0.850057,0.936300069094,97.86,0.418678,49377,0.0,-0.128239
20,-2.79903,8948.736550807953,48.9498923962,5244794,2.16222,0.934213884175,98.93,0.461081,49397,0.0,-0.0461361
22,-2.76655,8952.26071858406,48.8903990934,5246923,0.897411,0.936246491969,99.06,0.700374,49419,0.0,-0.126044
20,-2.75008,8955.737068653107,49.0152137558,5248961,2.13306,0.94362179935,99.44,0.45159,49439,0.0,-0.0615218
20,-2.73796,8959.230964422226,49.2960235463,5251054,1.56344,0.935762286186,100.28,0.576204,49459,0.0,-0.124571
19,-2.74469,8962.736628055573,49.868696812,5253036,0.999141,0.944089204073,101.54,0.64361,49478,0.0,-0.13318
22,-2.74404,8966.237437725067,48.9625396696,5255085,1.02014,0.957178507,99.78,0.45356,49500,0.0,-0.118759
22,-2.79307,8969.752831697464,49.0476428836,5257206,0.906736,0.953823179007,100.03,0.56632,49522,0.0,-0.130466
20,-2.78156,8973.234609365463,48.61933327,5259169,1.09265,0.933746546507,99.05,0.655904,49542,0.0,-0.119898
21,-2.75853,8976.75248169899,48.6611505635,5261305,1.08048,0.933639682829,99.09,0.539369,49563,0.0,-0.123094
20,-2.76108,8980.26373052597,48.3562363264,5263334,1.2733,0.933993987739,98.64,0.61726,49583,0.0,-0.118752
19,-2.74385,8983.75404882431,49.6677028874,5265401,1.81431,0.929146267474,101.15,0.459457,49602,0.0,-0.0998358
19,-2.67968,8987.253429889679,50.7796813628,5267435,10.5386,0.921372972429,103.12,0.573869,49621,0.0,0.137159
20,-2.67789,8990.783455610275,50.4523994822,5269410,4.2859,0.831966996193,103.36,0.565299,49641,0.0,-0.0774664
22,-2.64099,8994.29947090149,50.1900571025,5271528,3.64295,0.869564116001,102.23,1.88589,49663,0.0,0.0352587
21,-2.63977,8997.830365657806,49.2070326587,5273487,6.16617,0.909336522222,100.01,0.893132,49684,0.0,0.0509726
22,-2.53567,9001.36286330223,48.5656707266,5275635,13.3831,0.93609277159,98.8,0.654876,49706,0.0,0.139539
19,-2.53743,9004.941592216492,47.4782650198,5277675,0.505397,0.937836766243,97.33,0.660599,49725,0.0,-0.120926
18,-2.53827,9008.486698150635,48.8827767674,5279701,1.30444,0.916553214192,100.39,0.69061,49743,0.0,-0.116044
23,-2.54206,9012.040895462036,48.3308236644,5281748,0.746496,0.917280063033,100.05,0.95871,49766,0.0,-0.112939
18,-2.543,9015.601049900055,49.5125976957,5283772,0.458065,0.922592312098,102.85,0.775223,49784,0.0,-0.131634
21,-2.54378,9019.17466211319,49.0350102029,5285810,0.545537,0.916594624519,102.52,0.900396,49805,0.0,-0.131763
22,-2.5507,9022.736638307571,48.1011655621,5287919,1.83027,0.923974737525,100.61,0.767235,49827,0.0,-0.0881662
21,-2.54486,9026.283502578735,47.3144195274,5289972,0.66111,0.92470998317,98.7,0.832566,49848,0.0,-0.122562
18,-2.54648,9029.814742088318,48.4632367812,5291857,0.53907,0.898111343384,101.09,0.81676,49866,0.0,-0.130364
20,-2.54641,9033.377231359482,48.4123224535,5294049,0.591942,0.937808062881,101.06,0.815902,49886,0.0,-0.134119
20,-2.54362,9036.939722061157,48.4645498917,5296027,0.764367,0.94320968166,101.35,0.569373,49906,0.0,-0.129491
21,-2.53594,9040.48658490181,48.6963660533,5298081,0.709233,0.92824998498,101.62,0.732008,49927,0.0,-0.117176
20,-2.54034,9044.033482313156,49.6489359905,5300190,0.900699,0.95576762408,103.22,0.563601,49947,0.0,-0.11858
19,-2.55581,9047.580346822739,49.79697958,5302233,1.07956,0.949600521475,103.76,0.672456,49966,0.0,-0.122032
