loss_kl,EpThisIter,EpLenMean,loss_pol_surr,loss_ent,loss_vf_loss,loss_pol_entpen,ev_tdlam_before,EpRewMean,TimestepsSoFar,TimeElapsed,EpisodesSoFar
0.0172298,2,1000.0,-0.0157552,-0.151647,0.0196297,0.0,0.997810465517,57.4758195046,458000,386.8867747783661,458
0.0431475,2,1000.0,-0.00424838,-0.16642,0.0185513,0.0,0.998196003726,57.5841251654,460000,388.6229193210602,460
0.0137083,2,1000.0,-0.00989338,-0.174116,0.0180556,0.0,0.998343656422,58.1377972625,462000,390.3250308036804,462
0.0234307,2,1000.0,-0.0177954,-0.173939,0.0243792,0.0,0.99774260819,58.2976910154,464000,392.0593843460083,464
0.0216196,2,1000.0,-0.0116091,-0.155949,0.0214653,0.0,0.997913485393,58.4478300183,466000,393.76248717308044,466
0.0199015,2,1000.0,-0.0152853,-0.174665,0.021548,0.0,0.998017449398,58.5861177986,468000,395.48102021217346,468
0.0300472,3,1000.0,-0.00868731,-0.203777,0.0225711,0.0,0.998405563878,58.85126212,471000,397.1838130950928,471
0.0275397,2,1000.0,-0.0158942,-0.20298,0.0267455,0.0,0.997706291033,58.9935027337,473000,398.8867175579071,473
0.031907,2,1000.0,-0.0244656,-0.182948,0.0239128,0.0,0.997757815989,59.1239396628,475000,400.62236070632935,475
0.0114564,2,1000.0,-0.0194395,-0.17718,0.018593,0.0,0.998126126477,59.3525813416,477000,402.3251373767853,477
0.0320926,2,1000.0,-0.00266164,-0.17417,0.0170339,0.0,0.998368356959,59.5529036905,479000,404.0592534542084,479
0.0349014,2,1000.0,-0.00220185,-0.161856,0.0161096,0.0,0.998652637121,59.7029124855,481000,405.7779235839844,481
0.0170613,2,1000.0,-0.0186409,-0.180701,0.0251612,0.0,0.997579061659,59.8427473775,483000,407.49745893478394,483
0.020204,2,1000.0,-0.0112996,-0.162227,0.0162206,0.0,0.998354731244,59.9619123317,485000,409.2152314186096,485
0.021067,2,1000.0,-0.0193883,-0.144306,0.0223031,0.0,0.998171395739,60.1646752784,487000,410.9498715400696,487
0.0204728,2,1000.0,-0.0173035,-0.145136,0.0181973,0.0,0.998328335118,60.2844683603,489000,412.6687891483307,489
0.0352045,2,1000.0,-0.00610224,-0.165793,0.0292463,0.0,0.997497597011,60.4300050093,491000,414.3873522281647,491
0.0208366,2,1000.0,-0.0136741,-0.192718,0.0343795,0.0,0.99720174144,60.6022852266,493000,416.10641527175903,493
0.0222544,2,1000.0,-0.0181801,-0.213565,0.040051,0.0,0.997218862176,60.7377134773,495000,417.82512068748474,495
0.0265768,2,1000.0,-0.0161467,-0.191542,0.0238319,0.0,0.99783288152,60.9500275211,497000,419.52744364738464,497
0.0488692,2,1000.0,-0.00764328,-0.173551,0.0382905,0.0,0.996557333739,61.126228183,499000,421.2521996498108,499
0.0527371,2,1000.0,-0.0186418,-0.182253,0.0290654,0.0,0.997330654645,61.2494581926,501000,422.94960260391235,501
0.0215809,2,1000.0,-0.0196506,-0.203841,0.0213482,0.0,0.997877896763,61.403337747,503000,424.66806721687317,503
0.0121124,2,1000.0,-0.0145413,-0.21743,0.0123115,0.0,0.998830729513,61.5505875306,505000,426.3874440193176,505
0.0254016,2,1000.0,-0.0161284,-0.229053,0.0132196,0.0,0.998841570108,61.6876345502,507000,428.0906162261963,507
0.0159976,2,1000.0,-0.0129721,-0.241475,0.0164309,0.0,0.998611208866,61.861666845,509000,429.8258476257324,509
0.0168901,3,1000.0,-0.0157681,-0.24047,0.024277,0.0,0.99828577647,62.0326387956,512000,431.5433268547058,512
0.0222359,2,1000.0,-0.015024,-0.254375,0.0098509,0.0,0.999279298529,62.1940882575,514000,433.26283073425293,514
0.0169277,2,1000.0,-0.0152788,-0.260661,0.0151702,0.0,0.998521723668,62.2891570984,516000,434.98135209083557,516
0.0202742,2,1000.0,-0.0173088,-0.281605,0.015291,0.0,0.998585965717,62.4632408091,518000,436.71589040756226,518
0.0209638,2,1000.0,-0.0199382,-0.288596,0.0201041,0.0,0.998039542232,62.6027218485,520000,438.4336817264557,520
0.0390845,2,1000.0,-0.0120965,-0.276089,0.0248546,0.0,0.997935319319,62.7484739121,522000,440.16803765296936,522
0.0195068,2,1000.0,-0.00958474,-0.316052,0.0199778,0.0,0.99831613386,62.9166509693,524000,441.87180280685425,524
0.0311099,2,1000.0,-0.0179798,-0.314219,0.0252522,0.0,0.997633938445,63.0640147242,526000,443.5906102657318,526
0.0226461,2,1000.0,-0.0163248,-0.31585,0.0384652,0.0,0.996716841124,63.2234944222,528000,445.2932541370392,528
0.0219706,2,1000.0,-0.0223098,-0.314082,0.0316989,0.0,0.997214700095,63.3869790942,530000,446.99735021591187,530
0.0169576,2,1000.0,-0.0209758,-0.329845,0.0288217,0.0,0.997562793316,63.5382301225,532000,448.70453810691833,532
0.0152948,2,1000.0,-0.0234387,-0.325148,0.0186831,0.0,0.998428456485,63.7031369362,534000,450.4181044101715,534
0.025623,2,1000.0,-0.0140312,-0.306575,0.0247579,0.0,0.998202671413,63.8349655157,536000,452.1527144908905,536
0.0196133,2,1000.0,-0.014,-0.319575,0.02587,0.0,0.998104525264,63.9729373171,538000,453.8718945980072,538
0.0276417,2,1000.0,-0.0121751,-0.320234,0.0202792,0.0,0.998273855424,64.1145574291,540000,455.5748836994171,540
0.0272216,2,1000.0,-0.00820628,-0.301054,0.0335446,0.0,0.997400891501,64.1760575187,542000,457.2942955493927,542
0.0172004,2,1000.0,-0.0192621,-0.316853,0.0248949,0.0,0.998088240623,64.2614144823,544000,459.01172161102295,544
0.029363,2,1000.0,-0.0112511,-0.336705,0.022972,0.0,0.998286836897,64.3268421009,546000,460.7309236526489,546
0.0195692,2,1000.0,-0.0207913,-0.349851,0.015464,0.0,0.998379060999,64.3914555678,548000,462.4504072666168,548
0.0192825,2,1000.0,-0.0176475,-0.349871,0.0174362,0.0,0.998349990812,64.425155517,550000,464.1496560573578,550
0.0181878,2,1000.0,-0.019615,-0.359568,0.0186073,0.0,0.998537055799,64.5171587232,552000,465.938010931015,552
0.0307981,3,1000.0,-0.0132462,-0.365744,0.0300518,0.0,0.99795381329,64.6587132132,555000,467.65252017974854,555
0.0205515,2,1000.0,-0.0154555,-0.389049,0.0222002,0.0,0.998533717822,64.7445424153,557000,469.37157106399536,557
0.0172401,2,1000.0,-0.016259,-0.390342,0.023,0.0,0.998149205814,64.8353449974,559000,471.0758306980133,559
0.0341068,2,1000.0,-0.0103902,-0.379755,0.056354,0.0,0.994658350013,64.9114734613,561000,472.7896819114685,561
0.0374567,2,1000.0,-0.0121828,-0.404886,0.0164648,0.0,0.99820369517,65.0121982901,563000,474.49685859680176,563
0.0244551,2,1000.0,-0.0165409,-0.435142,0.0247304,0.0,0.997678023297,65.1354530756,565000,476.2000699043274,565
0.0233405,2,1000.0,-0.0138792,-0.44509,0.0219033,0.0,0.998230149504,65.2548694036,567000,477.9042532444,567
0.0231872,2,1000.0,-0.00809331,-0.445427,0.0185916,0.0,0.998459778493,65.4024005263,569000,479.6216547489166,569
0.0663754,2,1000.0,0.000513443,-0.440501,0.0279666,0.0,0.998019711114,65.4230032249,571000,481.33992099761963,571
0.0217358,2,1000.0,-0.0217216,-0.474964,0.0174225,0.0,0.997798635159,65.440427265,573000,483.0593891143799,573
0.0186009,2,1000.0,-0.0171484,-0.476045,0.0127183,0.0,0.998776223976,65.4965609429,575000,484.7623770236969,575
0.0184465,2,1000.0,-0.0172997,-0.492273,0.0232816,0.0,0.997878169408,65.4933603403,577000,486.4808337688446,577
0.015283,2,1000.0,-0.0182436,-0.530249,0.0147853,0.0,0.998535793042,65.5402986145,579000,488.20062923431396,579
0.0322605,2,1000.0,-0.018061,-0.553841,0.0132174,0.0,0.998512274702,65.5841391807,581000,489.919282913208,581
0.0278559,2,1000.0,-0.01018,-0.569523,0.0117772,0.0,0.998831929639,65.5916595875,583000,491.63671112060547,583
0.0368791,2,1000.0,-0.00731978,-0.596998,0.0206351,0.0,0.998139695148,65.6567404604,585000,493.3554434776306,585
0.0182744,2,1000.0,-0.0179319,-0.612694,0.0239169,0.0,0.997806112282,65.6761729665,587000,495.07821822166443,587
0.0249199,2,1000.0,-0.0139581,-0.605709,0.0260305,0.0,0.997741158819,65.6995906423,589000,496.79318404197693,589
0.0334555,2,1000.0,-0.018383,-0.601274,0.0362404,0.0,0.997106852941,65.6973015113,591000,498.5090448856354,591
0.0614241,2,1000.0,-0.00101744,-0.620697,0.0354887,0.0,0.9972616171,65.7334676437,593000,500.2152066230774,593
0.0309729,2,1000.0,-0.0169347,-0.61046,0.031276,0.0,0.997280984186,65.7780161263,595000,501.91925573349,595
0.0573031,3,1000.0,-0.00771209,-0.615897,0.0457757,0.0,0.99703490315,65.8433207708,598000,503.6216263771057,598
9.98973,2,1000.0,0.122841,-0.594134,0.0207539,0.0,0.998085947707,65.8590524224,600000,505.3413043022156,600
0.0196916,2,1000.0,-0.0135992,-0.566633,0.929845,0.0,0.653567790985,65.0978321983,602000,507.0599756240845,602
0.0222723,2,1000.0,-0.00498408,-0.575472,0.689679,0.0,0.932112768292,64.3523479798,604000,508.7930088043213,604
0.0227589,2,1000.0,-0.015133,-0.5881,0.763284,0.0,0.941227968782,63.577333966,606000,510.5273416042328,606
0.0146995,2,1000.0,-0.0236922,-0.589916,0.521172,0.0,0.97011455521,62.7407108562,608000,512.2620122432709,608
0.0180426,2,1000.0,-0.0178002,-0.587141,0.133623,0.0,0.990219242871,61.9820465568,610000,513.9966931343079,610
0.0163436,2,1000.0,-0.0111011,-0.580337,0.45094,0.0,0.973470430821,61.2895899771,612000,515.7307901382446,612
0.027822,2,1000.0,-0.0267595,-0.561777,0.215845,0.0,0.934330262244,60.2758816651,614000,517.4650545120239,614
0.012935,2,1000.0,-0.0117394,-0.564261,0.273314,0.0,0.982559969649,59.5306246082,616000,519.1992666721344,616
0.0109262,2,1000.0,-0.0211484,-0.583548,0.214894,0.0,0.982177047059,58.7784012739,618000,520.9497497081757,618
0.0124346,2,1000.0,-0.0214586,-0.601238,0.215495,0.0,0.984034340829,58.0312748674,620000,522.669561624527,620
0.0123975,2,1000.0,-0.0205431,-0.613891,0.400783,0.0,0.967215303332,57.3857573787,622000,524.4508016109467,622
0.0304403,2,1000.0,-0.0171329,-0.613072,0.1519,0.0,0.988974901848,56.6665508093,624000,526.1687517166138,624
0.0177832,2,1000.0,-0.0235408,-0.628051,0.115402,0.0,0.992039947771,55.9483445668,626000,527.9023344516754,626
0.0232005,2,1000.0,-0.0242702,-0.668035,0.115206,0.0,0.987442677841,55.3433007116,628000,529.6251821517944,628
0.0162178,2,1000.0,-0.0134457,-0.639705,0.122095,0.0,0.986313267611,54.8261516994,630000,531.356475353241,630
0.0407708,2,1000.0,-0.00631507,-0.635946,0.190227,0.0,0.982057388872,54.2686223317,632000,533.0905888080597,632
0.0217266,2,1000.0,-0.00563355,-0.64064,0.0816754,0.0,0.989095065743,53.6733350161,634000,534.8251314163208,634
0.0174795,2,1000.0,-0.0175228,-0.676177,0.089395,0.0,0.984609147534,53.136883679,636000,536.5431997776031,636
0.0134858,2,1000.0,-0.0219653,-0.668875,0.121968,0.0,0.987980952486,52.5571021638,638000,538.262038230896,638
0.0469761,3,1000.0,-0.0184473,-0.665772,0.0852815,0.0,0.993588843849,51.6618938478,641000,539.9817845821381,641
0.0181876,2,1000.0,-0.0248095,-0.647392,0.138364,0.0,0.98646665737,51.182969178,643000,541.7148585319519,643
0.0260433,2,1000.0,-0.017288,-0.649356,0.11607,0.0,0.986728211865,50.7557290464,645000,543.4353225231171,645
0.0215716,2,1000.0,-0.0246859,-0.648125,0.103071,0.0,0.988641072996,50.3145304616,647000,545.1525003910065,647
0.0361092,2,1000.0,-0.0237,-0.668452,0.0593344,0.0,0.993069421966,49.8756900414,649000,546.8875379562378,649
0.0211991,2,1000.0,-0.0261024,-0.683466,0.063051,0.0,0.992291837465,49.4752820166,651000,548.6068735122681,651
0.0310516,2,1000.0,-0.0209735,-0.68994,0.0428705,0.0,0.994966797065,49.0461835649,653000,550.3404204845428,653
0.0238625,2,1000.0,-0.0241996,-0.714321,0.0473093,0.0,0.994794692378,48.5993683269,655000,552.0602226257324,655
0.0286108,2,1000.0,-0.0239906,-0.737322,0.0660181,0.0,0.994499033317,48.1571979038,657000,553.8098285198212,657
0.0145846,2,1000.0,-0.0183658,-0.74192,0.0312377,0.0,0.995108863339,47.7771308533,659000,555.5273337364197,659
0.0153815,2,1000.0,-0.0263139,-0.76116,0.0389328,0.0,0.995840012096,47.3674113396,661000,557.2636559009552,661
0.019139,2,1000.0,-0.0265881,-0.765487,0.0527163,0.0,0.994941778481,46.9507114426,663000,558.9812211990356,663
0.0199653,2,1000.0,-0.0202696,-0.764675,0.0507081,0.0,0.995250945911,46.5098258626,665000,560.6993856430054,665
0.0142994,2,1000.0,-0.0190365,-0.787291,0.0257957,0.0,0.996426929021,46.0018616387,667000,562.4189307689667,667
0.025231,2,1000.0,-0.0282552,-0.819758,0.0361302,0.0,0.996595268836,45.5961860724,669000,564.1523544788361,669
0.0211806,2,1000.0,-0.0239268,-0.809168,0.0392111,0.0,0.995212514885,45.2286247605,671000,565.8724601268768,671
0.0272103,2,1000.0,-0.0210043,-0.809284,0.031866,0.0,0.996876873076,44.9637205035,673000,567.6130514144897,673
0.0357192,2,1000.0,-0.0101539,-0.812619,0.0427603,0.0,0.995207632892,44.6446631478,675000,569.3719041347504,675
0.0243955,2,1000.0,-0.0264254,-0.804491,0.0297122,0.0,0.996537673986,44.2743099292,677000,571.1842594146729,677
0.024974,2,1000.0,-0.0195811,-0.787865,0.0374515,0.0,0.995722684544,43.8432150348,679000,573.0121259689331,679
0.0323433,2,1000.0,-0.0206587,-0.797649,0.0254959,0.0,0.997568992199,43.5542229612,681000,574.824387550354,681
0.0239148,3,1000.0,-0.0226339,-0.816535,0.0475495,0.0,0.995759358164,43.1125478677,684000,576.6531014442444,684
0.122215,2,1000.0,-0.0279725,-0.82295,0.0278672,0.0,0.955649267882,42.6855652619,686000,578.4653022289276,686
0.0421379,2,1000.0,-0.0277393,-0.814283,0.0707334,0.0,0.938297219574,42.1834238153,688000,580.3087182044983,688
0.0484072,2,1000.0,-0.0224753,-0.810451,0.0401805,0.0,0.992078166455,41.8062276182,690000,582.1212115287781,690
0.0236943,2,1000.0,-0.0196142,-0.813085,0.0309067,0.0,0.995635240339,41.4710659938,692000,583.9500682353973,692
0.0366984,2,1000.0,-0.00377263,-0.80592,0.0221454,0.0,0.997175652068,41.1593575331,694000,585.7774062156677,694
0.0242285,2,1000.0,-0.0249049,-0.834451,0.0356455,0.0,0.994685871527,40.8319632616,696000,587.6056787967682,696
0.0402288,2,1000.0,-0.0157459,-0.844622,0.0360091,0.0,0.99605321791,40.4964432966,698000,589.4179718494415,698
0.0314934,2,1000.0,-0.0172204,-0.865503,0.0330327,0.0,0.99604655616,40.2979232108,700000,591.2574009895325,700
0.0371849,2,1000.0,-0.0321319,-0.879125,0.0378617,0.0,0.994866129477,40.7796795246,702000,593.0586438179016,702
0.0403389,2,1000.0,-0.022041,-0.867124,0.0558101,0.0,0.991919191554,41.281084895,704000,594.8961861133575,704
0.0199208,2,1000.0,-0.0294707,-0.89995,0.0438152,0.0,0.99536969373,41.7748581329,706000,596.7156167030334,706
0.033088,2,1000.0,-0.0120402,-0.895778,0.0410082,0.0,0.994419696275,42.3719355286,708000,598.5434594154358,708
0.0279488,2,1000.0,-0.0233324,-0.910265,0.0493542,0.0,0.994939306751,42.9135487071,710000,600.3559322357178,710
0.0285469,2,1000.0,-0.0212295,-0.934915,0.0606113,0.0,0.99292714987,43.4033334054,712000,602.1840629577637,712
0.045498,2,1000.0,-0.0182856,-0.939613,0.0303839,0.0,0.996587084373,44.2394592287,714000,603.9963994026184,714
0.0349742,2,1000.0,-0.0184121,-0.949457,0.0610042,0.0,0.993013177533,44.7923051855,716000,605.83083152771,716
0.0257136,2,1000.0,-0.0206363,-0.957296,0.048679,0.0,0.994536343031,45.4090533331,718000,607.6372404098511,718
0.0318242,2,1000.0,-0.0170141,-0.945571,0.0370818,0.0,0.995375445578,45.9693049654,720000,609.4506175518036,720
0.0431953,2,1000.0,-0.0182917,-0.951492,0.0593049,0.0,0.992899883073,46.4012599003,722000,611.2617967128754,722
0.0360156,2,1000.0,-0.0217062,-0.962971,0.0344862,0.0,0.993730534799,46.9205886143,724000,613.0746142864227,724
0.0391714,3,1000.0,-0.0138999,-0.962583,0.0600538,0.0,0.99536865158,47.6432057154,727000,614.7973766326904,727
0.0274015,2,1000.0,-0.0212932,-0.956404,0.0305245,0.0,0.996763634728,48.1511342685,729000,616.5287144184113,729
0.0344924,2,1000.0,-0.024227,-0.974201,0.0481825,0.0,0.994844156317,48.4430226196,731000,618.2548177242279,731
0.0232622,2,1000.0,-0.0244358,-0.966965,0.0762736,0.0,0.992414301261,49.0597459348,733000,619.9805912971497,733
0.025689,2,1000.0,-0.0265478,-0.968328,0.0467907,0.0,0.99410328269,49.5281259122,735000,621.6849482059479,735
0.0296959,2,1000.0,-0.0222919,-0.958872,0.0819506,0.0,0.990178706124,49.9300827926,737000,623.4183359146118,737
0.0217714,2,1000.0,-0.0159205,-0.97665,0.0595705,0.0,0.993387816008,50.4007892447,739000,625.1222407817841,739
0.0254923,2,1000.0,-0.0201072,-0.979953,0.0540673,0.0,0.993541484233,51.0305316316,741000,626.8412091732025,741
0.0293042,2,1000.0,-0.0110124,-0.981575,0.0577563,0.0,0.994027981535,51.4338176296,743000,628.5513319969177,743
0.0364662,2,1000.0,-0.00834959,-0.993196,0.0625724,0.0,0.992344872095,51.8308554966,745000,630.2631578445435,745
0.0328336,2,1000.0,-0.0225955,-0.97557,0.0602611,0.0,0.993130877614,52.3038746787,747000,631.9654731750488,747
0.0345565,2,1000.0,-0.0145501,-0.983008,0.0564243,0.0,0.993943252135,52.7136575353,749000,633.668244600296,749
0.0251506,2,1000.0,-0.0215641,-0.981409,0.0748444,0.0,0.991953191347,53.1329460361,751000,635.38774061203,751
0.034759,2,1000.0,-0.0123972,-0.97768,0.0594206,0.0,0.993800673634,53.5877192732,753000,637.105795621872,753
0.0245162,2,1000.0,-0.0257456,-0.988417,0.0563834,0.0,0.994581196457,54.0355465415,755000,638.8244092464447,755
0.0279835,2,1000.0,-0.0197702,-0.986057,0.0747165,0.0,0.991488757543,54.4818308961,757000,640.5434591770172,757
0.0227272,2,1000.0,-0.0245485,-0.995865,0.0549477,0.0,0.994120111689,54.9113414161,759000,642.2620937824249,759
0.0285856,2,1000.0,-0.0235128,-0.995665,0.0721124,0.0,0.992198212538,55.3750391434,761000,643.9808795452118,761
0.0296352,2,1000.0,-0.0163908,-0.998055,0.0704391,0.0,0.993007766549,55.7955956523,763000,645.7153687477112,763
0.0250747,2,1000.0,-0.0231853,-0.996744,0.0494108,0.0,0.994788945653,56.2839811369,765000,647.4185476303101,765
0.0268352,3,1000.0,-0.0251056,-0.991123,0.0924106,0.0,0.990640984848,57.0458364788,768000,649.1527831554413,768
0.0271975,2,1000.0,-0.0199167,-0.963836,0.123642,0.0,0.989997721277,57.38975551,770000,650.8558678627014,770
0.0324924,2,1000.0,-0.0190689,-0.967275,0.0618959,0.0,0.993282090873,57.8137301255,772000,652.5901839733124,772
0.0203443,2,1000.0,-0.016195,-0.983086,0.0972132,0.0,0.990012353286,58.3149518462,774000,654.2937443256378,774
0.0339419,2,1000.0,-0.0167201,-1.00188,0.0564113,0.0,0.994227728341,58.7391748114,776000,656.0161986351013,776
0.0270006,2,1000.0,-0.024211,-0.99193,0.088617,0.0,0.991591745056,59.1981259667,778000,657.7308411598206,778
0.0503871,2,1000.0,-0.0106651,-1.00143,0.0453279,0.0,0.994637934957,59.5631809388,780000,659.4497709274292,780
0.0387,2,1000.0,-0.0211066,-0.984021,0.0893823,0.0,0.99122676719,59.9141984691,782000,661.1537892818451,782
0.0244234,2,1000.0,-0.0193535,-0.962555,0.0312963,0.0,0.994592227973,60.3842954026,784000,662.8713207244873,784
0.0282181,2,1000.0,-0.0151901,-0.961647,0.0450529,0.0,0.994445830118,60.8486366207,786000,664.5749266147614,786
0.0207874,2,1000.0,-0.0143762,-0.951042,0.0383951,0.0,0.993658789899,61.3499751676,788000,666.2934212684631,788
0.0256129,2,1000.0,-0.0201249,-0.958709,0.0292346,0.0,0.996214900864,61.8593320278,790000,668.0278170108795,790
0.0295706,2,1000.0,-0.026984,-0.949289,0.0292989,0.0,0.99619933241,62.3281750165,792000,669.7306509017944,792
0.0292468,2,1000.0,-0.0203041,-0.946628,0.038382,0.0,0.996311960043,62.7741788102,794000,671.4657528400421,794
0.0257332,2,1000.0,-0.0248705,-0.953705,0.0249131,0.0,0.996998512652,63.2609598182,796000,673.1743772029877,796
0.0390626,2,1000.0,-0.016054,-0.967937,0.0522439,0.0,0.995557577815,63.735478167,798000,674.9285681247711,798
0.0287508,2,1000.0,-0.01506,-0.945958,0.0561203,0.0,0.993918506894,64.1050938516,800000,676.6506750583649,800
0.0254423,2,1000.0,-0.0233584,-0.951094,0.0453161,0.0,0.995124683715,64.5514804392,802000,678.3879106044769,802
0.0226967,2,1000.0,-0.0282495,-0.943089,0.0545241,0.0,0.993693243712,64.9795482151,804000,680.090704202652,804
0.0254831,2,1000.0,-0.0172689,-0.925391,0.0768907,0.0,0.991272175685,65.3396450478,806000,681.808703660965,806
0.0242244,2,1000.0,-0.0228804,-0.920906,0.104897,0.0,0.9898200389,65.7134117922,808000,683.5157833099365,808
0.0240825,3,1000.0,-0.0229384,-0.920731,0.150612,0.0,0.984632154927,66.2532131245,811000,685.231271982193,811
0.0294889,2,1000.0,-0.018786,-0.884287,0.101802,0.0,0.991615325212,66.6726143918,813000,686.9273326396942,813
0.0342457,2,1000.0,-0.022264,-0.88816,0.0568212,0.0,0.990866439417,67.0155913069,815000,688.6524376869202,815
0.0228369,2,1000.0,-0.0213661,-0.891247,0.0622655,0.0,0.9926771014,67.4391094953,817000,690.35680103302,817
0.0252653,2,1000.0,-0.0176824,-0.891169,0.0994094,0.0,0.990113816224,67.7196945608,819000,692.0745329856873,819
0.0370673,2,1000.0,-0.00990871,-0.894888,0.0411401,0.0,0.994694290217,68.0872678856,821000,693.8096287250519,821
0.0246061,2,1000.0,-0.0117709,-0.888559,0.102051,0.0,0.990543510765,68.5154146124,823000,695.52814412117,823
0.019666,2,1000.0,-0.0155445,-0.882917,0.0477756,0.0,0.994923838414,68.8669185293,825000,697.2304816246033,825
0.0285075,2,1000.0,-0.0139125,-0.880332,0.0707804,0.0,0.992207603063,69.2723314275,827000,698.9509444236755,827
0.0228581,2,1000.0,-0.0281524,-0.897042,0.0623133,0.0,0.992671465967,69.5770516308,829000,700.6851344108582,829
0.0269427,2,1000.0,-0.0275996,-0.883373,0.110425,0.0,0.986001060344,69.9241325832,831000,702.4025061130524,831
0.017626,2,1000.0,-0.0149861,-0.893044,0.0949784,0.0,0.987691436894,70.2348970727,833000,704.1369366645813,833
0.0287853,2,1000.0,-0.0197519,-0.897106,0.0688095,0.0,0.991265990771,70.4746732782,835000,705.8404958248138,835
0.0260291,2,1000.0,-0.0157314,-0.90194,0.0561302,0.0,0.992531035095,70.7486496644,837000,707.5718224048615,837
0.0246746,2,1000.0,-0.0187176,-0.908787,0.103756,0.0,0.989410457201,70.9582115777,839000,709.2787971496582,839
0.0486157,2,1000.0,-0.0168557,-0.916566,0.0484426,0.0,0.991320220754,71.3076640923,841000,711.0125665664673,841
0.0227702,2,1000.0,-0.0182208,-0.915219,0.21636,0.0,0.96634285152,71.4846060814,843000,712.7153186798096,843
0.0240316,2,1000.0,-0.0286765,-0.906236,0.112626,0.0,0.986316953786,71.4648232901,845000,714.4337148666382,845
0.0237422,2,1000.0,-0.0208154,-0.918419,0.189648,0.0,0.97394452244,71.55919771,847000,716.1704046726227,847
0.0272251,2,1000.0,-0.0239268,-0.907725,0.110663,0.0,0.98529337626,71.9049118489,849000,717.9025919437408,849
0.0257805,2,1000.0,-0.0198269,-0.916832,0.10865,0.0,0.984789026901,72.1059714346,851000,719.6212015151978,851
0.0387323,3,1000.0,-0.0190893,-0.914999,0.190091,0.0,0.977293778211,72.4018684338,854000,721.3407030105591,854
0.0263362,2,1000.0,-0.0154862,-0.923991,0.0954582,0.0,0.987938002683,72.6110657716,856000,723.0603153705597,856
0.0157931,2,1000.0,-0.0248637,-0.918296,0.0917311,0.0,0.988956117071,72.817377093,858000,724.7929754257202,858
0.0260985,2,1000.0,-0.0255741,-0.923483,0.0964432,0.0,0.988786803558,73.0842752003,860000,726.5281193256378,860
0.0347366,2,1000.0,-0.0101408,-0.920595,0.160206,0.0,0.974230721593,73.4656129419,862000,728.2469716072083,862
0.0266628,2,1000.0,-0.015999,-0.9274,0.139593,0.0,0.977574534714,73.7724226651,864000,729.9821174144745,864
0.0416075,2,1000.0,-0.0146798,-0.907879,0.208618,0.0,0.976671651006,74.0683968765,866000,731.6995141506195,866
0.0174694,2,1000.0,-0.0217123,-0.916021,0.100684,0.0,0.987143279985,74.2725868534,868000,733.4343280792236,868
0.0236179,2,1000.0,-0.018821,-0.915674,0.308296,0.0,0.968343965709,74.5489139935,870000,735.1537401676178,870
0.0346149,2,1000.0,-0.00787688,-0.922464,0.0879794,0.0,0.987836590037,74.8592321295,872000,736.8869910240173,872
0.0241767,2,1000.0,-0.0201218,-0.901396,0.128341,0.0,0.98615553882,75.0630966192,874000,738.5901155471802,874
0.0327897,2,1000.0,-0.0233364,-0.888405,0.120078,0.0,0.98731257394,75.3399368807,876000,740.3092043399811,876
0.0293216,2,1000.0,-0.0281277,-0.892296,0.0582853,0.0,0.992024194449,75.6794310078,878000,742.0126667022705,878
0.0322115,2,1000.0,-0.0131831,-0.895787,0.146989,0.0,0.983455739915,76.0812597185,880000,743.7311792373657,880
0.0227049,2,1000.0,-0.0199763,-0.877474,0.171233,0.0,0.98037702404,76.5037410019,882000,745.4408326148987,882
0.0723755,2,1000.0,-0.0101543,-0.900352,0.409888,0.0,0.957882855088,76.7480692931,884000,747.1690855026245,884
0.376993,2,1000.0,-0.0114965,-0.913004,0.347972,0.0,0.964224610478,77.1019693025,886000,748.9189536571503,886
0.0279682,2,1000.0,-0.0104521,-0.919641,0.213506,0.0,0.973247595131,77.5733144788,888000,750.6439616680145,888
0.0305392,2,1000.0,-0.00848888,-0.938637,0.241407,0.0,0.971269179136,77.9646141742,890000,752.3555722236633,890
0.0373652,2,1000.0,-0.0193766,-0.924528,0.276458,0.0,0.967806898057,78.2826761919,892000,754.0753135681152,892
0.0375856,2,1000.0,-0.00785272,-0.917427,0.228994,0.0,0.968055788428,78.5890748394,894000,755.8093736171722,894
0.0408962,3,1000.0,-0.00709523,-0.905358,0.288606,0.0,0.976953778416,78.9907244835,897000,757.5274467468262,897
0.0211874,2,1000.0,-0.0145022,-0.904806,0.266609,0.0,0.974165819585,79.2129114404,899000,759.2618851661682,899
0.0277925,2,1000.0,-0.012067,-0.9226,0.124403,0.0,0.984999674372,79.5201448282,901000,760.9657249450684,901
0.0181438,2,1000.0,-0.0160357,-0.887655,0.227659,0.0,0.975889474154,79.854565504,903000,762.699978351593,903
0.027898,2,1000.0,-0.0131651,-0.888578,0.237169,0.0,0.972953630611,80.1859980239,905000,764.4190063476562,905
0.027345,2,1000.0,-0.0118359,-0.890272,0.187618,0.0,0.979629883543,80.5509254162,907000,766.152426481247,907
0.0307898,2,1000.0,-0.017457,-0.892405,0.224136,0.0,0.975708356127,80.9164121163,909000,767.8712708950043,909
0.0495685,2,1000.0,-0.0156476,-0.872645,0.460398,0.0,0.955264881253,81.2383718625,911000,769.5944540500641,911
0.0423282,2,1000.0,-0.004448,-0.86627,0.223361,0.0,0.974217679352,81.5783979926,913000,771.3403942584991,913
