loss_pol_entpen,EpisodesSoFar,TimestepsSoFar,TimeElapsed,loss_ent,loss_vf_loss,EpLenMean,loss_kl,EpThisIter,EpRewMean,loss_pol_surr,ev_tdlam_before
0.0,3012,941914,1025.655924797058,0.102273,437.503,467.96,0.0357195,7,1849.89550684,-0.0261626,0.932271964848
0.0,3018,943905,1028.1887407302856,0.0930781,416.672,455.33,0.026379,6,1799.7959746,-0.0202986,0.927471809089
0.0,3024,945737,1030.5559933185577,0.12334,16.435,446.33,0.0329396,6,1765.94406843,-0.0308981,0.990481922403
0.0,3031,948164,1032.6406536102295,0.117327,25.6392,439.12,0.0341037,7,1736.84080035,-0.0408715,0.991550404578
0.0,3037,950223,1034.6917734146118,0.0843653,92.823,431.47,0.0291894,6,1706.79673284,-0.0370789,0.979077840224
0.0,3042,952135,1036.7876439094543,0.0575373,12.8935,428.45,0.0468406,5,1696.88293497,-0.0452195,0.995120174717
0.0,3046,954279,1038.882489681244,0.081293,13.4958,422.88,0.0477969,4,1676.84704212,-0.0426327,0.994806129485
0.0,3051,956276,1040.993219614029,0.07876,12.8994,416.17,0.0356905,5,1651.11824989,-0.0396158,0.996178900125
0.0,3057,958359,1043.045296907425,0.061551,11.9027,405.42,0.0344973,6,1610.11906359,-0.0338355,0.996871202253
0.0,3063,960471,1045.1233131885529,0.0316299,7.17139,400.41,0.0328125,6,1592.93704065,-0.0482281,0.998465735349
0.0,3068,962306,1047.2175090312958,0.0238961,18.6457,399.92,0.0441254,5,1592.19706204,-0.0348209,0.994563425425
0.0,3074,964493,1049.3272068500519,0.0130501,8.17391,384.77,0.0326973,6,1535.94743058,-0.0474612,0.997387487907
0.0,3080,966571,1051.4432964324951,0.0305237,40.3037,379.23,0.0373625,6,1512.73044918,-0.0365936,0.989685462788
0.0,3085,968519,1053.4749233722687,0.0329044,104.567,373.34,0.0292565,5,1488.74310886,-0.0356515,0.980421459302
0.0,3091,970750,1055.5872304439545,0.0271941,15.3456,369.55,0.0409858,6,1473.63950477,-0.0422384,0.996031284798
0.0,3096,972529,1057.6778917312622,0.0227375,14.4175,362.22,0.0336394,5,1444.76467079,-0.0422173,0.995997080579
0.0,3102,974688,1059.8182702064514,0.0295939,16.7211,360.62,0.0365701,6,1437.57963708,-0.0445576,0.995540538337
0.0,3107,976550,1061.9283792972565,0.0258482,9.07089,361.54,0.0345648,5,1441.76185287,-0.0454089,0.996346364962
0.0,3113,978839,1064.0410923957825,0.00547087,9.06281,365.39,0.0339472,6,1458.81428656,-0.0483109,0.996807891876
0.0,3118,980770,1066.1781413555145,0.00243676,11.7761,368.65,0.0407742,5,1473.95797737,-0.0477647,0.995261609089
0.0,3123,982783,1068.4124467372894,0.00883472,15.6487,374.37,0.0401663,5,1494.53824657,-0.0458463,0.993789269589
0.0,3129,984975,1070.6938145160675,0.00253487,7.85863,375.04,0.0385672,6,1498.60822743,-0.0445688,0.996811571065
0.0,3133,986844,1072.9908390045166,0.00233221,9.71526,378.77,0.0378733,4,1515.08607112,-0.0313471,0.995493483264
0.0,3138,988790,1075.2108097076416,-0.0221573,7.32116,383.07,0.0422245,5,1533.98239029,-0.0423771,0.997997958446
0.0,3144,991037,1077.4624342918396,-0.0289292,7.93263,377.32,0.0317554,6,1511.31362995,-0.0384162,0.997167760506
0.0,3149,993177,1079.8218522071838,-0.02932,8.26445,375.55,0.0385901,5,1505.75475184,-0.0432569,0.997691726778
0.0,3154,995321,1082.2564430236816,-0.0320112,15.4232,381.28,0.0271126,5,1527.67207424,-0.045094,0.994457412511
0.0,3158,997117,1084.6788108348846,-0.0347011,12.5279,384.19,0.0491021,4,1539.06461349,-0.0370924,0.992946115322
0.0,3163,999049,1087.037444114685,-0.0308347,10.5962,385.78,0.0301273,5,1544.87317878,-0.0450464,0.99632192729
0.0,3168,1001254,1089.4521634578705,-0.0268258,14.6715,389.48,0.0295117,5,1559.1732535,-0.0460598,0.994752019644
