ev_tdlam_before,EpisodesSoFar,loss_vf_loss,EpLenMean,loss_pol_surr,EpRewMean,loss_ent,EpThisIter,loss_pol_entpen,TimestepsSoFar,TimeElapsed,loss_kl
-0.000260233879089,1126,68.3005,963.21,-0.00478142,963.21,0.951107,2,0.0,388985,304.7216958999634,0.00728124
-9.45329666138e-05,1128,68.2426,963.21,-0.00638676,963.21,0.956122,2,0.0,390985,306.3220498561859,0.00691819
-0.000175595283508,1130,68.3166,963.21,-0.00695047,963.21,0.961319,2,0.0,392985,307.93351769447327,0.00454621
-0.001145362854,1132,68.3219,963.21,-0.00675032,963.21,0.965401,2,0.0,394985,309.52450227737427,0.00936942
-0.00024151802063,1134,68.3868,970.32,-0.00731743,970.32,0.963467,2,0.0,396985,311.1283872127533,0.0168074
0.0017676949501,1136,57.8745,970.32,-0.00798741,970.32,0.966785,2,0.0,398985,312.7222156524658,0.0156106
0.0418221354485,1138,56.4194,970.32,-0.0101708,970.32,0.948468,2,0.0,400985,314.3240559101105,0.0134751
-0.0860676765442,1140,69.0572,970.32,-0.00764838,970.32,0.947601,2,0.0,402985,315.92567014694214,0.00867493
-0.00109207630157,1142,68.717,976.77,-0.00501221,976.77,0.953663,2,0.0,404985,317.5275356769562,0.00532417
0.00162607431412,1144,67.4549,985.58,-0.00737105,985.58,0.957211,2,0.0,406985,319.1191086769104,0.0119576
0.0179457068443,1146,65.5339,985.58,-0.00908602,985.58,0.947066,2,0.0,408985,320.7137050628662,0.00604139
-0.031972527504,1148,69.1735,988.85,-0.006129,988.85,0.957201,2,0.0,410985,322.31574535369873,0.0113472
-0.00732755661011,1150,68.9172,988.85,-0.00642409,988.85,0.950516,2,0.0,412985,323.9093916416168,0.00758969
-0.00279176235199,1152,68.853,988.85,-0.00599994,988.85,0.941483,2,0.0,414985,325.5187623500824,0.00518605
-0.000451564788818,1154,68.0729,988.85,-0.00609919,988.85,0.957342,2,0.0,416985,327.1132843494415,0.00568782
-0.00862693786621,1156,68.5384,988.85,-0.00474649,988.85,0.970089,2,0.0,418985,328.7063846588135,0.00541724
-0.00256252288818,1158,68.6006,988.85,-0.00459561,988.85,0.962137,2,0.0,420985,330.32286977767944,0.00763501
-0.0014922618866,1160,68.5298,988.85,-0.00698441,988.85,0.954268,2,0.0,422985,331.9177119731903,0.0171452
-0.000710129737854,1162,68.5943,988.85,-0.00511518,988.85,0.941767,2,0.0,424985,333.50306391716003,0.00254658
-0.000146269798279,1165,72.6456,988.85,-0.0054575,988.85,0.940685,3,0.0,427985,335.1124336719513,0.00617875
-0.000597715377808,1167,68.5807,988.85,-0.00769762,988.85,0.947491,2,0.0,429985,336.7061779499054,0.0142157
-0.000613808631897,1169,68.5628,988.85,-0.00374048,988.85,0.947823,2,0.0,431985,338.2999243736267,0.0177658
-0.00600063800812,1171,68.347,988.85,-0.00355285,988.85,0.938185,2,0.0,433985,339.9177041053772,0.00433664
-0.000253677368164,1173,68.4184,988.85,-0.00770708,988.85,0.935958,2,0.0,435985,341.503262758255,0.00783797
-0.000192046165466,1175,68.4147,988.85,-0.00702219,988.85,0.937071,2,0.0,437985,343.112998008728,0.00653977
-0.000188589096069,1177,68.4835,988.85,-0.00618481,988.85,0.939335,2,0.0,439985,344.69132709503174,0.00857308
-0.00376200675964,1179,68.4351,988.85,-0.00927568,988.85,0.93849,2,0.0,441985,346.29316234588623,0.0153191
-0.000740170478821,1181,66.7146,988.85,-0.0059232,988.85,0.950688,2,0.0,443985,347.8935160636902,0.00925078
-0.00855553150177,1183,46.8868,988.85,-0.00824723,988.85,0.958152,2,0.0,445985,349.4872603416443,0.0126843
-0.0996723175049,1185,70.7594,992.98,-0.00596749,992.98,0.969168,2,0.0,447985,351.0966305732727,0.00961219
0.00157505273819,1187,68.1614,992.98,-0.00626401,992.98,0.961918,2,0.0,449985,352.69037675857544,0.00632091
-0.0306774377823,1189,68.887,992.98,-0.00646213,992.98,0.971634,2,0.0,451985,354.28412103652954,0.00876306
