loss_pol_entpen,EpRewMean,loss_ent,TimeElapsed,TimestepsSoFar,EpisodesSoFar,loss_kl,EpThisIter,loss_pol_surr,loss_vf_loss,ev_tdlam_before,EpLenMean
0.0,951.96,0.78225,380.2184200286865,474499,1239,0.00820124,2,-0.00808847,61.5113,0.0537050366402,951.96
0.0,951.96,0.785763,381.85903882980347,476499,1241,0.00552025,2,-0.00597604,68.3544,-0.00461888313293,951.96
0.0,951.96,0.790388,383.4840350151062,478499,1243,0.00682096,2,-0.00684105,66.0221,-0.00453221797943,951.96
0.0,955.55,0.812195,385.1246545314789,480499,1245,0.00790982,2,-0.00887688,68.3803,-0.0145101547241,955.55
0.0,955.55,0.801685,386.74965023994446,482499,1247,0.00800016,2,-0.00775639,68.4543,-0.00528490543365,955.55
0.0,952.44,0.783559,388.38887095451355,485188,1250,0.00959095,3,-0.010112,83.7795,0.0724063515663,952.44
0.0,952.44,0.77597,390.0083270072937,487188,1252,0.00841004,2,-0.00873033,67.7913,-0.00237047672272,952.44
0.0,952.44,0.771071,391.6569731235504,489188,1254,0.0103299,2,-0.00843125,68.4299,-0.00516855716705,952.44
0.0,952.44,0.769202,393.28187370300293,491188,1256,0.005611,2,-0.00761406,68.3965,-0.0069785118103,952.44
0.0,952.44,0.752739,394.9223852157593,493188,1258,0.0069656,2,-0.00554848,68.4896,-0.000849723815918,952.44
0.0,952.44,0.752165,396.5711257457733,495188,1260,0.00890528,2,-0.00825241,68.4675,-0.00523293018341,952.44
0.0,952.44,0.76247,398.2107026576996,497188,1262,0.00416944,2,-0.00516742,68.5044,-0.00134909152985,952.44
0.0,952.44,0.756583,399.83825874328613,499188,1264,0.0124528,2,-0.00797204,68.474,-0.00155282020569,952.44
0.0,955.33,0.740397,401.47275257110596,501188,1266,0.00606543,2,-0.00721088,68.4725,-0.000764727592468,955.33
0.0,955.33,0.742722,403.114373922348,503188,1268,0.00940217,2,-0.0063451,68.4989,-0.000201225280762,955.33
0.0,955.33,0.736363,404.75000762939453,505188,1270,0.00826281,2,-0.00698615,68.4876,-0.000101327896118,955.33
0.0,955.33,0.727881,406.39062690734863,507188,1272,0.00675183,2,-0.00650751,68.5172,-0.000927209854126,955.33
0.0,955.33,0.744694,408.0156228542328,509188,1274,0.00726013,2,-0.00695177,68.5637,-0.000644087791443,955.33
0.0,955.33,0.740351,409.6562440395355,511188,1276,0.00453035,2,-0.00585661,68.5089,0.000288188457489,955.33
0.0,955.33,0.750872,411.28642106056213,513188,1278,0.00926073,2,-0.00837628,68.5023,-1.95503234863e-05,955.33
0.0,955.33,0.745001,412.9302406311035,515188,1280,0.0108101,2,-0.0047898,68.5012,-0.000450730323792,955.33
0.0,955.33,0.758618,414.562780380249,517188,1282,0.00980905,2,-0.0104449,66.9725,0.00013142824173,955.33
0.0,968.79,0.770827,416.2035565376282,520188,1285,0.00592308,3,-0.00769409,100.884,0.00379872322083,968.79
0.0,959.43,0.741713,417.8316283226013,521252,1287,0.00831989,2,-0.0125941,38.2201,0.111819088459,959.43
0.0,959.43,0.73369,419.4799151420593,524252,1290,0.00820949,3,-0.00590344,93.8812,0.0050088763237,959.43
0.0,959.43,0.716569,421.1198995113373,526252,1292,0.0171552,2,-0.00990209,67.8199,-0.0148346424103,959.43
0.0,959.43,0.721422,422.74958324432373,528252,1294,0.0115523,2,-0.00820244,67.7773,0.00726914405823,959.43
0.0,959.43,0.729392,424.3902039527893,530252,1296,0.00788731,2,-0.00586856,68.0853,-0.0022292137146,959.43
0.0,959.43,0.739532,426.0303828716278,532252,1298,0.00527047,2,-0.00595155,68.1349,0.00689107179642,959.43
0.0,959.43,0.739068,427.6866283416748,534252,1300,0.00537837,2,-0.00561163,68.6265,0.00185835361481,959.43
0.0,959.43,0.729982,429.2959978580475,536252,1302,0.00705669,2,-0.00378404,68.1984,0.00502812862396,959.43
0.0,959.43,0.739354,430.9522430896759,538252,1304,0.00615472,2,-0.00844126,66.3547,0.00848519802094,959.43
0.0,959.43,0.746513,432.5772387981415,540252,1306,0.00785634,2,-0.0049338,68.2971,-0.00667297840118,959.43
0.0,959.43,0.749622,434.2334830760956,542252,1308,0.0177742,2,-0.0085328,67.6469,0.00957250595093,959.43
0.0,959.43,0.771643,435.85847902297974,544252,1310,0.0124583,2,-0.00702609,68.0212,-0.00224173069,959.43
0.0,959.43,0.781173,437.5147240161896,546252,1312,0.00454898,2,-0.0044203,68.0405,-0.00134587287903,959.43
0.0,959.43,0.784961,439.139719247818,548252,1314,0.00840387,2,-0.00557252,67.8552,0.00548136234283,959.43
0.0,959.43,0.774925,440.78033924102783,550252,1316,0.00631219,2,-0.00861164,67.8996,0.0102255344391,959.43
0.0,959.43,0.77746,442.406681060791,552252,1318,0.00840475,2,-0.00990292,67.7303,0.0133104324341,959.43
0.0,968.41,0.760582,444.0391094684601,554252,1320,0.00943933,2,-0.0102962,68.3127,-0.00376570224762,968.41
0.0,973.42,0.771725,445.6883659362793,556252,1322,0.00305839,2,-0.00337299,67.607,0.0205174088478,973.42
0.0,975.62,0.78159,447.3143000602722,558252,1324,0.0079978,2,-0.00441971,68.1816,0.0109790563583,975.62
0.0,975.62,0.808206,448.9690170288086,560252,1326,0.0134014,2,-0.00678099,66.6098,0.0536222457886,975.62
0.0,977.1,0.815713,450.585488319397,562252,1328,0.00685948,2,-0.00687032,65.7343,0.0530288815498,977.1
0.0,977.1,0.839819,452.22705483436584,564252,1330,0.0136026,2,-0.0062498,68.3895,0.0177140235901,977.1
0.0,977.1,0.844131,453.84365463256836,567252,1333,0.0109981,3,-0.007723,77.7612,0.0586715340614,977.1
0.0,977.1,0.835916,455.49990034103394,569252,1335,0.009212,2,-0.00812372,67.0736,0.0194509625435,977.1
0.0,966.89,0.818973,457.12489581108093,571188,1339,0.00608126,4,-0.0155258,88.4537,0.103069365025,966.89
0.0,966.89,0.814364,458.78114080429077,573188,1341,0.0102742,2,-0.00715431,67.6856,-0.132531285286,966.89
0.0,966.89,0.838778,460.4061360359192,575188,1343,0.00566808,2,-0.0068028,68.7772,-0.00930798053741,966.89
0.0,954.49,0.850596,462.04675674438477,576948,1346,0.00394235,3,-0.0092274,25.4299,0.175775170326,954.49
0.0,946.56,0.839268,463.68986773490906,578844,1349,0.0100685,3,-0.0142746,51.1681,0.458636403084,946.56
0.0,946.56,0.843046,465.3147945404053,580844,1351,0.00706018,2,-0.00669349,70.9085,-0.0015629529953,946.56
0.0,946.56,0.846962,466.9529399871826,582844,1353,0.00922939,2,-0.00853682,70.4608,-0.00403714179993,946.56
0.0,936.11,0.840104,468.5935604572296,584799,1356,0.00965643,3,-0.0127777,84.2415,0.0154436826706,936.11
0.0,932.4,0.819344,470.2498049736023,587428,1359,0.00664589,3,-0.0113765,92.9681,0.119391739368,932.4
0.0,932.4,0.831625,471.8748004436493,589428,1361,0.00781115,2,-0.00834887,67.8727,0.00315070152283,932.4
0.0,932.4,0.843672,473.53104519844055,591428,1363,0.0038849,2,-0.00443924,69.1157,0.0337139368057,932.4
0.0,928.6,0.843748,475.1564838886261,593048,1365,0.0139396,2,-0.0134312,44.6045,0.613221049309,928.6
0.0,928.6,0.833794,476.7978889942169,595048,1367,0.00592151,2,-0.0057266,69.5351,-0.00599324703217,928.6
0.0,908.02,0.810944,478.4153883457184,597990,1372,0.00477528,5,-0.0112138,141.417,0.0623188018799,908.02
0.0,908.02,0.834082,480.06226563453674,599990,1374,0.00745558,2,-0.00792052,65.8608,-0.0977777242661,908.02
0.0,907.46,0.831499,481.7028868198395,601934,1376,0.0069448,2,-0.0106535,61.7503,0.0851942300797,907.46
0.0,907.46,0.821332,483.3289842605591,603934,1378,0.010059,2,-0.00851846,65.2806,0.00681811571121,907.46
0.0,907.46,0.84762,484.9692540168762,605934,1380,0.0100599,2,-0.00584174,67.7767,-0.0171904563904,907.46
0.0,907.46,0.8386,486.6013722419739,607934,1382,0.00395404,2,-0.00517582,67.9315,-0.00303077697754,907.46
0.0,907.46,0.835325,488.2586917877197,609934,1384,0.00776912,2,-0.00644637,68.0199,-0.00150656700134,907.46
0.0,907.46,0.844051,489.88259172439575,611934,1386,0.00349204,2,-0.0057117,68.0789,-0.00144839286804,907.46
0.0,916.82,0.842814,491.5316300392151,613934,1388,0.00732678,2,-0.00530647,68.1857,-0.00431025028229,916.82
0.0,911.23,0.815271,493.14157819747925,616375,1391,0.00557025,3,-0.00864528,94.5317,0.0441111326218,911.23
0.0,911.23,0.818292,494.7987596988678,618375,1393,0.00743907,2,-0.00700288,67.4495,-0.00239849090576,911.23
0.0,911.23,0.788481,496.41725420951843,620375,1395,0.00935244,2,-0.0101188,67.5509,-0.00322341918945,911.23
0.0,911.23,0.770178,498.07370376586914,622375,1397,0.00612707,2,-0.00684496,67.6735,0.00114041566849,911.23
0.0,911.23,0.776531,499.70309352874756,624375,1399,0.00437237,2,-0.0057275,68.1754,-0.00126874446869,911.23
0.0,911.23,0.771837,501.3529996871948,626375,1401,0.00639484,2,-0.00514105,68.0677,-0.00110220909119,911.23
0.0,911.23,0.764777,502.993775844574,628375,1403,0.00612422,2,-0.00431436,68.1829,-0.000349283218384,911.23
0.0,911.23,0.76902,504.62653613090515,630375,1405,0.00974533,2,-0.00789637,68.2387,-4.67300415039e-05,911.23
0.0,911.23,0.769546,506.2652368545532,632375,1407,0.0119618,2,-0.0081225,68.2316,-0.000734090805054,911.23
0.0,911.23,0.771808,507.89770698547363,634375,1409,0.00617633,2,-0.00487735,68.275,-0.000639796257019,911.23
0.0,911.23,0.768833,509.5471942424774,636375,1411,0.00764407,2,-0.00837722,68.3716,-0.000170111656189,911.23
0.0,911.23,0.79586,511.1876132488251,638375,1413,0.0102055,2,-0.00590907,68.4438,-0.00174760818481,911.23
0.0,911.23,0.818301,512.8284888267517,640375,1415,0.00775091,2,-0.00582352,68.4529,-0.000209808349609,911.23
0.0,911.23,0.799462,514.4449572563171,642375,1417,0.0074582,2,-0.00860793,66.998,-0.00115346908569,911.23
0.0,911.23,0.803074,516.1030759811401,644375,1419,0.00452792,2,-0.00522525,68.5485,-0.0292019844055,911.23
0.0,911.23,0.808556,517.7340307235718,646375,1421,0.0080392,2,-0.00701836,68.4889,0.000108361244202,911.23
0.0,911.23,0.813957,519.3746526241302,648375,1423,0.00455778,2,-0.00854594,68.4225,0.000197768211365,911.23
0.0,911.23,0.823485,520.9996473789215,650375,1425,0.00856961,2,-0.0079408,67.7902,-0.000242471694946,911.23
0.0,911.23,0.831945,522.6558930873871,652375,1427,0.0066416,2,-0.00665022,65.261,-0.00680327415466,911.23
0.0,910.63,0.805704,524.2808864116669,655315,1430,0.018643,3,-0.00966511,90.0001,0.0177206397057,910.63
0.0,910.63,0.815565,525.916286945343,657315,1432,0.00592491,2,-0.00831353,67.7524,-0.00880753993988,910.63
0.0,910.63,0.828524,527.5623540878296,659315,1434,0.00934056,2,-0.0063129,67.4173,0.00114822387695,910.63
0.0,915.2,0.821261,529.1895341873169,661315,1436,0.00409726,2,-0.00725717,67.7584,0.0218908190727,915.2
0.0,927.64,0.832873,530.829119682312,663315,1438,0.00669471,2,-0.00569028,68.7721,0.000550806522369,927.64
0.0,931.27,0.834654,532.4612131118774,665315,1440,0.00518906,2,-0.00571473,69.1039,-0.0277587175369,931.27
0.0,931.27,0.841077,534.101485490799,667315,1442,0.00611973,2,-0.00558748,68.5432,-0.0260446071625,931.27
0.0,935.97,0.821009,535.7192282676697,669315,1444,0.00790278,2,-0.0113207,63.3827,0.000165343284607,935.97
0.0,943.67,0.819014,537.3717951774597,671315,1446,0.00789954,2,-0.00656362,68.3229,-0.0449997186661,943.67
0.0,952.33,0.820147,538.9858682155609,673315,1448,0.00581862,2,-0.00579497,68.3195,-0.00441491603851,952.33
0.0,954.71,0.80983,540.6379034519196,675315,1450,0.00914925,2,-0.00635123,68.283,-0.00808644294739,954.71
0.0,954.71,0.843184,542.2570714950562,677315,1452,0.00612971,2,-0.00658545,68.3139,-0.00191462039948,954.71
0.0,954.71,0.849401,543.9154200553894,679315,1454,0.00769695,2,-0.007463,68.4431,-0.00344264507294,954.71
0.0,965.16,0.82296,545.5465021133423,681315,1456,0.00840548,2,-0.0082932,68.4234,-0.000608682632446,965.16
0.0,962.95,0.812891,547.1871237754822,683723,1459,0.0100937,3,-0.00992067,72.2196,0.112259924412,962.95
0.0,960.7,0.807649,548.8195424079895,685498,1461,0.00609154,2,-0.0154225,18.2271,0.472659468651,960.7
0.0,960.7,0.816195,550.4375607967377,687498,1463,0.0108632,2,-0.00693478,66.5463,-0.0182166099548,960.7
0.0,960.0,0.809877,552.0939598083496,690048,1466,0.00826841,3,-0.00708175,95.2135,0.0559436678886,960.0
0.0,960.0,0.809673,553.7194156646729,692048,1468,0.00504667,2,-0.00893092,66.498,0.020877122879,960.0
0.0,967.71,0.821138,555.3615682125092,694048,1470,0.00887386,2,-0.00464376,68.7827,-0.0392497777939,967.71
0.0,980.58,0.823789,556.9697957038879,696048,1472,0.00588235,2,-0.00861348,66.7168,0.010732293129,980.58
0.0,980.58,0.83975,558.6384735107422,698048,1474,0.00751295,2,-0.00639097,69.0311,-0.043833732605,980.58
0.0,981.14,0.842071,560.2435986995697,700048,1476,0.00912892,2,-0.00900085,68.7078,-0.0126571655273,981.14
0.0,981.14,0.822112,561.9059543609619,702048,1478,0.00931024,2,-0.0100102,67.5712,-0.00393271446228,981.14
0.0,981.14,0.828555,563.5309488773346,704048,1480,0.00722432,2,-0.00697963,68.0125,0.00228530168533,981.14
0.0,981.14,0.872837,565.1715683937073,706048,1482,0.0041524,2,-0.00567295,68.5531,-0.00862872600555,981.14
0.0,981.14,0.888429,566.8121891021729,708048,1484,0.0052915,2,-0.00522664,68.6043,-0.00345849990845,981.14
0.0,981.14,0.882196,568.4528124332428,710048,1486,0.00560076,2,-0.0095285,64.4552,-0.0021960735321,981.14
0.0,981.14,0.87392,570.0934278964996,712048,1488,0.00566624,2,-0.00924946,64.2,0.00178873538971,981.14
0.0,986.73,0.874505,571.7184247970581,714048,1490,0.00642772,2,-0.00783096,68.6539,-0.0415695905685,986.73
0.0,981.66,0.875442,573.3590433597565,716541,1493,0.00819107,3,-0.0111819,97.4895,0.00995939970016,981.66
0.0,981.66,0.862167,574.9791224002838,718541,1495,0.00786844,2,-0.00891557,67.7602,-0.00289404392242,981.66
0.0,981.66,0.889904,576.6441705226898,720541,1497,0.00726346,2,-0.00607589,67.9033,-0.0122601985931,981.66
0.0,976.37,0.892208,578.2700655460358,722012,1499,0.0068265,2,-0.0117005,57.5675,0.0390511155128,976.37
0.0,976.37,0.894714,579.921560049057,724012,1501,0.00904371,2,-0.0104288,68.4835,0.00323218107224,976.37
0.0,976.37,0.894949,581.5465545654297,727012,1504,0.00575311,3,-0.00958793,98.1719,-0.00635755062103,976.37
0.0,976.37,0.88755,583.1871755123138,729012,1506,0.00633785,2,-0.00834351,67.5787,-0.026842713356,976.37
0.0,976.37,0.916221,584.827794790268,731012,1508,0.00616797,2,-0.00786588,62.8385,-0.00183355808258,976.37
0.0,976.37,0.90147,586.4684157371521,733012,1510,0.0103523,2,-0.00984621,65.4708,0.00340187549591,976.37
0.0,976.37,0.91268,588.109034538269,735012,1512,0.00921643,2,-0.00719809,69.0435,-0.0129314661026,976.37
0.0,976.37,0.931104,589.7496564388275,737012,1514,0.00596554,2,-0.00589488,68.7814,-0.00589275360107,976.37
0.0,976.37,0.939688,591.3902757167816,739012,1516,0.00840799,2,-0.00844666,68.8019,-0.00319194793701,976.37
0.0,976.37,0.952344,593.0152704715729,741012,1518,0.00600919,2,-0.00582338,68.6702,-0.000697374343872,976.37
0.0,964.07,0.961115,594.6715152263641,742782,1521,0.0104819,3,-0.0162369,42.2778,0.240245819092,964.07
0.0,964.07,0.963266,596.2808854579926,744782,1523,0.00790957,2,-0.00847429,69.5399,-0.0254547595978,964.07
0.0,964.07,0.973964,597.9371309280396,746782,1525,0.00684925,2,-0.00578184,69.0102,-0.0088769197464,964.07
0.0,964.07,0.952755,599.5621252059937,748782,1527,0.00800435,2,-0.0100538,68.8551,-0.0108528137207,964.07
0.0,964.07,0.943629,601.2132351398468,750782,1529,0.00679367,2,-0.00903051,68.7897,-0.000338315963745,964.07
0.0,964.67,0.94075,602.8395748138428,752782,1531,0.0088073,2,-0.00519801,68.7223,-0.000320911407471,964.67
0.0,964.67,0.942209,604.472359418869,754782,1533,0.00722549,2,-0.00675767,68.6535,-0.00269496440887,964.67
0.0,964.67,0.946526,606.1532661914825,756782,1535,0.0117116,2,-0.00691888,68.6537,-0.000309944152832,964.67
0.0,964.67,0.943539,607.7982976436615,759782,1538,0.00742915,3,-0.00792479,99.6765,-0.0060408115387,964.67
0.0,957.02,0.93775,609.4312727451324,761017,1540,0.00644331,2,-0.0110409,61.8092,0.00257813930511,957.02
0.0,957.02,0.936483,611.0565648078918,763017,1542,0.0105864,2,-0.00452165,68.0807,-0.0554786920547,957.02
0.0,948.99,0.945926,612.7067704200745,765214,1545,0.0104128,3,-0.0147965,71.1641,0.172108829021,948.99
0.0,948.99,0.957132,614.3327007293701,767214,1547,0.00759093,2,-0.00856666,67.7199,-0.00613737106323,948.99
0.0,948.99,0.967989,615.9795203208923,769214,1549,0.00309153,2,-0.0069007,64.826,-0.0608248710632,948.99
0.0,948.99,0.979383,617.59739112854,771214,1551,0.0060158,2,-0.0051869,67.8731,-0.00235903263092,948.99
0.0,941.07,0.981892,619.2544643878937,773422,1554,0.00845658,3,-0.0109529,74.9015,0.0159893035889,941.07
0.0,933.08,0.958858,620.8903539180756,775623,1557,0.0111024,3,-0.0104956,95.6056,-0.0354400873184,933.08
0.0,939.0,0.959513,622.5465989112854,777623,1559,0.00677227,2,-0.0108136,67.0318,-0.00166296958923,939.0
0.0,941.25,0.960699,624.1559686660767,779623,1561,0.00942664,2,-0.00865251,66.608,-0.00084924697876,941.25
0.0,941.25,0.962349,625.7965896129608,781623,1563,0.00816823,2,-0.0058169,67.5708,-0.000709772109985,941.25
0.0,945.75,0.97282,627.4372103214264,783623,1565,0.00822953,2,-0.00811812,57.3227,0.0624743103981,945.75
0.0,935.9,0.955246,629.0749688148499,785638,1568,0.00823378,3,-0.0135182,66.6873,0.118926107883,935.9
0.0,935.9,0.975882,630.7183511257172,787638,1570,0.00866844,2,-0.010664,67.1824,-0.0505819320679,935.9
0.0,913.47,0.963131,632.3526844978333,790395,1575,0.00722498,5,-0.0149129,145.675,0.0322532057762,913.47
0.0,913.47,0.967731,633.9936864376068,792395,1577,0.00624007,2,-0.00774829,66.5698,-0.080957531929,913.47
0.0,913.47,0.947695,635.6104443073273,794395,1579,0.00965536,2,-0.0104424,66.8813,-0.00829756259918,913.47
0.0,913.47,0.914686,637.2701196670532,796395,1581,0.0118274,2,-0.00903686,67.1099,-0.000415563583374,913.47
0.0,913.47,0.930912,638.8941316604614,798395,1583,0.010622,2,-0.00652514,67.403,-0.000411987304688,913.47
0.0,913.47,0.936622,640.5575082302094,800395,1585,0.00656817,2,-0.00642056,67.5214,0.00057578086853,913.47
0.0,913.47,0.926982,642.1680743694305,802395,1587,0.0041675,2,-0.00558339,45.4137,0.367031335831,913.47
0.0,913.47,0.954848,643.8281495571136,804395,1589,0.00803176,2,-0.00827858,58.2684,0.0304651856422,913.47
0.0,913.47,0.977198,645.4531443119049,806395,1591,0.00417578,2,-0.00543711,69.3821,-0.0374592542648,913.47
0.0,918.54,0.973971,647.0937638282776,808395,1593,0.00943053,2,-0.00553269,69.0247,-0.0109136104584,918.54
0.0,918.54,0.951307,648.7187597751617,810395,1595,0.00879612,2,-0.00992665,68.467,-0.00459170341492,918.54
0.0,918.54,0.938831,650.3657667636871,812395,1597,0.00743423,2,-0.00924235,67.9962,-0.0014922618866,918.54
0.0,923.83,0.947691,652.0083367824554,814395,1599,0.012053,2,-0.00529328,68.6119,-0.00830137729645,923.83
0.0,923.83,0.951826,653.6414361000061,816395,1601,0.00616256,2,-0.00694368,68.5956,0.000491797924042,923.83
0.0,922.98,0.957264,655.2810173034668,818310,1603,0.00785369,2,-0.00971473,45.9891,0.351382017136,922.98
0.0,921.01,0.941441,656.9216389656067,821113,1606,0.0142295,3,-0.0110303,84.4363,0.322098553181,921.01
0.0,921.01,0.93619,658.577882528305,823113,1608,0.00532855,2,-0.00798993,68.8108,-0.0144349336624,921.01
0.0,921.01,0.949551,660.1872520446777,825113,1610,0.01195,2,-0.0108673,68.7317,-0.00150835514069,921.01
0.0,921.01,0.95833,661.8466427326202,827113,1612,0.00611388,2,-0.00538863,68.7047,-0.00315999984741,921.01
0.0,921.01,0.951801,663.4642431735992,829113,1614,0.0109902,2,-0.0136813,68.6656,-4.01735305786e-05,921.01
0.0,921.01,0.959822,665.1248505115509,831113,1616,0.0127896,2,-0.00892901,68.5885,-0.00158751010895,921.01
0.0,921.01,0.973299,666.7498459815979,833113,1618,0.00537662,2,-0.00865836,68.5633,-0.0193821191788,921.01
0.0,927.28,0.948664,668.4060928821564,835113,1620,0.0088268,2,-0.0133306,47.3913,0.0452491044998,927.28
0.0,933.31,0.955221,670.0310876369476,837113,1622,0.00835941,2,-0.00964667,68.9552,-0.00121879577637,933.31
0.0,933.31,0.943214,671.671707868576,839113,1624,0.0115756,2,-0.00987149,68.8516,-0.000876903533936,933.31
0.0,933.31,0.941384,673.3123271465302,841113,1626,0.00574885,2,-0.00670424,68.5566,-0.0174844264984,933.31
0.0,933.31,0.934946,674.9373219013214,843113,1628,0.00716744,2,-0.00987221,68.5519,-0.00801861286163,933.31
0.0,933.31,0.927254,676.5779428482056,845113,1630,0.00462732,2,-0.00871328,65.1107,0.000249922275543,933.31
0.0,933.31,0.903952,678.2185628414154,847113,1632,0.00548196,2,-0.00955084,67.4575,0.00172579288483,933.31
0.0,933.31,0.912875,679.8748075962067,849113,1634,0.00757444,2,-0.00906075,67.8745,-0.00135171413422,933.31
0.0,933.31,0.924347,681.4841775894165,851113,1636,0.00997994,2,-0.00741527,65.4934,0.0694079399109,933.31
0.0,933.14,0.91213,683.1404225826263,853096,1638,0.0049499,2,-0.00366116,40.0292,0.469742774963,933.14
0.0,936.49,0.915113,684.7654178142548,855666,1641,0.00718563,3,-0.0113817,68.0955,0.472154200077,936.49
0.0,936.49,0.913217,686.4060373306274,857666,1643,0.00895132,2,-0.00788296,69.4586,-0.0109663009644,936.49
0.0,944.52,0.932395,688.0317146778107,859666,1645,0.00570027,2,-0.00538121,67.649,0.0292393565178,944.52
0.0,944.52,0.943748,689.672420501709,861666,1647,0.00693142,2,-0.0081365,68.4552,0.0399985909462,944.52
0.0,944.52,0.934038,691.3055324554443,863666,1649,0.00671713,2,-0.00651819,63.8191,0.140746831894,944.52
0.0,939.14,0.950279,692.9468648433685,866128,1652,0.00629694,3,-0.0126908,81.0791,0.358305096626,939.14
0.0,947.06,0.970121,694.5779049396515,868128,1654,0.0112614,2,-0.00654064,66.6818,0.0444655418396,947.06
0.0,955.05,0.982229,696.2042207717896,870128,1656,0.00691886,2,-0.00584913,69.9842,-0.00784802436829,955.05
0.0,955.05,1.00818,697.8451824188232,872128,1658,0.0123701,2,-0.00860369,69.6049,-0.00321340560913,955.05
0.0,949.44,0.977785,699.4772791862488,873567,1660,0.0113381,2,-0.00875044,61.5977,0.0360479950905,949.44
0.0,949.44,0.958935,701.1064360141754,875567,1662,0.00596482,2,-0.00870569,69.4595,-0.0276807546616,949.44
0.0,949.44,0.954395,702.7350177764893,878567,1665,0.00660484,3,-0.010557,100.67,-0.000746369361877,949.44
0.0,949.44,0.964105,704.3827803134918,880567,1667,0.0113254,2,-0.0093239,68.2965,-0.0157399177551,949.44
0.0,959.29,0.976341,706.0092511177063,882567,1669,0.00491145,2,-0.00936865,68.2521,-0.0260581970215,959.29
0.0,959.29,0.994562,707.6572351455688,884567,1671,0.00807899,2,-0.0118827,68.1567,0.000198781490326,959.29
0.0,966.73,1.00592,709.2814531326294,886567,1673,0.00976922,2,-0.0106024,68.2174,2.75373458862e-05,966.73
0.0,979.35,1.02542,710.9334778785706,888330,1675,0.00623452,2,-0.0122444,42.1463,0.407721042633,979.35
0.0,979.35,1.02485,712.5667777061462,890330,1677,0.00773336,2,-0.0126216,63.1526,0.0196260809898,979.35
0.0,944.68,1.0554,714.2068343162537,892863,1683,0.0159099,6,-0.011091,89.2343,0.506954699755,944.68
0.0,937.01,1.05942,715.8436262607574,894096,1685,0.00477385,2,-0.0133961,31.319,0.692255973816,937.01
0.0,926.04,1.04377,717.4686212539673,896999,1689,0.00592465,4,-0.0126086,97.3718,0.246478497982,926.04
0.0,916.36,1.03648,719.1092417240143,899031,1692,0.0138055,3,-0.0104326,39.3744,0.768453225493,916.36
0.0,916.36,1.04361,720.7342371940613,901031,1694,0.00494185,2,-0.00711108,72.1592,-0.021376490593,916.36
0.0,916.36,1.05246,722.3904807567596,903031,1696,0.00813312,2,-0.00683832,71.0233,-0.00650560855865,916.36
0.0,916.36,1.05678,723.999002456665,905031,1698,0.00915795,2,-0.0109391,70.4586,-0.0370398759842,916.36
0.0,916.36,1.04633,725.6552481651306,907031,1700,0.00632475,2,-0.00737918,70.2505,-0.00389528274536,916.36
0.0,916.36,1.05227,727.2958674430847,909031,1702,0.00816216,2,-0.00792346,69.8193,0.000582575798035,916.36
0.0,917.21,1.06292,728.9486818313599,911031,1704,0.00510505,2,-0.00452774,67.4365,0.00256061553955,917.21
0.0,906.37,1.0392,730.5677826404572,912750,1707,0.00586194,3,-0.0110679,79.7755,0.0738140940666,906.37
0.0,906.37,1.05069,732.2104167938232,914750,1709,0.0107245,2,-0.0117781,60.7739,0.316493630409,906.37
0.0,906.37,1.0536,733.8529481887817,916750,1711,0.00643538,2,-0.00973836,55.8588,0.273695170879,906.37
0.0,906.37,1.06261,735.4853925704956,918750,1713,0.00809748,2,-0.00746455,66.2098,0.00658714771271,906.37
0.0,906.37,1.07334,737.1259605884552,920750,1715,0.00518759,2,-0.00504436,66.0192,0.0130771398544,906.37
0.0,906.37,1.06768,738.7509136199951,922750,1717,0.0108215,2,-0.0140317,60.5438,0.0561075210571,906.37
0.0,906.37,1.0565,740.3996770381927,924750,1719,0.00952001,2,-0.00699041,67.4623,0.0186108350754,906.37
0.0,906.37,1.06295,742.0107681751251,926750,1721,0.00695696,2,-0.00671921,66.9856,-0.0235761404037,906.37
0.0,906.37,1.07548,743.659877538681,929750,1724,0.00772362,3,-0.00746871,84.5558,-0.033878326416,906.37
0.0,906.37,1.0743,745.284921169281,931750,1726,0.00431298,2,-0.00681546,66.5482,0.000689923763275,906.37
0.0,906.37,1.09912,746.9412124156952,933750,1728,0.00623619,2,-0.00916979,67.3785,-0.0054053068161,906.37
0.0,906.37,1.0931,748.5576608181,935750,1730,0.0091231,2,-0.00892341,63.9141,0.00254303216934,906.37
0.0,906.37,1.11088,750.2146227359772,937750,1732,0.00726787,2,-0.0106888,67.0164,0.00632208585739,906.37
0.0,906.37,1.10327,751.8395581245422,939750,1734,0.0122203,2,-0.00719179,63.0223,0.0661329030991,906.37
0.0,906.37,1.11599,753.4888160228729,941750,1736,0.00528543,2,-0.00718176,69.6008,-0.0297467708588,906.37
0.0,906.54,1.13247,755.1063437461853,943750,1738,0.00562848,2,-0.00405726,68.1944,0.017837703228,906.54
0.0,903.17,1.124,756.7515721321106,945983,1741,0.00981403,3,-0.0110551,94.7647,-0.0113513469696,903.17
0.0,894.07,1.13308,758.3993046283722,948073,1744,0.00628289,3,-0.00931164,98.6972,-0.019077539444,894.07
0.0,882.04,1.11438,760.0317726135254,949870,1747,0.0059971,3,-0.0132898,56.5406,0.11240285635,882.04
0.0,876.02,1.11236,761.6720900535583,952268,1750,0.00246994,3,-0.00597012,76.445,0.445811986923,876.02
