ev_tdlam_before,EpThisIter,loss_pol_surr,EpLenMean,loss_ent,loss_pol_entpen,EpisodesSoFar,TimestepsSoFar,EpRewMean,loss_kl,TimeElapsed,loss_vf_loss
0.979721315205,41,-0.00868581,50.0,-4.08701,0.0,17940,897000,-6.83102249662,0.0608414,779.7503762245178,0.029921
0.911063849926,41,-0.0170689,50.0,-4.07663,0.0,17981,899050,-6.98362847422,0.0878197,781.5241165161133,0.0516916
0.952094838023,41,-0.00130221,50.0,-4.08296,0.0,18022,901100,-7.14336422611,0.107096,783.2927105426788,0.0681138
0.940798118711,41,-0.0147354,50.0,-4.07622,0.0,18063,903150,-6.54261565838,0.118637,785.0808005332947,0.0316683
0.968194585294,41,0.00622933,50.0,-4.10564,0.0,18104,905200,-6.30623106843,0.654538,786.8476803302765,0.0238566
0.920730635524,41,-0.0104117,50.0,-4.09589,0.0,18145,907250,-6.25774282122,0.0710021,788.6250832080841,0.0422302
0.958026096225,41,0.00132477,50.0,-4.1039,0.0,18186,909300,-6.43455052216,0.0689143,790.4019484519958,0.0189661
0.962363768369,41,-0.012353,50.0,-4.09168,0.0,18227,911350,-6.81631928543,0.052903,792.186918258667,0.020033
0.972297439352,41,0.00427255,50.0,-4.10047,0.0,18268,913400,-6.60767942205,0.0891163,793.9525380134583,0.0283326
0.959897782654,41,0.00784726,50.0,-4.06802,0.0,18309,915450,-6.65992787624,0.0551317,795.7421951293945,0.0212098
0.970525577664,41,-0.0144663,50.0,-4.06267,0.0,18350,917500,-6.74948974889,0.0829846,797.5164139270782,0.0279513
0.957990437746,41,-0.0117911,50.0,-4.07585,0.0,18391,919550,-6.76557790442,0.0731936,799.2999475002289,0.0205378
0.974561583251,41,-0.012181,50.0,-4.04288,0.0,18432,921600,-6.54437438431,0.0490871,801.0846183300018,0.0231343
0.960203994066,40,0.00546227,50.0,-4.07072,0.0,18472,923600,-6.61294322857,0.0435798,802.8678252696991,0.030845
0.950161930174,41,0.000909971,50.0,-4.05723,0.0,18513,925650,-6.5772763117,0.0613589,804.6438634395599,0.0400993
0.959502264857,41,-0.0231209,50.0,-4.05882,0.0,18554,927700,-6.43501203855,0.0413782,806.4220175743103,0.0241699
0.968318726867,41,-0.0169283,50.0,-4.0485,0.0,18595,929750,-6.17215526578,0.0465436,808.20068192482,0.0236744
0.954956412315,41,-0.0144562,50.0,-4.0706,0.0,18636,931800,-6.12193589361,0.0359744,809.9995315074921,0.0309679
0.96002625674,41,-0.0173729,50.0,-4.07825,0.0,18677,933850,-6.25940976855,0.0417374,811.7809522151947,0.0247643
0.966981079429,41,-0.0206635,50.0,-4.08348,0.0,18718,935900,-6.47102313244,0.0480822,813.5621123313904,0.0258894
0.949160635471,41,-0.0229969,50.0,-4.0759,0.0,18759,937950,-6.63258565353,0.0323944,815.3358688354492,0.0420406
0.964276604354,41,-0.00609308,50.0,-4.08505,0.0,18800,940000,-6.52895880372,0.0472283,817.1332738399506,0.0215551
0.957199592143,41,-0.017999,50.0,-4.07032,0.0,18841,942050,-6.49655142085,0.115709,818.898921251297,0.0305261
0.953319549561,41,-0.0200928,50.0,-4.04527,0.0,18882,944100,-6.32184669329,0.0562872,820.6969978809357,0.0346802
0.950717777014,41,-0.0111597,50.0,-4.02862,0.0,18923,946150,-6.58143369908,0.0479934,822.4574432373047,0.0338714
0.938842315227,41,-0.0087128,50.0,-4.01432,0.0,18964,948200,-6.58551723767,0.063132,824.2458536624908,0.0473946
0.95081564039,41,-0.033736,50.0,-4.0377,0.0,19005,950250,-6.52740742462,0.0774998,826.0254554748535,0.0253215
0.960377030075,41,-0.0149953,50.0,-4.0245,0.0,19046,952300,-6.48191394984,0.0439336,827.8070089817047,0.0273767
0.957014199346,41,-0.0195136,50.0,-4.01418,0.0,19087,954350,-6.51051039781,0.0437831,829.5824792385101,0.0364764
0.975683595985,41,-0.0112667,50.0,-4.02832,0.0,19128,956400,-6.27470561584,0.0566181,831.373361825943,0.0272097
0.968027733266,41,-0.00785911,50.0,-4.0222,0.0,19169,958450,-6.42956426117,0.0346506,833.1623113155365,0.0260999
0.946107085794,41,-0.0043863,50.0,-4.00705,0.0,19210,960500,-6.47867456794,0.0694636,834.9456076622009,0.0745633
0.964859180152,41,-0.0102364,50.0,-4.0114,0.0,19251,962550,-6.31533924931,0.0384624,836.7111163139343,0.0331983
0.955600123852,41,-0.0237057,50.0,-4.04145,0.0,19292,964600,-6.16095475812,0.0391854,838.5012080669403,0.030656
0.962863817811,41,-0.00543619,50.0,-4.05148,0.0,19333,966650,-6.13952964914,0.046066,840.2876071929932,0.0202927
0.943651784211,41,-0.020272,50.0,-4.03702,0.0,19374,968700,-6.27515726048,0.0842514,842.0794734954834,0.026258
0.958671417087,41,-0.0036903,50.0,-4.05226,0.0,19415,970750,-5.90291645246,0.0501729,843.8493852615356,0.0383047
0.947877392173,41,0.00508852,50.0,-4.06353,0.0,19456,972800,-7.07810998484,0.0679684,845.6404378414154,0.0761461
0.966470371932,40,-0.0143888,50.0,-4.09274,0.0,19496,974800,-6.74119458604,0.0346862,847.3985562324524,0.0215178
0.965451058,41,-0.0198788,50.0,-4.09381,0.0,19537,976850,-6.56520360099,0.0387451,849.1958749294281,0.0267032
0.9673050493,41,-0.0266641,50.0,-4.09205,0.0,19578,978900,-6.07009493457,0.266237,850.9604697227478,0.0242306
0.962406780571,41,-0.0188264,50.0,-4.10342,0.0,19619,980950,-6.13902164612,0.0492154,852.7428183555603,0.0275219
0.954442624003,41,-0.00632555,50.0,-4.11343,0.0,19660,983000,-6.3594211657,0.063077,854.5158684253693,0.0253109
0.965047519654,41,-0.0179086,50.0,-4.09154,0.0,19701,985050,-6.24316248644,0.0325379,856.2967076301575,0.0281274
0.956558182836,41,-0.00218012,50.0,-4.08176,0.0,19742,987100,-6.02101038397,0.0617285,858.0631856918335,0.0342393
0.965179048479,41,-0.0173747,50.0,-4.07066,0.0,19783,989150,-5.78645439392,0.0336964,859.8590395450592,0.0240995
0.965025879443,41,-0.0300015,50.0,-4.04966,0.0,19824,991200,-5.59162121765,0.0268723,861.6409168243408,0.020529
0.960515908897,41,-0.0234573,50.0,-4.04019,0.0,19865,993250,-5.66194525764,0.0719015,863.4303300380707,0.0223374
0.971271354705,41,-0.0234424,50.0,-4.02518,0.0,19906,995300,-5.99817646615,0.051512,865.1973068714142,0.0142176
0.963087432086,41,0.0120343,50.0,-4.02466,0.0,19947,997350,-6.2576590744,0.0803707,866.9945361614227,0.0256703
0.963546354324,41,-0.00314221,50.0,-4.02564,0.0,19988,999400,-6.05107485005,0.0683875,868.7604293823242,0.0212128
0.959645230323,41,-0.00277654,50.0,-4.02205,0.0,20029,1001450,-5.47134604071,0.0367575,870.5510632991791,0.0229296
