TimestepsSoFar,EpRewMean,EpisodesSoFar,loss_pol_entpen,loss_kl,loss_vf_loss,loss_pol_surr,EpThisIter,ev_tdlam_before,EpLenMean,loss_ent,TimeElapsed
907250,-6.6872752053,18145,0.0,0.0317459,0.0682939,-0.0157637,41,0.935389727354,50.0,-4.07255,765.7568168640137
909300,-6.15346348403,18186,0.0,0.0438297,0.0683849,0.000950555,41,0.955544769764,50.0,-4.09215,767.4756526947021
911350,-6.60651496476,18227,0.0,0.07981,0.0594966,-0.00860759,41,0.955265440047,50.0,-4.08428,769.2058539390564
913400,-6.5571137062,18268,0.0,0.0437758,0.0758996,-0.0132484,41,0.908258460462,50.0,-4.09615,770.9246077537537
915450,-6.60079187348,18309,0.0,0.0362341,0.0789972,-0.0240805,41,0.924056865275,50.0,-4.11471,772.6478238105774
917500,-6.52309064675,18350,0.0,0.0334214,0.0593733,-0.0128394,41,0.944533918053,50.0,-4.11517,774.3664450645447
919550,-6.53924306808,18391,0.0,0.039739,0.0669528,-0.0227193,41,0.911961577833,50.0,-4.11683,776.0933055877686
921600,-6.25235635599,18432,0.0,0.0395509,0.073275,-0.0146294,41,0.914681956172,50.0,-4.12523,777.8104486465454
923600,-6.54258877086,18472,0.0,0.0408433,0.080596,-0.0169429,40,0.947565808892,50.0,-4.11646,779.5299625396729
925650,-6.56735323113,18513,0.0,0.0464359,0.0685845,-0.0173159,41,0.95387820527,50.0,-4.11909,781.2570693492889
927700,-6.77875871912,18554,0.0,0.0533462,0.0891288,-0.00793208,41,0.893982246518,50.0,-4.11375,782.97656083107
929750,-6.92330447487,18595,0.0,0.0383156,0.067874,-0.0128488,41,0.937455050647,50.0,-4.12938,784.6939806938171
931800,-6.36472203359,18636,0.0,0.0452151,0.0961729,0.00581508,41,0.909690752625,50.0,-4.12679,786.429131269455
933850,-6.11224223109,18677,0.0,0.0704967,0.0574626,-0.0142631,41,0.936143308878,50.0,-4.16985,788.171629190445
935900,-6.32643232713,18718,0.0,0.0323656,0.0785932,-0.0124122,41,0.929793260992,50.0,-4.16788,789.9182448387146
937950,-6.69568972873,18759,0.0,0.0731771,0.0838471,-0.0241104,41,0.921334311366,50.0,-4.14493,791.657199382782
940000,-7.09141125171,18800,0.0,0.0470655,0.106204,-0.0208371,41,0.907337389886,50.0,-4.13874,793.3664307594299
942050,-7.12562432278,18841,0.0,0.0361899,0.136622,-0.0120841,41,0.916643895209,50.0,-4.15421,795.0933191776276
944100,-7.23345765983,18882,0.0,0.0238391,0.0995171,-0.0253131,41,0.940790023655,50.0,-4.13474,796.8115620613098
946150,-6.71728937185,18923,0.0,0.0553356,0.0698095,-0.0098454,41,0.950434163213,50.0,-4.11338,798.5304572582245
948200,-6.64843022008,18964,0.0,0.0271764,0.175032,0.00188519,41,0.920600034297,50.0,-4.11337,800.2583785057068
950250,-6.64526895606,19005,0.0,0.0314141,0.116385,-0.00678392,41,0.928609028459,50.0,-4.15084,801.9908788204193
952300,-6.64648828881,19046,0.0,0.0619704,0.120394,0.0146793,41,0.918646469712,50.0,-4.12673,803.7096781730652
954350,-6.45050063152,19087,0.0,0.0321028,0.101368,-0.00885637,41,0.900055222213,50.0,-4.13071,805.4441151618958
956400,-6.90509725807,19128,0.0,0.0574671,0.137952,-0.0171654,41,0.933016136289,50.0,-4.13223,807.1553258895874
958450,-6.79979566041,19169,0.0,0.029231,0.0772856,-0.0092815,41,0.919754199684,50.0,-4.111,808.8898842334747
960500,-7.17346434324,19210,0.0,0.044463,0.144171,-0.00306604,41,0.932823613286,50.0,-4.11037,810.6089026927948
962550,-6.82796362612,19251,0.0,0.0250714,0.110541,-0.018399,41,0.926375567913,50.0,-4.09151,812.336368560791
964600,-7.08379936131,19292,0.0,0.0336634,0.108938,-0.0205182,41,0.931748010218,50.0,-4.09172,814.0622093677521
966650,-6.82612346806,19333,0.0,0.0256529,0.0991687,-0.014355,41,0.921576812863,50.0,-4.06064,815.7963945865631
968700,-6.53940017778,19374,0.0,0.0262927,0.106589,-0.0129988,41,0.926230564713,50.0,-4.06458,817.514927148819
970750,-6.50837887984,19415,0.0,0.036996,0.115087,-0.0139337,41,0.914280697703,50.0,-4.04711,819.2425422668457
972800,-6.19719963742,19456,0.0,0.0352832,0.0880599,-0.0157079,41,0.922231085598,50.0,-4.01962,820.9601292610168
974800,-6.16227784493,19496,0.0,0.0369576,0.0840066,-0.0111189,40,0.935519561172,50.0,-4.00575,822.694983959198
976850,-7.04235491127,19537,0.0,0.0432145,0.156878,-0.0118809,41,0.932021588087,50.0,-3.99068,824.4014749526978
978900,-6.97087141227,19578,0.0,0.0297513,0.102744,-0.0169023,41,0.933847926557,50.0,-3.98937,826.1320216655731
980950,-6.79974048529,19619,0.0,0.0374082,0.0754509,-0.0193888,41,0.959705982357,50.0,-4.01598,827.8830633163452
983000,-6.86582969646,19660,0.0,0.0266966,0.101446,-0.0129063,41,0.950666163117,50.0,-4.0104,829.60768699646
985050,-7.03691163164,19701,0.0,0.0476492,0.0881058,-0.0155536,41,0.942336175591,50.0,-3.98743,831.3429436683655
987100,-6.95504812621,19742,0.0,0.0348696,0.0802492,-0.0234373,41,0.94686261937,50.0,-4.00771,833.0534586906433
989150,-6.82512204948,19783,0.0,0.0462343,0.0870076,-0.00460619,41,0.863808497787,50.0,-4.01102,834.7889516353607
991200,-6.99642521292,19824,0.0,0.0476825,0.13438,0.00160856,41,0.909528434277,50.0,-4.01763,836.5103585720062
993250,-6.94501535111,19865,0.0,0.0488158,0.131044,0.00825769,41,0.924090929329,50.0,-4.02811,838.2267124652863
995300,-6.84862372063,19906,0.0,0.0330176,0.128107,-0.0195009,41,0.904400981963,50.0,-4.02689,839.9757964611053
997350,-6.70854341881,19947,0.0,0.0341624,0.111147,-0.00755242,41,0.928395286202,50.0,-4.03004,841.6947016716003
999400,-6.82607919688,19988,0.0,0.0430824,0.104536,-0.00641176,41,0.92629403621,50.0,-4.02848,843.4141356945038
1001450,-7.42718567982,20029,0.0,0.031548,0.151284,-0.0113059,41,0.940691243857,50.0,-4.01707,845.1420097351074
