EpisodesSoFar,loss_kl,loss_pol_entpen,ev_tdlam_before,loss_ent,loss_pol_surr,loss_vf_loss,EpLenMean,TimeElapsed,EpRewMean,TimestepsSoFar,EpThisIter
915,0.05211,0.0,0.996546451235,-1.29463,-0.0196283,0.0412767,1000.0,791.2497913837433,61.57176421,915000,2
917,0.0682924,0.0,0.996410563588,-1.31314,-0.00613263,0.041241,1000.0,793.0162301063538,61.5805206335,917000,2
919,0.0747156,0.0,0.997670832556,-1.28285,-0.000371886,0.0290914,1000.0,794.7811770439148,61.8771179589,919000,2
921,0.0614257,0.0,0.997373224003,-1.29298,-0.00508365,0.0308132,1000.0,796.54687666893,62.1452282031,921000,2
923,0.211364,0.0,0.996586271096,-1.3028,-0.0237745,0.0172431,1000.0,798.3229722976685,61.9611524902,923000,2
925,0.0367747,0.0,0.997413757723,-1.32374,-0.00991519,0.0138721,1000.0,800.1096794605255,61.4522508723,925000,2
927,0.0499096,0.0,0.996503745206,-1.30489,-0.0173563,0.0375593,1000.0,801.8760457038879,61.497253314,927000,2
929,0.0311229,0.0,0.995181395207,-1.26873,-0.0108631,0.0321715,1000.0,803.6556344032288,61.4945426794,929000,2
931,0.0247018,0.0,0.996067204047,-1.25721,-0.0111272,0.0261067,1000.0,805.4218430519104,61.2519928923,931000,2
933,0.0595532,0.0,0.996188464109,-1.274,-0.00700489,0.0185277,1000.0,807.1882801055908,61.0251720235,933000,2
935,0.0504661,0.0,0.997397914296,-1.2475,-0.00351718,0.0301286,1000.0,808.9526193141937,61.031555476,935000,2
937,0.0272808,0.0,0.997449390823,-1.2397,-0.0199425,0.0282238,1000.0,810.7182199954987,61.0687197699,937000,2
940,0.055798,0.0,0.997852383647,-1.23161,-0.0139542,0.0360253,1000.0,812.4864749908447,61.0791546063,940000,3
942,0.0695136,0.0,0.998019825201,-1.25715,0.0028918,0.0184809,1000.0,814.2497379779816,61.1498573618,942000,2
944,0.0458728,0.0,0.995090633165,-1.24598,-0.0184649,0.0243059,1000.0,816.0160892009735,61.208216549,944000,2
946,0.0115259,0.0,0.995636554901,-1.28812,-0.0110407,0.034389,1000.0,817.7971816062927,60.6893436096,946000,2
948,0.0559821,0.0,0.998176509282,-1.29223,0.00456318,0.0153014,1000.0,819.5626318454742,60.7470171631,948000,2
950,0.0300593,0.0,0.996049072593,-1.2859,-0.0204555,0.0163784,1000.0,821.3124620914459,60.8600903826,950000,2
952,0.0119156,0.0,0.993122410029,-1.30666,-0.00685272,0.0413069,1000.0,823.0946052074432,60.8663623628,952000,2
954,0.0989633,0.0,0.99758806522,-1.29632,-0.00639135,0.0219802,1000.0,824.8432676792145,60.9009419678,954000,2
956,0.0845133,0.0,0.997467102949,-1.29456,-0.00641401,0.0318741,1000.0,826.6089370250702,61.4023317191,956000,2
958,0.0400533,0.0,0.998158635106,-1.30839,-0.0115868,0.0202884,1000.0,828.3751428127289,61.6544138572,958000,2
960,0.0338773,0.0,0.997323776362,-1.26662,-0.0131171,0.0322583,1000.0,830.149204492569,61.7049649072,960000,2
962,0.0270393,0.0,0.997963370057,-1.27031,-0.0165553,0.0251151,1000.0,831.8900499343872,61.9084435648,962000,2
964,0.0415264,0.0,0.997365862597,-1.26777,0.000185859,0.0287398,1000.0,833.6700942516327,62.1592452652,964000,2
966,0.0579945,0.0,0.998287835042,-1.30721,0.00897715,0.0202716,1000.0,835.4212331771851,62.1726627146,966000,2
968,0.0461057,0.0,0.998366040294,-1.30397,-0.0109676,0.0168652,1000.0,837.1876356601715,62.4239807765,968000,2
970,0.0444827,0.0,0.997679737397,-1.30175,-0.0126339,0.0277148,1000.0,838.9374635219574,62.4458578402,970000,2
972,0.0748054,0.0,0.94528246671,-1.33958,0.00384619,0.463982,1000.0,840.7200133800507,62.2859422472,972000,2
974,0.059531,0.0,0.991986283101,-1.3291,-0.0248915,0.046523,1000.0,842.4687132835388,62.5183389379,974000,2
976,0.0290595,0.0,0.997733212309,-1.31222,-0.0135592,0.0266256,1000.0,844.2342858314514,62.7646604243,976000,2
978,0.0987085,0.0,0.998226203723,-1.32478,0.0107679,0.0207725,1000.0,845.9842255115509,62.9907654782,978000,2
980,0.108173,0.0,0.997213122435,-1.33245,-0.0064266,0.0320642,1000.0,847.7534098625183,63.0237687867,980000,2
983,0.0370708,0.0,0.997087127529,-1.30899,-0.0215562,0.0442324,1000.0,849.4838507175446,63.0237186585,983000,3
985,0.0400329,0.0,0.997346148128,-1.31908,-0.0144112,0.0332227,1000.0,851.2498071193695,63.2569903752,985000,2
987,0.0434321,0.0,0.996761592571,-1.33777,-0.011244,0.0360621,1000.0,852.99968957901,63.224704238,987000,2
989,0.0198788,0.0,0.997709358577,-1.33221,-0.0143284,0.0280743,1000.0,854.7656083106995,63.2741976404,989000,2
991,0.0483067,0.0,0.997379513457,-1.3091,-0.00368783,0.0295259,1000.0,856.5000076293945,63.2530288959,991000,2
993,0.0396659,0.0,0.996886950452,-1.28359,-0.00968242,0.0368444,1000.0,858.2664260864258,63.2432392912,993000,2
995,0.0751877,0.0,0.996943197213,-1.28061,-0.0173547,0.0291267,1000.0,860.0153315067291,63.188665625,995000,2
997,0.0242962,0.0,0.996882589068,-1.27135,-0.0175809,0.0350307,1000.0,861.8060688972473,63.1826586528,997000,2
999,0.323525,0.0,0.984071725979,-1.27947,-0.012237,0.066183,1000.0,863.5461506843567,63.0094876925,999000,2
1001,0.0237299,0.0,0.998511770391,-1.27937,-0.0230345,0.0106373,1000.0,865.3124260902405,62.9547585524,1001000,2
