loss_kl,loss_pol_entpen,ev_tdlam_before,TimestepsSoFar,loss_pol_surr,TimeElapsed,EpRewMean,loss_vf_loss,EpLenMean,EpThisIter,loss_ent,EpisodesSoFar
0.0368156,0.0,0.0565791726112,927000,-0.0317908,812.2076675891876,1424.98729019,147.324,1000.0,2,-1.07845,927
0.0346571,0.0,0.0578191280365,929000,-0.0347686,814.0038583278656,1425.17687436,145.658,1000.0,2,-1.08466,929
0.0422048,0.0,0.0320623517036,931000,-0.0303766,815.7858936786652,1425.10840089,144.946,1000.0,2,-1.1218,931
0.0322698,0.0,0.0229853987694,933000,-0.0342286,817.5830409526825,1426.35555789,148.128,1000.0,2,-1.12467,933
0.0303794,0.0,0.0338899493217,935000,-0.0319853,819.3842570781708,1426.82332315,150.492,1000.0,2,-1.13743,935
0.0437703,0.0,0.00258958339691,937000,-0.0272136,821.1691870689392,1425.76448103,143.795,1000.0,2,-1.13338,937
0.0390727,0.0,0.0103487372398,940000,-0.0342954,822.9664697647095,1425.16851727,201.553,1000.0,3,-1.1053,940
0.0544323,0.0,0.0426225662231,942000,-0.0320157,824.7468593120575,1424.92491872,148.334,1000.0,2,-1.09904,942
0.0435839,0.0,0.0546842217445,944000,-0.0289569,826.541666507721,1424.51354016,147.98,1000.0,2,-1.10616,944
0.0312837,0.0,0.0433963537216,946000,-0.0356052,828.3377423286438,1423.44519911,140.176,1000.0,2,-1.13994,946
0.0404295,0.0,0.0614439249039,948000,-0.034672,830.1261117458344,1423.31123703,146.443,1000.0,2,-1.15653,948
0.0343675,0.0,0.0353245139122,950000,-0.035652,831.9196217060089,1423.31206224,148.708,1000.0,2,-1.19297,950
0.0409222,0.0,0.0533102154732,952000,-0.0313888,833.7163803577423,1422.88103818,142.594,1000.0,2,-1.21121,952
0.0366072,0.0,-0.030168056488,954000,-0.0359214,835.499046087265,1422.76253919,138.854,1000.0,2,-1.233,954
0.0328328,0.0,0.0487950444221,956000,-0.0355624,837.2899355888367,1423.30875756,144.125,1000.0,2,-1.20839,956
0.0433385,0.0,0.034986436367,958000,-0.0303227,839.0712950229645,1423.97414918,147.845,1000.0,2,-1.20014,958
0.0411533,0.0,0.0515006184578,960000,-0.0298089,840.8681244850159,1424.02085435,146.429,1000.0,2,-1.21198,960
0.0403997,0.0,0.077213704586,962000,-0.034192,842.6497797966003,1424.09654936,145.255,1000.0,2,-1.15972,962
0.0467996,0.0,0.061319231987,964000,-0.0343105,844.4467859268188,1422.9966833,145.121,1000.0,2,-1.21225,964
0.0319916,0.0,0.0447711348534,966000,-0.0339279,846.2361791133881,1424.16943333,150.536,1000.0,2,-1.23,966
0.0352025,0.0,0.0551213622093,968000,-0.0298318,848.0176386833191,1424.84186511,144.349,1000.0,2,-1.24393,968
0.0262993,0.0,0.0830454826355,970000,-0.0392414,849.7997126579285,1423.40866917,151.546,1000.0,2,-1.25502,970
0.0274505,0.0,0.118213653564,972000,-0.0377434,851.5983147621155,1422.56068453,154.178,1000.0,2,-1.28776,972
0.0441956,0.0,0.0594616532326,974000,-0.0315034,853.3866896629333,1423.53946041,152.586,1000.0,2,-1.33466,974
0.0451619,0.0,0.0439409017563,976000,-0.0318187,855.1680881977081,1424.11869081,160.87,1000.0,2,-1.35057,976
0.0350373,0.0,0.0243703722954,978000,-0.0315632,856.9574401378632,1425.15486447,155.934,1000.0,2,-1.35146,978
0.0373067,0.0,0.0640571713448,980000,-0.0348764,858.754602432251,1426.27768265,152.589,1000.0,2,-1.35247,980
0.0382024,0.0,0.0325235128403,983000,-0.0370843,860.5516366958618,1426.70646155,198.593,1000.0,3,-1.33429,983
0.056545,0.0,0.0432984232903,985000,-0.0252235,862.3415939807892,1425.9972863,153.127,1000.0,2,-1.34417,985
0.0375265,0.0,0.0516268610954,987000,-0.0312328,864.1240496635437,1426.54483986,153.167,1000.0,2,-1.32444,987
0.0500193,0.0,0.00756692886353,989000,-0.0285904,865.9217190742493,1427.22141845,148.404,1000.0,2,-1.34773,989
0.0445407,0.0,0.0571258068085,991000,-0.0302002,867.7050895690918,1427.72473873,152.566,1000.0,2,-1.31736,991
0.0351844,0.0,0.0543246865273,993000,-0.0321439,869.5011546611786,1431.57389339,153.254,1000.0,2,-1.33738,993
0.0504967,0.0,0.0214340090752,995000,-0.0263689,871.2899599075317,1431.88013338,148.943,1000.0,2,-1.31796,995
0.0333473,0.0,0.0220658779144,997000,-0.0328918,873.0720252990723,1432.30878567,154.139,1000.0,2,-1.3419,997
0.0370645,0.0,0.0517696142197,999000,-0.0326581,874.8789670467377,1433.3710874,157.53,1000.0,2,-1.36326,999
0.557873,0.0,0.0612331628799,1001000,-0.0103117,876.6596426963806,1434.19678887,156.2,1000.0,2,-1.34765,1001
