EpThisIter,EpLenMean,loss_vf_loss,loss_pol_entpen,EpisodesSoFar,EpRewMean,TimeElapsed,ev_tdlam_before,loss_ent,TimestepsSoFar,loss_kl,loss_pol_surr
17,109.73,0.324876,0.0,4103,54.2886945366,533.9762299060822,0.962551031262,18.9319,319387,0.107366,-0.144313
18,111.61,0.311191,0.0,4121,55.6343975571,537.4141297340393,0.94387665391,18.9571,321509,0.102986,-0.144848
19,110.12,0.320351,0.0,4140,54.8270721715,540.8747918605804,0.948760688305,18.8741,323485,0.111042,-0.149342
19,110.9,0.304995,0.0,4159,54.8925324207,544.3432559967041,0.941483587027,18.8516,325515,0.119748,-0.141245
20,110.35,0.309471,0.0,4179,54.9644993919,547.7884254455566,0.943244885653,18.8553,327657,0.112489,-0.141822
16,112.18,0.276705,0.0,4195,55.9698022818,551.2412481307983,0.95132824406,18.8366,329643,0.114738,-0.146742
18,110.83,0.320658,0.0,4213,55.011175642,554.7172253131866,0.956553183496,18.8613,331655,0.123791,-0.148389
18,111.46,0.308947,0.0,4231,55.3110733951,558.1794662475586,0.962230164558,18.8242,333743,0.114435,-0.14171
21,110.02,0.312391,0.0,4252,55.2640279205,561.6321070194244,0.954227458686,18.7986,335846,0.113928,-0.142097
16,111.75,0.318327,0.0,4268,56.0570629703,565.1047806739807,0.926830992103,18.7654,337798,0.115275,-0.139391
18,112.95,0.245722,0.0,4286,56.4218467554,568.6079375743866,0.942512545735,18.6987,339867,0.120775,-0.146287
17,113.77,0.447493,0.0,4303,56.8170850733,572.0867495536804,0.952568776906,18.6759,341937,0.0997469,-0.142082
17,114.23,0.358322,0.0,4320,56.767020228,575.5469701290131,0.953750647604,18.6304,344010,0.117657,-0.139439
18,116.18,0.379881,0.0,4338,57.8030642659,579.0235419273376,0.950525857508,18.6319,346076,0.125251,-0.148775
17,118.17,0.434603,0.0,4355,58.6028736311,582.5228404998779,0.958398576826,18.5709,348005,0.107215,-0.140602
21,114.34,0.469246,0.0,4376,56.5575153995,585.991215467453,0.946811083704,18.56,350208,0.115438,-0.14025
18,112.55,0.356916,0.0,4394,55.7697559181,589.4799933433533,0.950089164078,18.5391,352108,0.117807,-0.140231
18,113.27,0.310851,0.0,4412,56.107300228,592.9449598789215,0.96371204406,18.5128,354292,0.110426,-0.142114
18,111.07,0.321204,0.0,4430,54.9506534269,596.461174249649,0.959016088396,18.4848,356345,0.12066,-0.143077
17,112.7,0.315074,0.0,4447,55.8182724997,599.9372763633728,0.961501922458,18.4488,358318,0.122605,-0.144334
16,115.22,0.321902,0.0,4463,57.2972138319,603.4139082431793,0.963285986334,18.4167,360382,0.127828,-0.145612
17,118.58,0.282544,0.0,4480,58.8835001239,606.9018881320953,0.95793735981,18.3672,362486,0.116955,-0.140304
17,116.92,0.394076,0.0,4497,57.8491189658,610.406311750412,0.945831198245,18.3897,364349,0.112882,-0.140832
17,119.9,0.336136,0.0,4514,59.5649294623,613.866569519043,0.944066222757,18.3586,366562,0.129411,-0.147542
16,122.84,0.297706,0.0,4530,60.7653725047,617.3500669002533,0.9584745951,18.3116,368629,0.132281,-0.146379
16,124.02,0.41109,0.0,4546,61.0334459969,620.8188061714172,0.949757765979,18.2844,370540,0.123255,-0.146411
18,122.12,0.3867,0.0,4564,59.8524817213,624.3188071250916,0.952592857182,18.2642,372714,0.125573,-0.143541
16,122.36,0.389617,0.0,4580,59.8401890505,627.8031616210938,0.944315429777,18.2378,374722,0.119065,-0.14536
17,124.01,0.361085,0.0,4597,60.8154141094,631.3031499385834,0.946758188307,18.2481,376750,0.112215,-0.139559
17,122.45,0.440051,0.0,4614,60.0395887767,634.7794926166534,0.924094408751,18.2254,378807,0.119603,-0.143799
17,121.47,0.450789,0.0,4631,60.0168707057,638.2732367515564,0.938750445843,18.2037,380848,0.131252,-0.148508
17,120.94,0.317211,0.0,4648,59.9757885374,641.7816617488861,0.95103963092,18.1736,382956,0.120056,-0.14185
18,120.47,0.394059,0.0,4666,59.9683654828,645.2444038391113,0.950532741845,18.1349,384991,0.116123,-0.143725
18,118.46,0.423038,0.0,4684,59.2692110346,648.728951215744,0.948307011276,18.0476,387057,0.117368,-0.145138
17,118.04,0.327909,0.0,4701,59.0636967427,652.179191827774,0.93774786219,18.0381,389078,0.132776,-0.144753
17,118.47,0.361201,0.0,4718,59.3989874426,655.6478500366211,0.943345073611,18.0209,391122,0.13809,-0.145858
16,119.08,0.401072,0.0,4734,59.7077483601,659.1405026912689,0.927736476064,17.9732,393156,0.14289,-0.14809
17,118.8,0.516358,0.0,4751,59.7847216141,662.6071262359619,0.915365166962,17.9948,395182,0.24998,-0.135704
17,119.38,0.320336,0.0,4768,60.1123934733,666.061215877533,0.94015301019,17.9764,397219,0.10409,-0.141776
17,120.78,0.43758,0.0,4785,60.6879096371,669.5458898544312,0.931982271373,17.925,399254,0.104678,-0.141582
19,118.91,0.555559,0.0,4804,59.5820282754,673.022397518158,0.943211570382,17.8736,401325,0.107145,-0.142014
16,120.07,0.383051,0.0,4820,59.9647307918,676.4600520133972,0.922054558992,17.8175,403341,0.123143,-0.14648
17,118.32,0.410657,0.0,4837,59.2315355399,679.9290187358856,0.939633227885,17.8023,405401,0.132239,-0.148824
16,121.13,0.337378,0.0,4853,60.0783683903,683.3984305858612,0.947096399963,17.7768,407546,0.131546,-0.143892
14,124.34,0.339526,0.0,4867,61.577935364,686.874472618103,0.952180255204,17.7663,409564,0.123422,-0.144069
18,123.38,0.510081,0.0,4885,61.089337369,690.3424355983734,0.948563519865,17.7965,411592,0.118377,-0.143263
17,124.38,0.362997,0.0,4902,62.0545615931,693.791440486908,0.930851623416,17.7989,413560,0.130362,-0.141191
16,125.46,0.391655,0.0,4918,62.7870261093,697.2738094329834,0.939370140433,17.7765,415691,0.135687,-0.142158
18,124.37,0.474105,0.0,4936,61.9409767143,700.7729277610779,0.933106258512,17.7345,417743,0.128586,-0.140654
16,122.79,0.535598,0.0,4952,61.5045665107,704.2264029979706,0.935753911734,17.7269,419734,0.139716,-0.149621
17,120.46,0.388275,0.0,4969,60.600475463,707.6790902614594,0.930589102209,17.6867,421834,0.147485,-0.143625
16,123.06,0.344691,0.0,4985,61.7988396747,711.1402111053467,0.947484597564,17.6891,423898,0.176937,-0.137361
16,125.31,0.310949,0.0,5001,62.6093931244,714.6402568817139,0.954857539386,17.6961,425984,0.138714,-0.151762
16,124.93,0.346518,0.0,5017,62.2567023222,718.0700993537903,0.956573899835,17.6888,428029,0.128571,-0.148595
14,129.65,0.285527,0.0,5031,64.8741134169,721.5390632152557,0.937951743603,17.6828,430003,0.128579,-0.141573
18,126.68,0.359316,0.0,5049,63.2116505624,725.0157344341278,0.952039476484,17.6456,432080,0.131177,-0.143874
16,126.52,0.431481,0.0,5065,63.2665390323,728.4982635974884,0.941176079214,17.6588,434033,0.132833,-0.142131
18,125.81,0.30177,0.0,5083,62.9533175346,732.023060798645,0.968273021281,17.581,436210,0.13081,-0.144267
17,123.25,0.369547,0.0,5100,61.5923668175,735.4760308265686,0.949419572949,17.5511,438201,0.141958,-0.143579
17,122.02,0.264893,0.0,5117,61.0773855864,738.9524040222168,0.955118268728,17.4812,440231,0.147001,-0.149242
17,118.41,0.314761,0.0,5134,59.1554570832,742.4056696891785,0.949186637998,17.4381,442205,0.141857,-0.149205
16,120.96,0.283388,0.0,5150,60.5373602873,745.8940515518188,0.951754238456,17.4186,444272,0.144367,-0.147709
17,121.11,0.317903,0.0,5167,60.5026485595,749.3669908046722,0.958751376718,17.3923,446379,0.14638,-0.150635
14,124.2,0.240732,0.0,5181,62.0525172302,752.8125870227814,0.941387999803,17.376,448428,0.162156,-0.147406
15,127.83,0.307962,0.0,5196,63.8885505693,756.2893843650818,0.938460864127,17.349,450440,0.167279,-0.149008
17,128.34,0.297966,0.0,5213,64.3240616706,759.7572903633118,0.948897629976,17.2692,452579,0.149303,-0.146613
17,127.19,0.295948,0.0,5230,63.6656288094,763.2256336212158,0.950653530657,17.2257,454486,0.150256,-0.146273
17,127.68,0.34956,0.0,5247,63.9559003106,766.718019247055,0.947089210153,17.2287,456666,0.137182,-0.144843
15,129.22,0.286596,0.0,5262,64.5834985424,770.2056047916412,0.93480476737,17.2185,458709,0.149673,-0.141181
15,128.53,0.289281,0.0,5277,64.4128336894,773.671549320221,0.944270431995,17.255,460791,0.152704,-0.147013
15,130.06,0.260507,0.0,5292,64.9877669354,777.1324365139008,0.933797501028,17.1898,462798,0.15424,-0.142367
16,129.03,0.299273,0.0,5308,64.4459880357,780.5778081417084,0.936166159809,17.1771,464864,0.145709,-0.145735
16,131.07,0.429684,0.0,5324,65.7311927122,784.0223126411438,0.938090939075,17.1514,466885,0.159933,-0.150366
15,132.81,0.335722,0.0,5339,66.5019258818,787.4921641349792,0.922647200525,17.1188,468908,0.173484,-0.144884
16,132.92,0.295817,0.0,5355,66.5963610508,790.9681265354156,0.953759029508,17.0999,470968,0.155474,-0.145122
15,130.98,0.285769,0.0,5370,65.5666703985,794.4374651908875,0.95341745764,17.0375,472938,0.155755,-0.14266
16,131.07,0.357627,0.0,5386,65.442651339,797.9324321746826,0.933383002877,16.9905,475068,0.15304,-0.131354
14,132.54,0.278231,0.0,5400,66.0942568753,801.4201717376709,0.948718663305,16.9856,477162,0.162524,-0.149913
