loss_kl,EpRewMean,EpisodesSoFar,TimeElapsed,EpLenMean,loss_vf_loss,TimestepsSoFar,loss_pol_entpen,EpThisIter,loss_pol_surr,loss_ent,ev_tdlam_before
0.0348637,1442.47706033,927,809.9456369876862,1000.0,165.331,927000,0.0,2,-0.0368623,-1.15834,0.167701423168
0.0651928,1434.58998826,929,811.7496967315674,1000.0,190.165,929000,0.0,2,-0.0310424,-1.11111,0.847446039319
0.0419787,1427.32083212,931,813.5309407711029,1000.0,167.754,931000,0.0,2,-0.034004,-1.10003,0.0603267550468
0.0535263,1427.72769939,933,815.3281192779541,1000.0,161.166,933000,0.0,2,-0.029249,-1.09084,0.101451396942
0.0365682,1426.48723166,935,817.1093475818634,1000.0,167.155,935000,0.0,2,-0.0357055,-1.10356,0.408005058765
0.035382,1425.90567313,937,818.9063608646393,1000.0,168.066,937000,0.0,2,-0.0347776,-1.10996,0.0480129718781
0.0306354,1426.67828277,940,820.6716656684875,1000.0,233.948,940000,0.0,3,-0.0363833,-1.11754,0.0678337216377
0.04169,1427.27505183,942,822.4690372943878,1000.0,164.62,942000,0.0,2,-0.037034,-1.12719,0.418612897396
0.0352042,1423.37545158,944,824.2498242855072,1000.0,172.163,944000,0.0,2,-0.0388221,-1.10753,0.749739021063
0.0446252,1407.40037869,946,826.0627789497375,1000.0,102.205,946000,0.0,2,-0.0372485,-1.16459,0.91253259033
0.042612,1406.17795901,948,827.8437552452087,1000.0,165.607,948000,0.0,2,-0.0296017,-1.16853,0.150882422924
0.046532,1406.20542637,950,829.6403412818909,1000.0,173.71,950000,0.0,2,-0.0315699,-1.15984,0.0590192675591
0.0307369,1406.76295384,952,831.4219379425049,1000.0,166.971,952000,0.0,2,-0.0446839,-1.13444,0.796551167965
0.0347666,1399.80564129,954,833.218906879425,1000.0,182.613,954000,0.0,2,-0.0410573,-1.155,0.766544952989
0.0318623,1398.39829943,956,834.9997940063477,1000.0,171.496,956000,0.0,2,-0.0338835,-1.15816,0.0796484947205
0.0716269,1398.9460133,958,836.7830255031586,1000.0,168.237,958000,0.0,2,-0.0210322,-1.17725,0.0635215640068
0.0466982,1399.38600089,960,838.577722787857,1000.0,159.989,960000,0.0,2,-0.0323466,-1.21616,-0.0100229978561
0.0316885,1400.50472188,962,840.359620809555,1000.0,165.41,962000,0.0,2,-0.0346174,-1.25282,0.0458244085312
0.0429135,1401.46492745,964,842.1403064727783,1000.0,162.798,964000,0.0,2,-0.0285645,-1.25182,0.0505608320236
0.0366293,1401.99988848,966,843.9370493888855,1000.0,168.487,966000,0.0,2,-0.0311268,-1.23885,0.0539745092392
0.0363642,1402.26698436,968,845.7189562320709,1000.0,169.423,968000,0.0,2,-0.0316337,-1.21278,0.0587186813354
0.0437881,1402.52803578,970,847.5151154994965,1000.0,168.681,970000,0.0,2,-0.0292539,-1.19425,0.0476437211037
0.0596954,1404.23121336,972,849.2981581687927,1000.0,167.315,972000,0.0,2,-0.0236869,-1.20544,0.0504491329193
0.0472181,1405.57083436,974,851.079427242279,1000.0,171.699,974000,0.0,2,-0.0323586,-1.22719,0.0982790589333
0.0430819,1406.62784668,976,852.8587462902069,1000.0,171.216,976000,0.0,2,-0.0277392,-1.19199,0.0511420965195
0.045915,1406.05013245,978,854.6563353538513,1000.0,167.636,978000,0.0,2,-0.0310783,-1.16661,0.0338144898415
0.0668234,1407.62421495,980,856.4227328300476,1000.0,171.279,980000,0.0,2,-0.0243631,-1.14538,0.0493753552437
0.0443662,1407.30747549,983,858.2246687412262,1000.0,216.651,983000,0.0,3,-0.033485,-1.12752,0.0479486584663
0.0388413,1407.51062616,985,860.0001111030579,1000.0,165.916,985000,0.0,2,-0.0329124,-1.14181,0.077709376812
0.0308587,1407.08581801,987,861.7973020076752,1000.0,166.608,987000,0.0,2,-0.0385403,-1.15785,0.184799611568
0.0411098,1408.10884843,989,863.5783514976501,1000.0,170.898,989000,0.0,2,-0.0334826,-1.17227,0.0685694813728
0.030971,1408.19578411,991,865.3748693466187,1000.0,164.748,991000,0.0,2,-0.0344473,-1.16798,0.0682897567749
0.0375107,1408.43177284,993,867.140513420105,1000.0,170.507,993000,0.0,2,-0.0368767,-1.19217,0.0746696591377
0.0443357,1408.21936389,995,868.9371604919434,1000.0,166.103,995000,0.0,2,-0.0280197,-1.16302,0.0553974509239
0.0646308,1409.07881132,997,870.7180433273315,1000.0,169.323,997000,0.0,2,-0.0239091,-1.16421,0.06549680233
0.0344092,1411.06928251,999,872.5314569473267,1000.0,160.952,999000,0.0,2,-0.0332424,-1.14387,0.0870446562767
0.038474,1411.70424706,1001,874.2970499992371,1000.0,167.596,1001000,0.0,2,-0.0291017,-1.13449,0.0939211249352
