loss_pol_entpen,EpisodesSoFar,loss_ent,EpThisIter,TimestepsSoFar,TimeElapsed,EpLenMean,loss_pol_surr,loss_vf_loss,EpRewMean,ev_tdlam_before,loss_kl
0.0,81146,0.524521,21,8984462,16319.397845029831,102.19,-0.116797,0.600024,48.6051868863,0.958847373724,0.821811
0.0,81167,0.524174,21,8986592,16323.109340190887,102.06,-0.079116,0.585189,48.4792601371,0.961775638163,1.64133
0.0,81187,0.530505,20,8988607,16326.89442372322,101.53,-0.051398,0.384955,47.8820501762,0.960067667067,2.45958
0.0,81206,0.537817,19,8990642,16330.593980789185,103.41,-0.134582,0.446716,48.8651461345,0.9560238868,0.869336
0.0,81227,0.506744,21,8992699,16334.296969652176,100.26,-0.134197,0.414361,47.5543005272,0.961995534599,0.69861
0.0,81247,0.540094,20,8994743,16338.031260251999,101.63,-0.0149112,0.539158,48.2104874039,0.967483144253,2.71972
0.0,81268,0.560908,21,8996853,16341.750226974487,101.79,-0.110401,0.385108,48.2196569241,0.964406754822,0.674861
0.0,81287,0.569284,19,8998851,16345.486816167831,102.44,-0.130673,0.487046,48.8391385455,0.960572488606,0.743287
0.0,81306,0.551143,19,9000885,16349.281841039658,102.43,-0.128344,0.488233,48.7385343908,0.965136021376,0.760268
0.0,81327,0.536537,21,9002984,16353.000366449356,102.85,-0.126762,0.485886,48.8249250973,0.962131928653,0.778305
0.0,81346,0.522328,19,9005037,16356.750682592392,103.89,-0.114582,0.459174,49.1488641864,0.964577034116,1.00464
0.0,81367,0.522055,21,9007104,16360.522553920746,103.45,-0.0053294,0.456174,49.0071854049,0.964293114841,2.96895
0.0,81388,0.526312,21,9009132,16364.319730520248,101.51,-0.0452315,0.510788,47.888182012,0.968623772264,3.16049
0.0,81407,0.577665,19,9011163,16368.094523191452,101.58,-0.00772229,0.440545,47.7411834795,0.965864975005,2.38688
0.0,81428,0.572213,21,9013208,16371.851441144943,101.19,-0.130991,0.727752,47.5668555162,0.961884297431,0.586985
0.0,81447,0.539508,19,9015275,16375.555881023407,101.26,-0.138326,0.527102,47.8663595265,0.954315479845,0.699763
0.0,81467,0.50621,20,9017316,16379.347875833511,102.12,-0.121969,0.704502,48.3140358368,0.957902617753,0.743548
0.0,81487,0.498111,20,9019333,16383.156419754028,103.28,-0.100572,0.576405,48.9628236735,0.967388208956,1.18289
0.0,81507,0.459635,20,9021399,16386.90700507164,102.36,-0.129892,0.516982,48.8567177247,0.961745481938,0.694491
0.0,81527,0.422935,20,9023389,16390.672103881836,103.38,-0.116497,0.469849,49.5093081656,0.967227015644,0.7504
0.0,81547,0.423764,20,9025467,16394.48454785347,101.92,-0.104122,0.469494,48.3709712706,0.95036361739,1.06384
0.0,81567,0.42377,20,9027503,16398.235780715942,101.87,-0.11416,0.493326,48.3204901523,0.962447501719,1.10618
0.0,81587,0.387452,20,9029590,16401.97679376602,102.57,-0.111586,0.356425,48.9110673642,0.967606164515,1.09752
0.0,81608,0.467042,21,9031599,16405.710704803467,101.0,-0.0945302,0.617062,48.2491871929,0.964961960912,1.40864
0.0,81628,0.557947,20,9033658,16409.477245807648,101.58,0.0816351,0.419601,48.2670145589,0.962346192449,5.98458
0.0,81650,0.546576,22,9035771,16413.249970197678,100.34,-0.124065,0.577184,47.6492089856,0.953910965472,0.609367
0.0,81669,0.561304,19,9037810,16417.069256067276,100.89,-0.090957,0.550776,47.6687759614,0.949964676052,1.27708
0.0,81690,0.543724,21,9039863,16420.766738414764,99.93,-0.126406,0.548937,46.8179351926,0.960768669844,0.651749
0.0,81711,0.502261,21,9041843,16424.539417028427,99.6,-0.123562,0.646415,46.4575846046,0.946095187217,0.880943
0.0,81731,0.50831,20,9043885,16428.352937936783,99.41,-0.117507,0.518862,46.3403012269,0.962866000831,0.958275
0.0,81752,0.533638,21,9045965,16432.128249168396,99.6,-0.0745547,0.571378,46.4386461892,0.953564908355,2.18239
0.0,81772,0.561607,20,9048061,16435.913224220276,99.68,-0.124741,0.606423,46.4509191767,0.941068872809,0.755106
0.0,81793,0.573447,21,9050089,16439.649469852448,98.2,-0.113154,0.619247,45.721560124,0.960698667914,0.795109
0.0,81812,0.546355,19,9052074,16443.43807697296,101.48,-0.0838059,0.603702,47.2857084151,0.958271980286,1.19069
0.0,81833,0.562567,21,9054195,16447.179711580276,101.01,-0.123664,0.587148,47.0698362999,0.956507857889,0.871877
0.0,81853,0.554359,20,9056256,16451.00820183754,101.39,-0.104429,0.615128,47.092668799,0.956822782755,0.991171
0.0,81874,0.568047,21,9058220,16454.819855451584,99.44,-0.114883,0.559211,45.9136485111,0.96316640079,0.679931
0.0,81896,0.621458,22,9060313,16458.682097911835,99.55,-0.1153,0.617308,45.6392436989,0.963770613074,0.687771
0.0,81917,0.638791,21,9062319,16462.51024866104,97.14,-0.107747,0.525521,44.1459715752,0.963916976005,0.793324
0.0,81936,0.605749,19,9064331,16466.313064575195,98.4,-0.121599,0.450415,44.6950055806,0.966483667493,0.861627
0.0,81957,0.636688,21,9066472,16470.070666074753,97.94,-0.105191,0.418338,44.9693624421,0.95674861595,1.37606
0.0,81977,0.648351,20,9068497,16473.8456094265,100.13,-0.046739,0.553907,46.40880028,0.964951705188,1.99759
0.0,81997,0.62936,20,9070570,16477.649097442627,101.62,-0.115328,0.670752,47.4848847624,0.959931872785,0.865405
0.0,82018,0.587692,21,9072599,16481.445580244064,101.56,-0.120845,0.666436,47.5622448,0.957091670483,0.65605
0.0,82039,0.580099,21,9074585,16485.266974687576,99.55,-0.10121,0.555166,46.6153969232,0.968499921262,0.727351
0.0,82061,0.563573,22,9076715,16489.025237560272,98.34,-0.0865497,0.455673,46.1064368655,0.965260732919,1.56007
0.0,82082,0.53652,21,9078765,16492.803900957108,97.52,-0.0699127,0.528671,45.6745695157,0.961759760976,1.10283
0.0,82102,0.56909,20,9080798,16496.61118364334,98.0,-0.108087,0.441901,45.4972272192,0.961379908025,0.796609
0.0,82122,0.577285,20,9082752,16500.430670261383,97.99,-0.116862,0.480595,45.5358874752,0.962665278465,0.715064
0.0,82143,0.568588,21,9084842,16504.21857523918,98.76,-0.123299,0.506512,46.0678474355,0.963073901832,0.86654
0.0,82163,0.612413,20,9086890,16507.97656059265,99.82,-0.0699236,0.764053,46.5254211532,0.953227076679,1.78309
0.0,82184,0.597724,21,9088970,16511.734629154205,99.82,-0.0996532,0.500396,46.4439184448,0.961678490043,1.04868
0.0,82207,0.607819,23,9091018,16515.547353982925,97.32,-0.112117,0.518582,45.8180058862,0.967292327434,0.884602
0.0,82227,0.637167,20,9093009,16519.31250333786,96.22,-0.10266,0.483052,45.7154802124,0.952748138458,1.20036
0.0,82249,0.627191,22,9095123,16523.109243631363,96.27,-0.104814,0.562061,45.5521907751,0.963249038905,0.871251
0.0,82271,0.634996,22,9097168,16526.89306473732,95.39,-0.113975,0.687167,45.1130356257,0.95794467628,0.686883
0.0,82292,0.631298,21,9099241,16530.680646419525,96.12,-0.0833908,0.437737,45.2301316907,0.971440404654,1.90325
0.0,82312,0.676737,20,9101293,16534.469710111618,98.35,-0.0486607,0.678599,46.229750742,0.948946032673,1.89147
0.0,82333,0.678936,21,9103334,16538.31238269806,96.82,-0.0961352,0.62594,45.0460695876,0.963790550828,0.911455
0.0,82354,0.706093,21,9105406,16542.10082745552,98.01,-0.109126,0.707481,45.5554375327,0.950643900782,0.841288
0.0,82373,0.679649,19,9107433,16545.86252593994,101.0,-0.110921,0.640318,47.035109675,0.964994691312,1.43374
0.0,82392,0.647387,19,9109432,16549.649487257004,101.91,-0.124464,0.545125,47.5700042593,0.965254154056,0.94486
0.0,82413,0.651545,21,9111541,16553.438316106796,101.45,-0.117826,0.507492,47.2531995553,0.95966925472,0.732795
0.0,82433,0.663198,20,9113582,16557.250958681107,102.48,-0.121924,0.530966,47.861407571,0.965596418828,0.808484
0.0,82452,0.655584,19,9115541,16561.07050013542,102.74,-0.115236,0.542989,48.0445423929,0.968318447471,0.852751
0.0,82472,0.652952,20,9117651,16564.819225788116,103.02,-0.117651,0.689415,48.3248968395,0.963295113295,0.824493
0.0,82492,0.613465,20,9119682,16568.538831949234,102.5,-0.0436841,0.670082,48.2094372625,0.947090934962,2.62255
0.0,82511,0.641969,19,9121730,16572.26603293419,103.98,-0.108406,0.702864,49.2550524546,0.950001526624,1.25672
0.0,82533,0.609974,22,9123797,16576.01625084877,102.15,-0.109228,0.599974,48.6063908168,0.960842110217,0.828037
0.0,82553,0.661329,20,9125832,16579.781679868698,101.63,-0.0920915,0.701302,48.6104878239,0.956336840987,1.08683
0.0,82575,0.682764,22,9127879,16583.53976392746,99.45,-0.085844,0.767834,47.4598471046,0.964789520949,1.01737
0.0,82596,0.689573,21,9129951,16587.251011133194,98.26,-0.102869,0.503961,47.026329049,0.961529579014,1.2135
0.0,82617,0.65835,21,9132030,16590.96911096573,97.33,-0.125489,0.520876,46.5147920814,0.963623445481,0.849572
0.0,82636,0.633121,19,9134000,16594.781124591827,99.04,-0.123655,0.429449,47.2199448497,0.974145689979,0.899841
0.0,82657,0.659363,21,9136114,16598.546977043152,98.52,-0.105922,0.475896,46.9991796773,0.970011821017,1.23056
0.0,82677,0.663093,20,9138144,16602.281905174255,100.31,-0.115682,0.602202,47.8744648583,0.9556745179,0.812093
0.0,82698,0.659569,21,9140189,16606.066578626633,100.59,-0.11459,0.517837,47.6027362881,0.966075975448,0.85557
0.0,82718,0.663788,20,9142176,16609.8001806736,100.54,-0.0831133,0.460604,47.7621972118,0.956890996546,1.65729
0.0,82738,0.67054,20,9144276,16613.5781519413,101.11,-0.128545,0.412253,48.2209646852,0.966703221202,0.977108
0.0,82759,0.665179,21,9146323,16617.344259738922,99.96,-0.107016,0.703202,47.6394209755,0.954073216766,1.001
0.0,82777,0.655606,18,9148339,16621.102582216263,101.95,-0.110381,0.419128,48.3095114709,0.959319699556,1.03824
0.0,82797,0.598732,20,9150344,16624.890774965286,102.23,-0.114194,0.529879,48.5920604057,0.966444496065,1.05633
0.0,82817,0.616839,20,9152510,16628.65674328804,104.19,-0.122665,0.477751,49.3285058452,0.950309526175,0.966996
0.0,82837,0.661606,20,9154496,16632.422936677933,103.16,0.00307797,0.54014,48.8432209257,0.965918760747,4.10341
0.0,82859,0.699339,22,9156534,16636.206317424774,102.11,-0.0325708,0.550445,48.7606439794,0.96659334749,2.43718
0.0,82881,0.69644,22,9158589,16640.00427722931,99.02,-0.121936,0.443131,47.7607503397,0.974883738905,0.57636
0.0,82900,0.704336,19,9160676,16643.820684432983,100.0,-0.132207,0.598491,48.3582603758,0.963705793023,0.59423
0.0,82920,0.688707,20,9162709,16647.609723329544,98.89,-0.122876,0.62905,48.0801096738,0.954803857952,0.668637
0.0,82938,0.691416,18,9164752,16651.486040353775,101.47,-0.112543,0.64156,49.1097686432,0.971652971581,0.676826
0.0,82959,0.699785,21,9166804,16655.321303367615,102.7,-0.109394,0.721438,49.496396826,0.962327700108,0.756458
0.0,82980,0.720172,21,9168879,16659.133422136307,103.78,-0.110344,0.581866,49.5663927884,0.97095140256,0.866561
0.0,82998,0.806145,18,9170887,16662.995688915253,104.13,-0.0610241,0.56216,49.8327506546,0.966435678303,2.49663
0.0,83017,0.808258,19,9172900,16666.805698394775,104.97,-0.0547198,0.771569,50.2218145371,0.963107187301,2.14423
0.0,83038,0.825778,21,9174923,16670.562973737717,101.71,-0.0926133,0.669771,49.0893852057,0.943708695471,1.00917
0.0,83062,0.804729,24,9177079,16674.332176923752,100.05,-0.0963324,0.827492,48.4722506239,0.952200230211,1.24399
0.0,83081,0.776646,19,9179093,16678.16398501396,100.98,-0.12487,0.703478,49.0036445096,0.954413838685,0.635576
0.0,83101,0.745653,20,9181163,16682.03195285797,99.45,-0.130092,0.757399,47.9581890418,0.946886271238,0.792626
0.0,83123,0.750781,22,9183113,16685.851486444473,96.09,-0.107973,0.656384,46.3348381606,0.96799390763,0.828317
0.0,83143,0.730133,20,9185277,16689.679290771484,97.83,-0.123521,0.580468,46.8492495603,0.957829039544,0.962765
0.0,83164,0.72345,21,9187310,16693.494186639786,100.27,-0.106772,0.599089,47.8715505617,0.964292600751,0.774368
0.0,83183,0.745562,19,9189269,16697.35991382599,100.31,-0.128988,0.618565,47.8627602557,0.949997354299,0.57991
0.0,83203,0.718584,20,9191385,16701.195410251617,100.06,-0.126161,0.527285,47.8537206235,0.963950704783,0.771681
0.0,83223,0.710145,20,9193366,16705.03966641426,102.53,-0.113448,0.755147,48.6192331571,0.961961206049,0.727047
0.0,83243,0.704697,20,9195484,16708.85969877243,102.07,-0.106173,0.533418,48.5109091494,0.961854744703,1.13746
0.0,83262,0.756375,19,9197555,16712.70366334915,104.51,-0.0421909,0.548551,49.5922774968,0.964123766869,1.9093
0.0,83281,0.764287,19,9199608,16716.57884502411,105.23,-0.124224,0.585134,49.8667062894,0.964751716703,0.85667
0.0,83300,0.796234,19,9201658,16720.368128061295,105.49,-0.106357,0.52721,49.9556147779,0.947165112942,0.975166
0.0,83319,0.897253,19,9203590,16724.128365516663,106.46,0.0422451,0.447327,50.8578138705,0.961320225149,3.83785
0.0,83340,0.921129,21,9205689,16727.976404428482,105.17,-0.106831,0.556721,49.9858494382,0.958302661777,0.853346
0.0,83360,0.911361,20,9207807,16731.851984977722,104.95,-0.129872,0.431417,49.4780970118,0.972589869052,0.577889
0.0,83379,0.920788,19,9209742,16735.74149608612,103.19,-0.119654,0.536053,48.6350448924,0.970130231231,0.697959
0.0,83397,0.892929,18,9211782,16739.625752210617,104.92,-0.114921,0.387112,49.3985318964,0.965901955962,0.805749
0.0,83418,0.897202,21,9213930,16743.439155101776,104.33,-0.122656,0.459551,48.711877784,0.970041248947,0.765242
0.0,83439,0.893852,21,9215998,16747.266127347946,103.9,-0.113563,0.516246,48.6568067674,0.965256314725,0.778753
0.0,83458,0.902323,19,9218037,16751.12569785118,104.19,-0.130678,0.544334,49.1158865404,0.967653475702,0.786912
0.0,83477,0.894777,19,9220037,16755.02258491516,104.77,-0.102633,0.416034,49.5384548873,0.975208377466,0.773513
0.0,83497,0.852697,20,9222143,16758.87211751938,103.61,-0.102877,0.465899,48.854666229,0.971838375553,1.03569
0.0,83518,0.872369,21,9224137,16762.71910071373,102.07,-0.0845616,0.560587,48.1679144197,0.975574739277,0.938361
0.0,83537,0.840534,19,9226165,16766.57007575035,104.02,-0.121535,0.45522,49.1295214855,0.968055330217,0.768407
0.0,83557,0.840221,20,9228208,16770.429811239243,102.67,-0.083228,0.49827,48.4045736754,0.96361521259,1.19665
0.0,83577,0.914209,20,9230270,16774.297071933746,102.33,0.0936053,0.474664,48.334852052,0.967260062695,4.33749
0.0,83597,0.887027,20,9232311,16778.110105276108,101.68,-0.126631,0.598758,48.3914371585,0.958413686603,0.566106
0.0,83616,0.888642,19,9234312,16781.9954662323,103.48,-0.124901,0.393386,49.5405940753,0.966623250395,0.482139
0.0,83636,0.906147,20,9236335,16785.891295194626,102.92,-0.098166,0.596855,49.3573726516,0.958582431078,0.852037
0.0,83657,0.923588,21,9238501,16789.711911439896,102.93,-0.0921286,0.704822,49.7778590558,0.965776655823,1.10418
0.0,83678,0.934389,21,9240569,16793.52555990219,102.03,-0.032223,0.461011,49.7309446742,0.968088772148,1.59085
0.0,83697,0.950041,19,9242573,16797.423564195633,102.62,-0.0517048,0.575073,49.7053642682,0.973898077384,1.43022
0.0,83718,0.923272,21,9244666,16801.281881809235,101.49,-0.128882,0.374712,49.1447466324,0.97241509892,0.59304
0.0,83740,0.998295,22,9246713,16805.132779836655,99.26,0.0625845,0.492266,47.8973738976,0.971469011158,10.1402
0.0,83759,0.986936,19,9248751,16808.938251018524,100.06,-0.130063,0.329099,48.4092845278,0.964663133025,0.631619
0.0,83778,0.974639,19,9250699,16812.790006637573,101.3,-0.13578,0.382059,48.5171532579,0.962598767132,0.507099
0.0,83801,0.99839,23,9252827,16816.5783932209,98.16,-0.129746,0.495952,47.2014939685,0.97313670069,0.488454
0.0,83820,0.997343,19,9254909,16820.421748399734,100.71,-0.12306,0.368054,48.380909627,0.969494380057,0.8449
0.0,83839,0.987255,19,9256939,16824.28106546402,103.07,-0.126701,0.422277,49.4229642554,0.962488804013,0.645251
0.0,83860,0.935392,21,9258991,16828.10955309868,101.52,-0.132083,0.425764,48.3055860192,0.969860628247,0.493804
0.0,83881,0.936607,21,9260993,16831.93805384636,99.64,-0.109145,0.451663,47.7723552808,0.967696286738,0.759763
0.0,83902,0.923,21,9263029,16835.742836236954,100.82,-0.125537,0.497584,48.472440442,0.967746723443,0.675712
0.0,83921,0.921686,19,9265072,16839.59445643425,100.58,-0.122531,0.384595,48.3542980742,0.963163804263,0.835121
0.0,83941,0.913235,20,9267136,16843.429529428482,99.8,-0.128573,0.337648,48.2221270919,0.968449976295,0.75928
0.0,83962,0.942213,21,9269183,16847.236028194427,100.17,-0.0914882,0.353123,48.677480771,0.967960260808,1.04934
0.0,83984,1.02001,22,9271249,16851.031489133835,99.42,0.0711848,0.539496,48.3753929642,0.975803267211,5.29102
0.0,84003,1.04588,19,9273256,16854.879794359207,101.16,-0.102541,0.47621,49.1292967411,0.966149229556,0.819018
0.0,84023,1.0254,20,9275312,16858.68808364868,100.22,-0.130247,0.518395,48.8589332941,0.972305413336,0.536026
0.0,84044,1.04934,21,9277393,16862.500547885895,99.53,-0.043692,0.449921,48.3977490802,0.973189687356,2.2148
0.0,84064,1.0358,20,9279415,16866.297646522522,100.55,-0.117457,0.548777,48.7788672288,0.961960665882,0.803638
0.0,84083,1.02062,19,9281489,16870.062640190125,103.11,-0.130059,0.546513,49.9657579852,0.958181321621,0.64132
0.0,84103,1.01987,20,9283558,16873.875455617905,103.02,-0.129261,0.508754,49.8659549355,0.950259130448,0.680875
0.0,84122,1.03531,19,9285545,16877.644560575485,103.34,-0.133368,0.528831,49.7986128769,0.958390746266,0.591625
0.0,84140,1.05751,18,9287657,16881.46154141426,106.97,-0.129564,0.485563,51.3052070829,0.949611146003,0.686813
0.0,84161,1.06494,21,9289694,16885.250415802002,105.72,-0.12574,0.522103,50.5636370553,0.965951208025,0.769644
0.0,84182,1.03665,21,9291707,16889.070898532867,103.16,-0.113499,0.507248,48.8697245653,0.959821190685,0.650664
0.0,84200,1.01005,18,9293748,16892.929525613785,104.63,-0.110897,0.491403,49.0707860889,0.958451248705,0.837705
0.0,84221,1.02769,21,9295850,16896.74329686165,104.11,-0.0817783,0.525483,48.7396687644,0.949325360358,1.22334
0.0,84239,1.03028,18,9297886,16900.50024652481,103.69,-0.126113,0.59743,48.5147481472,0.929921142757,1.05721
0.0,84257,1.1052,18,9299940,16904.329684495926,106.06,-0.0646947,0.731017,49.9302676105,0.950518764555,1.43146
0.0,84278,1.08743,21,9301996,16908.15685725212,107.01,-0.104178,0.495445,50.4239731645,0.964167609811,0.768619
0.0,84296,1.13863,18,9303982,16912.024428606033,107.56,-0.100071,0.432297,50.4659505615,0.966241128743,0.693659
0.0,84314,1.15537,18,9306037,16915.86274576187,108.45,-0.0755474,0.642064,51.0280298526,0.956161160022,1.54087
0.0,84333,1.17942,19,9308124,16919.714547634125,108.94,-0.113825,0.389466,51.1320462746,0.972346773371,0.641609
0.0,84352,1.23581,19,9310120,16923.550407886505,107.39,-0.117418,0.643165,50.4395018079,0.961835332215,0.720795
0.0,84373,1.18847,21,9312205,16927.321676015854,107.4,-0.128879,0.676554,50.6431387076,0.962995260954,0.704591
0.0,84395,1.19921,22,9314237,16931.14936232567,103.82,-0.119499,0.635933,49.5630151588,0.967237714678,0.611088
0.0,84415,1.18496,20,9316308,16934.984714746475,101.54,-0.119762,0.528766,48.3975114642,0.969200965017,0.70677
0.0,84435,1.19423,20,9318313,16938.768565177917,100.01,-0.0605115,0.463604,47.9734654587,0.957703754306,1.88052
0.0,84456,1.19659,21,9320440,16942.57192850113,99.22,-0.116974,0.490362,47.8497999992,0.963166564703,1.03018
0.0,84475,1.17749,19,9322432,16946.362355470657,100.23,-0.124776,0.508087,48.3303495585,0.946003176272,0.687018
0.0,84494,1.22047,19,9324485,16950.181396245956,103.41,0.0466386,0.590231,49.759955451,0.956367682666,5.64603
0.0,84516,1.21429,22,9326523,16953.970335006714,101.24,-0.098621,0.623337,49.0181543948,0.963363472372,0.997742
0.0,84537,1.20412,21,9328582,16957.788535118103,100.16,-0.0856139,0.495406,48.4974545167,0.965682614595,1.10487
0.0,84556,1.17372,19,9330686,16961.578323602676,102.46,-0.131414,0.545014,49.3138341297,0.96042669937,0.679286
0.0,84577,1.1676,21,9332662,16965.39108967781,100.25,-0.112597,0.42165,48.3675761147,0.974056398496,0.665255
0.0,84599,1.17778,22,9334771,16969.214684724808,98.6,-0.111746,0.457067,47.5111364805,0.966335266829,0.706498
0.0,84620,1.17665,21,9336784,16972.99273467064,98.89,-0.10739,0.478274,47.6873119366,0.966428086162,0.843744
0.0,84638,1.15269,18,9338819,16976.838052272797,101.37,-0.13004,0.370946,48.5516700727,0.966744039208,0.488784
0.0,84659,1.20962,21,9340918,16980.664224624634,99.54,0.0759362,0.392582,47.5893615299,0.969274424016,4.47956
0.0,84679,1.17181,20,9342969,16984.429211378098,100.94,-0.123615,0.558785,48.3237072656,0.960543647408,0.943147
0.0,84699,1.16987,20,9344969,16988.220487594604,101.98,-0.128867,0.435088,48.6792526691,0.952313926071,0.4752
0.0,84719,1.15146,20,9347044,16991.993185520172,103.52,-0.123011,0.377968,49.334313151,0.966063015163,0.94621
0.0,84739,1.15495,20,9349063,16995.766395568848,101.62,-0.13428,0.290686,48.6473432648,0.969254562631,0.665647
0.0,84760,1.16095,21,9351151,16999.509343862534,101.27,-0.126193,0.516876,48.720316853,0.968839703128,0.663302
0.0,84780,1.14347,20,9353160,17003.297241449356,100.88,-0.136593,0.386521,48.5187386585,0.969608237967,0.550784
0.0,84802,1.17393,22,9355258,17007.12779021263,99.82,-0.0849621,0.420359,48.0423520033,0.973940426484,1.09446
0.0,84822,1.19315,20,9357237,17010.906093120575,98.73,-0.132811,0.505415,47.5879987006,0.959157649428,0.701818
0.0,84841,1.23561,19,9359326,17014.770725488663,100.86,-0.11817,0.460393,48.5237566319,0.958941474557,0.757359
0.0,84862,1.30035,21,9361330,17018.535364627838,99.73,0.069744,0.582844,47.992830626,0.96418781206,4.30245
0.0,84881,1.3136,19,9363422,17022.315137147903,101.38,-0.132787,0.510204,48.9550260329,0.946426201612,0.761175
0.0,84901,1.30858,20,9365411,17026.05623483658,102.23,-0.133231,0.487828,49.5662962891,0.962688408792,0.591857
0.0,84921,1.31159,20,9367540,17029.859625339508,104.19,-0.122225,0.467601,50.6187941902,0.960282038897,0.784685
0.0,84940,1.33983,19,9369525,17033.65860390663,102.81,-0.107169,0.438941,50.078009907,0.971317030489,1.10628
0.0,84960,1.33498,20,9371612,17037.477551221848,104.64,-0.106699,0.539047,50.660297907,0.962865263224,0.894194
0.0,84980,1.28964,20,9373688,17041.219033241272,103.67,-0.113246,0.652839,50.0006911557,0.951721731573,1.06215
0.0,85001,1.25714,21,9375697,17044.99294233322,102.86,-0.104209,0.653276,49.4707364488,0.963957160711,0.802638
0.0,85021,1.23685,20,9377777,17048.742243289948,102.37,-0.100374,0.828983,49.0954663508,0.951063644141,1.38209
0.0,85041,1.18727,20,9379805,17052.497109651566,101.81,-0.126751,0.617482,48.7384137565,0.955156937242,0.778393
0.0,85061,1.20187,20,9381846,17056.26655125618,101.82,-0.107325,0.601525,48.8781648452,0.959700547159,0.827621
0.0,85080,1.20433,19,9383875,17060.03824877739,101.87,-0.130988,0.485022,48.8699693042,0.966979783028,0.590173
0.0,85101,1.20912,21,9385960,17063.820039749146,102.63,0.0420609,0.605651,49.1568371327,0.959087617695,3.35144
0.0,85121,1.18747,20,9387972,17067.546837329865,101.95,-0.127908,0.646344,48.7433623043,0.960570447147,0.756775
0.0,85143,1.175,22,9390015,17071.312312841415,100.45,-0.0766157,0.505757,47.7621494679,0.967598848045,1.28703
0.0,85164,1.20472,21,9392123,17075.070595264435,99.93,-0.0912874,0.638978,47.4068394287,0.959200829268,1.01129
0.0,85185,1.20236,21,9394138,17078.85223197937,97.09,-0.121185,0.644145,46.1062934643,0.960768956691,0.58764
0.0,85206,1.20174,21,9396187,17082.595360517502,97.31,-0.0843689,0.739254,46.0010050932,0.952795282006,1.79255
0.0,85225,1.20652,19,9398162,17086.39900279045,98.13,-0.131852,0.564692,46.3072811814,0.958366189152,0.587204
0.0,85244,1.20205,19,9400258,17090.188143014908,101.26,-0.105311,0.561644,47.8012768252,0.936125852168,1.20584
0.0,85264,1.21372,20,9402312,17093.914520263672,101.89,-0.111355,0.584481,48.2423045183,0.961697358638,0.961062
0.0,85284,1.20037,20,9404391,17097.633856534958,103.59,-0.122444,0.653248,49.1148327689,0.954859510064,0.921264
0.0,85303,1.19868,19,9406419,17101.378670930862,105.43,-0.0937398,0.544486,50.0065396966,0.952995900065,1.25752
0.0,85323,1.19843,20,9408491,17105.110777378082,105.44,-0.125022,0.50719,50.1805965106,0.956848863512,0.861744
0.0,85341,1.23801,18,9410438,17108.890709638596,104.99,-0.072369,0.596693,49.8384125753,0.951920632273,1.37086
0.0,85362,1.25051,21,9412519,17112.626804590225,104.2,-0.126284,0.495703,49.5393748551,0.968417357653,0.736356
0.0,85382,1.26746,20,9414639,17116.415138959885,104.18,-0.120974,0.584001,49.4524058872,0.958821631968,0.687893
0.0,85404,1.26135,22,9416643,17120.21885561943,101.22,-0.110458,0.518142,47.7738296824,0.971358370036,0.624975
0.0,85423,1.28251,19,9418748,17124.019768714905,102.57,-0.092738,0.395482,48.299637052,0.961021911353,1.47069
0.0,85443,1.31584,20,9420784,17127.80403828621,101.14,-0.119557,0.494226,47.7224536978,0.967011742294,0.753058
0.0,85462,1.25329,19,9422740,17131.54672574997,102.21,-0.131235,0.472931,48.3205538003,0.952866423875,0.756809
0.0,85481,1.26533,19,9424843,17135.328325033188,103.5,-0.115814,0.462344,48.8111850505,0.952801756561,0.841328
0.0,85502,1.26424,21,9426884,17139.101881742477,104.33,-0.120907,0.512105,49.1522457038,0.967258803546,0.677018
0.0,85522,1.30243,20,9428947,17142.900411128998,102.88,-0.120883,0.464517,48.2770734289,0.969756159931,0.65566
0.0,85542,1.27658,20,9430999,17146.722964525223,103.41,-0.115612,0.459561,48.4456340024,0.962421096861,0.75531
0.0,85561,1.25056,19,9433061,17150.493071079254,104.3,-0.110873,0.362704,48.9523106522,0.961259998381,0.901961
0.0,85581,1.2669,20,9435077,17154.266271352768,102.34,-0.0710757,0.424958,48.0697300262,0.961312748492,1.65136
0.0,85602,1.28161,21,9437113,17158.039966344833,102.29,-0.114444,0.572245,48.3335322529,0.967713084072,0.798511
0.0,85621,1.24558,19,9439159,17161.822444200516,103.25,-0.124617,0.377793,49.1869160183,0.963714856654,1.05547
0.0,85641,1.25884,20,9441260,17165.56387066841,103.55,-0.124031,0.364663,49.4667668933,0.964207772166,0.634801
0.0,85660,1.25162,19,9443223,17169.391381263733,102.47,-0.122703,0.483327,48.7441927653,0.964465070516,0.723263
0.0,85679,1.35132,19,9445344,17173.18825864792,104.87,-0.0221598,0.350822,50.0297860452,0.969551973045,2.39241
0.0,85698,1.35127,19,9447328,17176.9686460495,105.69,0.00547116,0.340844,50.4256936823,0.961297407746,3.05885
0.0,85717,1.3121,19,9449420,17180.7682158947,107.07,-0.13242,0.389845,50.8454108018,0.963871952146,0.512257
0.0,85735,1.30409,18,9451479,17184.56324982643,108.52,-0.106932,0.480318,51.575047444,0.962812498212,0.893877
0.0,85755,1.28732,20,9453510,17188.34438276291,108.03,-0.117041,0.460026,51.4812879288,0.956523358822,0.565392
0.0,85774,1.27881,19,9455561,17192.125168561935,107.79,-0.135574,0.386072,51.4696458473,0.965988297015,0.733565
