loss_kl,EpLenMean,EpRewMean,TimeElapsed,EpThisIter,loss_ent,loss_pol_entpen,ev_tdlam_before,TimestepsSoFar,loss_pol_surr,EpisodesSoFar,loss_vf_loss
0.0292941,1000.0,1172.50454282,412.4923646450043,2,-0.185033,0.0,0.220517814159,468000,-0.0431205,468,120.559
0.0371761,1000.0,1174.42061646,414.29056692123413,3,-0.191553,0.0,0.175883412361,471000,-0.0348384,471,161.04
0.0259972,1000.0,1176.63369039,416.0861175060272,2,-0.202627,0.0,0.151651799679,473000,-0.0393538,473,118.997
0.0451074,1000.0,1178.35271166,417.86763525009155,2,-0.194927,0.0,0.518904030323,475000,-0.0485873,475,121.24
0.0279312,1000.0,1166.29924539,419.6948983669281,2,-0.216995,0.0,0.861989751458,477000,-0.05097,477,75.0667
0.0266108,1000.0,1168.36986888,421.4775388240814,2,-0.229185,0.0,0.1858330369,479000,-0.0404119,479,117.188
0.0273557,1000.0,1169.08471218,423.2747392654419,2,-0.264548,0.0,0.184771537781,481000,-0.0382367,481,117.55
0.035557,1000.0,1187.4457872,425.0701105594635,2,-0.297218,0.0,0.146002113819,483000,-0.035647,483,121.82
0.0407212,1000.0,1189.86772037,426.8671815395355,2,-0.320689,0.0,0.130970597267,485000,-0.0350709,485,126.284
0.0362764,1000.0,1191.76686775,428.648530960083,2,-0.360329,0.0,0.186014056206,487000,-0.0371901,487,122.85
0.0355258,1000.0,1192.31949996,430.46103596687317,2,-0.387251,0.0,0.216570198536,489000,-0.0376215,489,126.617
0.0266061,1000.0,1194.73061103,432.2418010234833,2,-0.408637,0.0,0.110234439373,491000,-0.0384087,491,127.208
0.0317747,1000.0,1196.74928838,434.0465967655182,2,-0.386395,0.0,0.144986093044,493000,-0.0395322,493,125.985
0.0461531,1000.0,1199.97449819,435.83688044548035,2,-0.408879,0.0,0.146279454231,495000,-0.0319583,495,124.923
0.0323,1000.0,1202.80813761,437.632714509964,2,-0.418798,0.0,0.104333221912,497000,-0.0388721,497,128.331
0.0511115,1000.0,1205.47718562,439.41506028175354,2,-0.448168,0.0,0.17552703619,499000,-0.030367,499,132.562
0.0594755,1000.0,1206.64822069,441.21113872528076,2,-0.48276,0.0,0.168569803238,501000,-0.0263198,501,128.027
0.0354862,1000.0,1208.87206151,442.9917950630188,2,-0.478761,0.0,0.196440935135,503000,-0.0389772,503,131.248
0.0542883,1000.0,1210.75511254,444.8200845718384,2,-0.53441,0.0,0.847114160657,505000,-0.0396652,505,123.655
0.0329011,1000.0,1196.20963559,446.6172275543213,2,-0.558422,0.0,0.819566249847,507000,-0.0397085,507,77.1201
0.0316625,1000.0,1214.16868354,448.43004536628723,2,-0.627049,0.0,0.931017585099,509000,-0.0508216,509,132.179
0.0336881,1000.0,1201.5874447,450.2263298034668,3,-0.610613,0.0,0.675258219242,512000,-0.0426141,512,135.602
0.0407201,1000.0,1202.70412384,452.02448177337646,2,-0.669608,0.0,0.176341712475,514000,-0.0374242,514,124.936
0.0322086,1000.0,1205.02683898,453.8047194480896,2,-0.66854,0.0,0.100178182125,516000,-0.0391005,516,129.712
0.032242,1000.0,1206.8656794,455.6019072532654,2,-0.655743,0.0,0.140769183636,518000,-0.0340207,518,130.813
0.0538226,1000.0,1209.07253762,457.38544273376465,2,-0.651258,0.0,0.164128363132,520000,-0.0243525,520,132.984
0.0374982,1000.0,1212.77015846,459.1957437992096,2,-0.672607,0.0,0.134655535221,522000,-0.0352444,522,132.429
0.0503484,1000.0,1214.52473825,461.01205587387085,2,-0.664434,0.0,0.15758562088,524000,-0.0275383,524,137.467
0.0284332,1000.0,1216.53999252,462.8044242858887,2,-0.685347,0.0,0.112762212753,526000,-0.0386645,526,137.836
0.0320361,1000.0,1219.22847995,464.6018064022064,2,-0.733281,0.0,0.13612985611,528000,-0.0400039,528,137.114
0.0355433,1000.0,1220.36903757,466.39913153648376,2,-0.733618,0.0,0.166477501392,530000,-0.0376944,530,135.5
0.0378129,1000.0,1222.30987141,468.19656133651733,2,-0.709369,0.0,0.105170547962,532000,-0.0350541,532,132.652
0.032631,1000.0,1225.97803477,470.00751757621765,2,-0.71975,0.0,0.141417503357,534000,-0.0385906,534,131.973
0.0367051,1000.0,1227.7327602,471.78987526893616,2,-0.75243,0.0,0.169521152973,536000,-0.0354803,536,134.376
0.0350917,1000.0,1229.51672662,473.60260486602783,2,-0.762787,0.0,0.200489759445,538000,-0.0393705,538,135.84
0.0381953,1000.0,1214.83284956,475.3983826637268,2,-0.786795,0.0,0.928501866758,540000,-0.0432173,540,71.3499
0.699589,1000.0,1218.00968212,477.2276568412781,2,-0.808685,0.0,0.240497350693,542000,-0.0141657,542,139.885
0.0337765,1000.0,1219.86427519,479.0389633178711,2,-0.823696,0.0,0.166907608509,544000,-0.0374064,544,130.523
0.0462197,1000.0,1222.30228464,480.83621287345886,2,-0.830078,0.0,0.147092044353,546000,-0.0351397,546,138.78
0.0356827,1000.0,1225.12676655,482.6481075286865,2,-0.870511,0.0,0.11762970686,548000,-0.0385622,548,129.735
0.0516596,1000.0,1226.74478137,484.4593412876129,2,-0.878106,0.0,0.107107460499,550000,-0.0257609,550,128.346
0.0320955,1000.0,1229.56024341,486.2420434951782,2,-0.91402,0.0,0.122363507748,552000,-0.0401011,552,139.986
0.0663455,1000.0,1229.87051302,488.039892911911,3,-0.928377,0.0,0.144920170307,555000,-0.0309973,555,193.488
0.0396841,1000.0,1230.33944046,489.8366811275482,2,-0.952464,0.0,0.375444412231,557000,-0.0432882,557,131.849
0.0488016,1000.0,1230.80101658,491.6480083465576,2,-0.985515,0.0,0.121931314468,559000,-0.0335922,559,131.789
0.0567649,1000.0,1214.96079243,493.45912313461304,2,-1.01001,0.0,0.904439277947,561000,-0.0305004,561,75.7601
0.0378244,1000.0,1218.66755233,495.25873923301697,2,-1.03706,0.0,0.174819052219,563000,-0.0371382,563,129.609
0.0509695,1000.0,1220.54482844,497.0546305179596,2,-1.04758,0.0,0.83851711452,565000,-0.0308826,565,133.225
0.03031,1000.0,1205.27089651,498.8673367500305,2,-1.07697,0.0,0.953886978328,567000,-0.0463064,567,69.6477
0.0466876,1000.0,1206.64168643,500.64963459968567,2,-1.10273,0.0,0.125960826874,569000,-0.0319935,569,132.56
0.0356097,1000.0,1208.12402837,502.461049079895,2,-1.1004,0.0,0.1651237607,571000,-0.0369418,571,131.881
0.037152,1000.0,1208.72991859,504.24462604522705,2,-1.08824,0.0,0.133491575718,573000,-0.0340244,573,129.356
0.0400856,1000.0,1210.06876462,506.0699739456177,2,-1.07941,0.0,0.113377094269,575000,-0.0333255,575,129.895
0.0364495,1000.0,1226.77228986,507.86690616607666,2,-1.07432,0.0,0.134601712227,577000,-0.0351059,577,133.584
0.0409816,1000.0,1228.12189234,509.6804506778717,2,-1.09754,0.0,0.910149596632,579000,-0.044528,579,133.498
0.0413398,1000.0,1213.34720009,511.4761207103729,2,-1.11772,0.0,0.950459655374,581000,-0.0424596,581,70.3218
0.0356369,1000.0,1214.17844718,513.2761266231537,2,-1.1378,0.0,0.207956492901,583000,-0.0399314,583,136.29
0.0419708,1000.0,1214.68219625,515.0543084144592,2,-1.12736,0.0,0.197193741798,585000,-0.033939,585,124.906
0.0429413,1000.0,1214.976604,516.8525145053864,2,-1.14747,0.0,0.193023443222,587000,-0.0400404,587,138.492
0.0481338,1000.0,1216.21878393,518.6641290187836,2,-1.17249,0.0,0.155928969383,589000,-0.0314512,589,136.345
0.0876667,1000.0,1217.04852451,520.4612143039703,2,-1.17916,0.0,0.149112164974,591000,-0.0251835,591,138.233
0.037953,1000.0,1217.85247396,522.2495560646057,2,-1.18185,0.0,0.151584804058,593000,-0.0366136,593,140.317
0.0521037,1000.0,1218.50041676,524.0390646457672,2,-1.19724,0.0,0.1257199049,595000,-0.0272795,595,134.784
0.0358041,1000.0,1219.23220316,525.8371088504791,3,-1.20225,0.0,0.109615445137,598000,-0.0429335,598,200.781
0.0605871,1000.0,1219.8438159,527.6330735683441,2,-1.21318,0.0,0.144113659859,600000,-0.0297802,600,138.096
0.034742,1000.0,1220.02505572,529.4307177066803,2,-1.19299,0.0,0.0714296102524,602000,-0.036919,602,127.448
0.0503669,1000.0,1221.31917044,531.2272274494171,2,-1.17782,0.0,0.119979739189,604000,-0.0300539,604,132.88
0.0436181,1000.0,1238.85646705,533.024317741394,2,-1.21085,0.0,0.119467258453,606000,-0.0316488,606,131.745
0.0388051,1000.0,1240.58654926,534.820202589035,2,-1.20908,0.0,0.1151714921,608000,-0.0304863,608,134.181
0.0489831,1000.0,1257.57333775,536.6180973052979,2,-1.21961,0.0,0.193145751953,610000,-0.0334638,610,137.944
0.0435037,1000.0,1256.29545326,538.4172692298889,2,-1.23367,0.0,0.152964890003,612000,-0.0359145,612,136.757
0.0461579,1000.0,1256.33213983,540.1962802410126,2,-1.2095,0.0,0.135944724083,614000,-0.033403,614,135.531
0.0335619,1000.0,1255.28879135,542.0079689025879,2,-1.20664,0.0,0.131860554218,616000,-0.0368314,616,134.812
0.054006,1000.0,1256.06265447,543.7896404266357,2,-1.22724,0.0,0.259763777256,618000,-0.0337792,618,136.185
0.0404454,1000.0,1255.06723088,545.5871744155884,2,-1.22567,0.0,0.199871003628,620000,-0.038223,620,135.145
0.0466123,1000.0,1255.37868361,547.3983161449432,2,-1.23418,0.0,0.121201992035,622000,-0.0344179,622,134.925
0.0389342,1000.0,1254.40366495,549.2108273506165,2,-1.24145,0.0,0.120723009109,624000,-0.0364942,624,133.292
0.0450994,1000.0,1254.7916323,551.00568318367,2,-1.24491,0.0,0.124108076096,626000,-0.0339197,626,128.558
0.0304011,1000.0,1253.88990406,552.7899284362793,2,-1.23685,0.0,0.124816119671,628000,-0.0415754,628,140.849
0.0481929,1000.0,1253.92703838,554.5869853496552,2,-1.24548,0.0,0.130161166191,630000,-0.0358743,630,134.067
0.0642318,1000.0,1254.44268021,556.3915479183197,2,-1.25553,0.0,0.194276213646,632000,-0.0266544,632,137.635
0.0401826,1000.0,1255.12791909,558.1797122955322,2,-1.26812,0.0,0.174398303032,634000,-0.0340939,634,137.992
0.0753356,1000.0,1256.5498474,559.9768505096436,2,-1.23541,0.0,0.186184585094,636000,-0.0246111,636,141.553
0.0442014,1000.0,1257.16866732,561.7580246925354,2,-1.21585,0.0,0.159377813339,638000,-0.0360337,638,138.448
0.0690958,1000.0,1257.35005029,563.5861885547638,3,-1.21352,0.0,0.874112069607,641000,-0.0330734,641,137.119
0.0392888,1000.0,1257.66886897,565.3672602176666,2,-1.21873,0.0,0.276069879532,643000,-0.0444063,643,141.231
0.0375903,1000.0,1258.61812222,567.1651411056519,2,-1.23282,0.0,0.205722093582,645000,-0.0394407,645,143.207
0.0331226,1000.0,1258.89763825,568.9619109630585,2,-1.25622,0.0,0.179722487926,647000,-0.042625,647,145.191
0.0262848,1000.0,1259.32914496,570.7584030628204,2,-1.26577,0.0,0.182279646397,649000,-0.0421267,649,140.454
0.0411477,1000.0,1261.41084026,572.5386915206909,2,-1.2705,0.0,0.18814855814,651000,-0.038721,651,143.732
0.0423535,1000.0,1261.87889136,574.3513097763062,2,-1.25925,0.0,0.256444036961,653000,-0.0372049,653,130.025
0.0390093,1000.0,1264.25756028,576.1642000675201,2,-1.25667,0.0,0.126723945141,655000,-0.0367142,655,144.464
0.0322122,1000.0,1267.1150865,577.9609363079071,2,-1.24781,0.0,0.163129806519,657000,-0.0346049,657,141.16
0.0436159,1000.0,1269.04286813,579.7579388618469,2,-1.25431,0.0,0.114694535732,659000,-0.0302486,659,143.692
0.0385175,1000.0,1286.52554396,581.5555989742279,2,-1.25082,0.0,0.0969170928001,661000,-0.0353275,661,139.916
0.0405866,1000.0,1288.44698142,583.3458735942841,2,-1.28515,0.0,0.141566634178,663000,-0.0359054,663,137.991
0.0484086,1000.0,1289.30431704,585.1330368518829,2,-1.28538,0.0,0.165574848652,665000,-0.0336194,665,144.63
0.0501163,1000.0,1307.68964686,586.9300141334534,2,-1.28776,0.0,0.122497737408,667000,-0.0311996,667,143.753
0.0345141,1000.0,1308.90087187,588.7267551422119,2,-1.29059,0.0,0.215546369553,669000,-0.0388066,669,142.738
0.0391446,1000.0,1310.83500889,590.5089299678802,2,-1.32373,0.0,0.093813419342,671000,-0.0359423,671,144.728
0.0477839,1000.0,1311.89444349,592.304915189743,2,-1.33278,0.0,0.14614212513,673000,-0.035555,673,136.767
0.0661913,1000.0,1312.20450212,594.1325228214264,2,-1.33146,0.0,0.127699196339,675000,-0.0290769,675,152.255
0.0440749,1000.0,1313.6369256,595.9299466609955,2,-1.32808,0.0,0.109417915344,677000,-0.0363581,677,143.021
0.0532871,1000.0,1314.58611807,597.7430784702301,2,-1.27734,0.0,0.111687600613,679000,-0.0304569,679,146.661
0.0439723,1000.0,1331.8152342,599.5398242473602,2,-1.30155,0.0,0.124823331833,681000,-0.0338465,681,149.014
0.0329283,1000.0,1332.67400257,601.319892168045,3,-1.32191,0.0,0.0835647583008,684000,-0.0383332,684,194.919
0.0400062,1000.0,1334.61011879,603.1176731586456,2,-1.32078,0.0,0.111734807491,686000,-0.0361387,686,141.627
1.10111,1000.0,1335.4645232,604.9151074886322,2,-1.31226,0.0,0.131374776363,688000,0.0447259,688,146.953
0.0452323,1000.0,1335.44606002,606.7111735343933,2,-1.31813,0.0,0.196725547314,690000,-0.0391457,690,144.511
0.0426285,1000.0,1317.63940181,608.5092186927795,2,-1.34851,0.0,0.879459880292,692000,-0.0400557,692,83.9906
0.0416057,1000.0,1317.21379636,610.3061957359314,2,-1.36948,0.0,0.189827799797,694000,-0.0359,694,133.48
0.0345132,1000.0,1317.09726009,612.0998940467834,2,-1.40822,0.0,0.165270268917,696000,-0.0385734,696,134.503
0.0585794,1000.0,1315.41298759,614.055171251297,2,-1.41207,0.0,0.107080757618,698000,-0.0321587,698,134.773
0.0317388,1000.0,1315.36249265,615.8439073562622,2,-1.41995,0.0,0.120933353901,700000,-0.0385432,700,133.491
0.0339413,1000.0,1315.78117795,617.6330211162567,2,-1.43182,0.0,0.136743664742,702000,-0.0410161,702,137.441
0.0512558,1000.0,1314.40483139,619.4152431488037,2,-1.4316,0.0,0.170030355453,704000,-0.0349701,704,138.154
0.0429929,1000.0,1313.01261532,621.2107954025269,2,-1.47083,0.0,0.0866960883141,706000,-0.0387669,706,130.886
0.0358195,1000.0,1312.17299408,622.9962027072906,2,-1.43643,0.0,0.106121480465,708000,-0.0427582,708,131.886
0.0401975,1000.0,1311.22754532,624.7887842655182,2,-1.442,0.0,0.105230867863,710000,-0.0321642,710,129.1
0.0370986,1000.0,1311.29869136,626.5856132507324,2,-1.44792,0.0,0.159250974655,712000,-0.0386725,712,132.044
0.0286047,1000.0,1311.52250817,628.3692212104797,2,-1.45606,0.0,0.0835930109024,714000,-0.0354286,714,131.801
0.035735,1000.0,1312.32977129,630.164740562439,2,-1.44782,0.0,0.0854966640472,716000,-0.0345975,716,132.621
0.100582,1000.0,1295.14009764,631.9772188663483,2,-1.46407,0.0,0.867196619511,718000,-0.00408657,718,79.4205
0.0516097,1000.0,1295.42285567,633.7743036746979,2,-1.47481,0.0,0.119464993477,720000,-0.0327499,720,129.593
0.0308134,1000.0,1295.32847883,635.5549020767212,2,-1.45004,0.0,0.130179822445,722000,-0.0389578,722,130.069
0.0352366,1000.0,1296.36043021,637.3517718315125,2,-1.44525,0.0,0.169219493866,724000,-0.0407206,724,126.432
0.0398338,1000.0,1297.2491148,639.1489090919495,3,-1.4332,0.0,0.144222199917,727000,-0.0337306,727,173.747
0.0551506,1000.0,1297.15490691,640.9297590255737,2,-1.47652,0.0,0.13746380806,729000,-0.0314163,729,132.772
0.0379025,1000.0,1297.61538165,642.7264528274536,2,-1.47446,0.0,0.114274322987,731000,-0.0387247,731,141.733
0.0431559,1000.0,1298.68439535,644.5237717628479,2,-1.47578,0.0,0.0822892189026,733000,-0.0320938,733,136.863
0.0423813,1000.0,1297.87564048,646.2920391559601,2,-1.51099,0.0,0.137655198574,735000,-0.0414305,735,140.764
0.113578,1000.0,1298.74166209,648.0859825611115,2,-1.52969,0.0,0.100674748421,737000,-0.0249389,737,138.596
0.0392997,1000.0,1298.78724397,649.8830318450928,2,-1.52085,0.0,0.10478758812,739000,-0.039038,739,137.066
0.0432777,1000.0,1314.57387023,651.67995429039,2,-1.52307,0.0,0.110207021236,741000,-0.0342393,741,137.141
0.0479496,1000.0,1314.76629685,653.5086674690247,2,-1.53851,0.0,0.10809725523,743000,-0.0306613,743,133.352
0.0359101,1000.0,1314.1389393,655.2998082637787,2,-1.56057,0.0,0.123771011829,745000,-0.0389139,745,135.041
0.048778,1000.0,1313.85676768,657.1017124652863,2,-1.56356,0.0,0.148066043854,747000,-0.0328459,747,138.707
0.0498023,1000.0,1312.36826439,658.883006811142,2,-1.54368,0.0,0.0804476737976,749000,-0.0394092,749,136.119
0.0464059,1000.0,1311.27355103,660.6803865432739,2,-1.52299,0.0,0.127154529095,751000,-0.0332442,751,138.952
0.033452,1000.0,1311.76124334,662.4762456417084,2,-1.50091,0.0,0.114546060562,753000,-0.0373086,753,140.581
0.0517842,1000.0,1311.09285537,664.2581498622894,2,-1.47862,0.0,0.173591375351,755000,-0.0360819,755,140.694
0.0386079,1000.0,1310.31467401,666.0549371242523,2,-1.48752,0.0,0.140545725822,757000,-0.0383622,757,137.096
0.0350487,1000.0,1310.00694053,667.8373255729675,2,-1.48418,0.0,0.0809499621391,759000,-0.0351235,759,139.113
0.0480114,1000.0,1310.27435866,669.6332876682281,2,-1.48417,0.0,0.0741279125214,761000,-0.0284809,761,136.263
0.0361455,1000.0,1310.19016814,671.3998501300812,2,-1.47208,0.0,0.0590164661407,763000,-0.0348466,763,133.785
0.0419718,1000.0,1310.0709023,673.1894450187683,2,-1.47742,0.0,0.0828902721405,765000,-0.0344791,765,133.08
0.0450014,1000.0,1307.85260738,674.9931728839874,3,-1.50019,0.0,0.089903652668,768000,-0.0363887,768,195.109
0.0466069,1000.0,1305.75774587,676.7821402549744,2,-1.50746,0.0,0.133411645889,770000,-0.0344656,770,128.334
0.0525071,1000.0,1287.85611179,678.5870680809021,2,-1.56484,0.0,0.875646606088,772000,-0.0399564,772,78.453
0.0351985,1000.0,1288.52517265,680.3674614429474,2,-1.58701,0.0,0.075005531311,774000,-0.0397876,774,133.483
0.0332968,1000.0,1288.14055115,682.1797933578491,2,-1.6075,0.0,0.098206281662,776000,-0.0395122,776,141.537
0.0433015,1000.0,1289.44569029,683.9767315387726,2,-1.60493,0.0,0.0846540927887,778000,-0.0396053,778,138.368
0.0361764,1000.0,1288.61128754,685.7580919265747,2,-1.62708,0.0,0.0786811709404,780000,-0.0353409,780,137.906
0.0432458,1000.0,1290.10669051,687.556168794632,2,-1.64299,0.0,0.100617587566,782000,-0.0358374,782,138.928
0.0616602,1000.0,1289.09403942,689.3682775497437,2,-1.65159,0.0,0.100557386875,784000,-0.0309825,784,141.44
0.0351438,1000.0,1289.1753268,691.212295293808,2,-1.632,0.0,0.0985477566719,786000,-0.0344175,786,137.849
0.0462252,1000.0,1289.13132384,693.0865314006805,2,-1.6672,0.0,0.0979949831963,788000,-0.0345718,788,138.275
0.034722,1000.0,1290.80627095,694.9605798721313,2,-1.67083,0.0,0.0952211022377,790000,-0.0338147,790,140.902
0.0448226,1000.0,1308.87425864,696.8045785427094,2,-1.65547,0.0,0.123143196106,792000,-0.0307312,792,145.847
0.0622359,1000.0,1309.98802442,698.6804597377777,2,-1.6244,0.0,0.115918040276,794000,-0.0321086,794,144.82
0.0449901,1000.0,1311.45853757,700.5462384223938,2,-1.62932,0.0,0.250419795513,796000,-0.0373653,796,141.488
0.0326066,1000.0,1312.44332391,702.414386510849,2,-1.62193,0.0,0.0683646202087,798000,-0.0386508,798,132.971
0.0527907,1000.0,1314.18231636,704.2894179821014,2,-1.66167,0.0,0.149489164352,800000,-0.0327881,800,140.968
0.0412727,1000.0,1316.58225226,706.1169831752777,2,-1.66151,0.0,0.101057827473,802000,-0.0343665,802,140.703
0.0564317,1000.0,1319.19806461,707.9613857269287,2,-1.64568,0.0,0.0485397577286,804000,-0.0279401,804,140.27
0.0322663,1000.0,1321.96760604,709.8832676410675,2,-1.62747,0.0,0.134129881859,806000,-0.039596,806,144.815
0.0480307,1000.0,1323.46793932,711.7583167552948,2,-1.58508,0.0,0.116831719875,808000,-0.0370798,808,151.413
0.035319,1000.0,1324.9719101,713.6800463199615,3,-1.54325,0.0,0.0761791467667,811000,-0.0445884,811,214.269
0.0426206,1000.0,1327.76757568,715.6330299377441,2,-1.55273,0.0,0.131236612797,813000,-0.0408538,813,147.648
0.0394028,1000.0,1329.34695344,717.5386261940002,2,-1.59081,0.0,0.101163864136,815000,-0.0386564,815,150.896
0.0373296,1000.0,1330.01227209,719.4611883163452,2,-1.58688,0.0,0.0996898412704,817000,-0.0375983,817,148.75
0.0426672,1000.0,1349.50619991,721.4143855571747,2,-1.59444,0.0,0.118209064007,819000,-0.0380723,819,150.274
0.0475801,1000.0,1350.14316389,723.3205907344818,2,-1.60899,0.0,0.0876574516296,821000,-0.0326172,821,150.495
0.0401393,1000.0,1352.13086813,725.258031129837,2,-1.59252,0.0,0.197055459023,823000,-0.0418764,823,153.038
0.0350856,1000.0,1354.09374128,727.181134223938,2,-1.57949,0.0,0.124869525433,825000,-0.0394846,825,157.961
0.0352526,1000.0,1355.10185397,729.1169254779816,2,-1.57865,0.0,0.0635938644409,827000,-0.0397963,827,151.907
0.0300115,1000.0,1356.9980996,731.0388362407684,2,-1.56418,0.0,0.0700824856758,829000,-0.0372746,829,152.325
0.0568314,1000.0,1357.94933284,732.9764091968536,2,-1.57691,0.0,0.091751396656,831000,-0.0241534,831,153.207
0.0388955,1000.0,1358.55731664,734.898238658905,2,-1.5762,0.0,0.0981582999229,833000,-0.0337572,833,150.025
0.0280054,1000.0,1359.74413893,736.8373289108276,2,-1.59864,0.0,0.100052893162,835000,-0.0404184,835,147.874
0.0378047,1000.0,1360.80275519,738.7902753353119,2,-1.60433,0.0,0.107567369938,837000,-0.0397157,837,151.93
0.0389672,1000.0,1362.7674218,740.7426750659943,2,-1.60646,0.0,0.128102302551,839000,-0.034005,839,158.694
0.0354001,1000.0,1366.42530038,742.6797997951508,2,-1.60326,0.0,0.102227628231,841000,-0.036237,841,149.603
0.0301499,1000.0,1367.55978094,744.7269749641418,2,-1.59741,0.0,0.11218047142,843000,-0.0352759,843,151.872
0.0404997,1000.0,1368.29097821,746.680597782135,2,-1.62435,0.0,0.0700163841248,845000,-0.0354346,845,149.507
0.0506911,1000.0,1369.16931474,748.6172258853912,2,-1.63327,0.0,0.16393327713,847000,-0.0350154,847,145.429
0.0473044,1000.0,1370.93049369,750.4779903888702,2,-1.62405,0.0,0.116107881069,849000,-0.031239,849,150.889
0.042609,1000.0,1371.69369435,752.4409911632538,2,-1.615,0.0,0.126591145992,851000,-0.0370934,851,149.42
0.0341009,1000.0,1373.13817086,754.3369750976562,3,-1.61929,0.0,0.0817030072212,854000,-0.0400634,854,202.088
0.04954,1000.0,1375.81888679,756.3374557495117,2,-1.65804,0.0,0.256828904152,856000,-0.0415827,856,153.79
0.0373593,1000.0,1375.02877102,758.2430219650269,2,-1.65569,0.0,0.086805164814,858000,-0.0384516,858,148.046
0.0354348,1000.0,1375.74149536,760.182452917099,2,-1.64986,0.0,0.127006232738,860000,-0.0409184,860,146.567
0.0554059,1000.0,1377.02837335,762.1013743877411,2,-1.66238,0.0,0.0780603289604,862000,-0.0328907,862,140.656
0.055476,1000.0,1378.52499371,764.0395092964172,2,-1.64401,0.0,0.0697085857391,864000,-0.0281297,864,143.405
0.0312979,1000.0,1380.06322434,765.9596540927887,2,-1.6792,0.0,0.110923588276,866000,-0.0396575,866,140.241
0.0288619,1000.0,1382.58049071,767.9484994411469,2,-1.70349,0.0,0.145007550716,868000,-0.0419761,868,146.524
0.0419335,1000.0,1384.81261824,769.8671369552612,2,-1.71239,0.0,0.110471904278,870000,-0.0376854,870,152.839
0.0576575,1000.0,1403.83845146,771.8207447528839,2,-1.71544,0.0,0.167292118073,872000,-0.0339327,872,157.271
0.03444,1000.0,1404.70826715,773.664115190506,2,-1.73674,0.0,0.116533458233,874000,-0.0373017,874,149.781
0.0657787,1000.0,1405.74611977,775.5859355926514,2,-1.7324,0.0,0.126877367496,876000,-0.0313837,876,153.332
0.0368842,1000.0,1405.46625275,777.4549224376678,2,-1.75552,0.0,0.13046091795,878000,-0.0365433,878,159.38
0.04362,1000.0,1405.70256282,779.2964079380035,2,-1.73875,0.0,0.0792425274849,880000,-0.0340373,880,153.457
0.0394216,1000.0,1406.99937888,781.1016218662262,2,-1.68054,0.0,0.0975643396378,882000,-0.038188,882,156.589
0.0496101,1000.0,1409.26929815,782.8832895755768,2,-1.68683,0.0,0.156475067139,884000,-0.0354785,884,157.657
0.0351589,1000.0,1409.56655889,784.6800923347473,2,-1.69084,0.0,0.152603149414,886000,-0.0427563,886,153.21
0.05488,1000.0,1409.99784343,786.4765257835388,2,-1.69032,0.0,0.043471634388,888000,-0.0359775,888,150.48
0.0617202,1000.0,1410.81945389,788.2577373981476,2,-1.7235,0.0,0.138465464115,890000,-0.0339591,890,161.086
0.0440208,1000.0,1413.01814063,790.0547316074371,2,-1.73733,0.0,0.135241508484,892000,-0.0334068,892,151.626
0.033959,1000.0,1414.91440241,791.8366298675537,2,-1.73571,0.0,0.137479186058,894000,-0.040933,894,160.427
0.0403898,1000.0,1418.16397935,793.6325261592865,3,-1.72645,0.0,0.0573496222496,897000,-0.0361595,897,228.891
0.0562302,1000.0,1419.93686616,795.4317283630371,2,-1.74132,0.0,0.0604087710381,899000,-0.033212,899,153.987
0.037207,1000.0,1420.3169096,797.2165932655334,2,-1.72348,0.0,0.0730785131454,901000,-0.0410531,901,157.104
0.0968846,1000.0,1421.70207652,799.0205433368683,2,-1.73724,0.0,0.113865196705,903000,-0.0245705,903,156.01
0.0455955,1000.0,1421.49307969,800.8205850124359,2,-1.73732,0.0,0.150647580624,905000,-0.0370468,905,160.059
0.0619539,1000.0,1422.80878111,802.6179368495941,2,-1.72374,0.0,0.167445421219,907000,-0.0298047,907,162.04
0.186061,1000.0,1424.6227487,804.4614336490631,2,-1.70238,0.0,0.122499287128,909000,-0.0236636,909,163.041
0.0493283,1000.0,1426.22198433,806.2739365100861,2,-1.72727,0.0,0.159972310066,911000,-0.0334727,911,162.742
0.0470217,1000.0,1426.59130283,808.0712304115295,2,-1.73214,0.0,0.12822508812,913000,-0.0348709,913,155.369
0.0434252,1000.0,1426.62249992,809.85236287117,2,-1.7529,0.0,0.122300446033,915000,-0.0371395,915,162.499
0.048069,1000.0,1426.7378988,811.6639342308044,2,-1.7491,0.0,0.131510913372,917000,-0.0341534,917,151.733
0.0413434,1000.0,1426.96953138,813.4605770111084,2,-1.72865,0.0,0.0679821372032,919000,-0.034362,919,151.64
0.0286837,1000.0,1428.38995807,815.2587766647339,2,-1.73132,0.0,0.0972152352333,921000,-0.0365672,921,153.048
0.0367476,1000.0,1428.40641729,817.0422072410583,2,-1.73629,0.0,0.14255708456,923000,-0.0344636,923,152.606
0.0410196,1000.0,1428.69159541,818.8358054161072,2,-1.77512,0.0,0.0791477560997,925000,-0.0423894,925,156.112
0.0335388,1000.0,1429.43048835,820.6179087162018,2,-1.81747,0.0,0.110972344875,927000,-0.0393399,927,162.38
0.0547414,1000.0,1430.96332169,822.414796590805,2,-1.80951,0.0,0.111335515976,929000,-0.0316733,929,151.572
0.0409553,1000.0,1431.81560006,824.195383310318,2,-1.81273,0.0,0.0883674025536,931000,-0.0357227,931,156.416
0.0363062,1000.0,1432.5573398,825.9931991100311,2,-1.79861,0.0,0.134752869606,933000,-0.0379123,933,160.81
